SITC Revision 3 Product Code,SITC Revision 3 Product Description,NACE Revision 1 Product Code,NACE Revision 1 Product Description
73733,Metl resist-weld eq auto,294,Machine-tools
73734,Metl resist-weld equ nes,294,Machine-tools
73735,Metal arc welders autom.,294,Machine-tools
73736,Metal arc welders nes,294,Machine-tools
73737,Mtl weld/solder equi nes,294,Machine-tools
73739,Mtl weld/solder eq parts,294,Machine-tools
73741,Hand-held gas welders,294,Machine-tools
73742,Gas oper weld/etc eq nes,294,Machine-tools
73743,Welding machines not gas,294,Machine-tools
73749,Parts gas welders etc.,294,Machine-tools
74511,Pneumatic hand tools,294,Machine-tools
74512,Non-el motor hand tools,294,Machine-tools
74519,Pts nes of tool of 7451,294,Machine-tools
77841,Electric drills,294,Machine-tools
77843,Saws (electro-mech hand),294,Machine-tools
77845,Hand elec-mech tools nes,294,Machine-tools
77848,Hand elec-mech tool part,294,Machine-tools
72138,Oth dairy machinery nes,295,Other special purpose machinery
72139,Pts nes dairy machinery,295,Other special purpose machinery
72191,Wine/cider/juice equipmt,295,Other special purpose machinery
72198,Parts wine/etc machines,295,Other special purpose machinery
7223,Track-laying tractors,295,Other special purpose machinery
72311,Bulldozers/angledozers,295,Other special purpose machinery
72312,Graders/levellers-constr,295,Other special purpose machinery
72321,Front-end shovel loaders,295,Other special purpose machinery
72322,Shovel/excavators 360deg,295,Other special purpose machinery
72329,Self prop shovel/exc nes,295,Other special purpose machinery
72331,Earth-moving scrapers,295,Other special purpose machinery
72333,Road rollers/tampers,295,Other special purpose machinery
72335,Coal/rock/tunnel cutters,295,Other special purpose machinery
72337,Boring/sinking equip nes,295,Other special purpose machinery
72339,Earth handling equip nes,295,Other special purpose machinery
72341,Pile drivers/extractors,295,Other special purpose machinery
72342,Snow ploughs/blowers,295,Other special purpose machinery
72343,Non-sp coal/rock cutters,295,Other special purpose machinery
72344,Non-sp boring machin nes,295,Other special purpose machinery
72345,Non-sp tamping machn nes,295,Other special purpose machinery
72346,Non-self prop scrapers,295,Other special purpose machinery
72347,Non-sp e-m machines nes,295,Other special purpose machinery
72348,Public works machnry nes,295,Other special purpose machinery
72392,Bulldozer etc blades,295,Other special purpose machinery
72393,Boring/sink machry parts,295,Other special purpose machinery
72399,Pts nes earth-movg mach,295,Other special purpose machinery
72433,Sewing machines domestic,295,Other special purpose machinery
72435,Sewing machines industrl,295,Other special purpose machinery
72439,Sew mch needles/furn/pts,295,Other special purpose machinery
72441,Textile yarn extruders,295,Other special purpose machinery
72442,Textile fibre proc equip,295,Other special purpose machinery
72443,Yarn spinning/etc equipm,295,Other special purpose machinery
72449,Pts nes textile machines,295,Other special purpose machinery
72451,Weaving machines (looms),295,Other special purpose machinery
72452,Knitting/stitch bond mac,295,Other special purpose machinery
72453,Gimping/lace/etc machine,295,Other special purpose machinery
72454,Yarn pre-process machine,295,Other special purpose machinery
72455,"Felt mfg,finishing machy",295,Other special purpose machinery
72461,Auxil weave/knit machine,295,Other special purpose machinery
72467,Weaving loom parts/acces,295,Other special purpose machinery
72468,Loom/knitter etc pts/acc,295,Other special purpose machinery
72471,Washing machine cap>10kg,295,Other special purpose machinery
72472,Dry-cleaning machines,295,Other special purpose machinery
72473,Drying machines cap>10kg,295,Other special purpose machinery
72474,Oth textile machnery nes,295,Other special purpose machinery
72481,Hide preparation equipmt,295,Other special purpose machinery
72483,Footwear manuf/repair eq,295,Other special purpose machinery
72485,Leather man/repr equ nes,295,Other special purpose machinery
72488,Parts for leather machns,295,Other special purpose machinery
72491,Washing machine parts,295,Other special purpose machinery
72492,Textile machinry pts nes,295,Other special purpose machinery
72511,Cellulose pulp mfg machn,295,Other special purpose machinery
72512,Paper etc making etc mch,295,Other special purpose machinery
72521,Paper/board cutting mach,295,Other special purpose machinery
72523,Paper sack/env manf mach,295,Other special purpose machinery
72525,Paper carton/etc machnry,295,Other special purpose machinery
72527,Paper moulding machinery,295,Other special purpose machinery
72529,Paper ind machines nes,295,Other special purpose machinery
72591,Paper manuf machine pts,295,Other special purpose machinery
72599,Paper product mach parts,295,Other special purpose machinery
72631,Type setting equipment,295,Other special purpose machinery
72651,Reel fed offset printers,295,Other special purpose machinery
72659,Offset print machine nes,295,Other special purpose machinery
72661,Letterpress print machin,295,Other special purpose machinery
72663,Flexographic print mach.,295,Other special purpose machinery
72665,Gravure print machinery,295,Other special purpose machinery
72667,Printing machinery nes,295,Other special purpose machinery
72668,Mach ancillary to printg,295,Other special purpose machinery
72681,Bookbinding machinery,295,Other special purpose machinery
72689,Pts nes of bookbind mchn,295,Other special purpose machinery
72691,Type-setting machn parts,295,Other special purpose machinery
72699,Printing press parts,295,Other special purpose machinery
72711,Cereal/dried legume mach,295,Other special purpose machinery
72719,Cereal/dry legm mach pts,295,Other special purpose machinery
72721,Oil/fat extract machines,295,Other special purpose machinery
72722,Indus food proc mach nes,295,Other special purpose machinery
72729,Indus food proc mach pts,295,Other special purpose machinery
7280,  UN Special Code,295,Other special purpose machinery
72831,Mineral sorting etc mach,295,Other special purpose machinery
72832,Minrl crushing etc machn,295,Other special purpose machinery
72833,"Mnrl mixing,kneading mch",295,Other special purpose machinery
72834,Minrl moulding etc machn,295,Other special purpose machinery
72839,Pts nes of machy of 7283,295,Other special purpose machinery
72841,Glass/lamp wkng mach nes,295,Other special purpose machinery
72842,Rubber/plastics wrkg mch,295,Other special purpose machinery
72843,Tobacco industry mch nes,295,Other special purpose machinery
72846,Mtal treating machny nes,295,Other special purpose machinery
72847,Isotopic separators,295,Other special purpose machinery
72849,"Machnry nes,indiv functn",295,Other special purpose machinery
72851,Glass-working machy part,295,Other special purpose machinery
72852,Plastic/rubber mach part,295,Other special purpose machinery
72853,Tobacco machinery parts,295,Other special purpose machinery
72855,"Parts nes, machines 7284",295,Other special purpose machinery
73711,Foundry mould/ladle/etc,295,Other special purpose machinery
73712,Foundry casting machines,295,Other special purpose machinery
73719,Foundry machine parts,295,Other special purpose machinery
73721,Metal rolling mills,295,Other special purpose machinery
73729,"Roll-mill pts nes, rolls",295,Other special purpose machinery
74137,Bakery ovens non-electrc,295,Other special purpose machinery
74184,Agricult drying equipmnt,295,Other special purpose machinery
74185,Wood/pulp/paper dryers,295,Other special purpose machinery
74186,Indust driers non-electr,295,Other special purpose machinery
74187,Indust hot food/drink eq,295,Other special purpose machinery
74351,Centrifug cream separatr,295,Other special purpose machinery
74355,Centrifug clothes drier,295,Other special purpose machinery
74472,Cont action elev/conveyr,295,Other special purpose machinery
74565,Spraying machinery nes,295,Other special purpose machinery
74911,Foundry moulds etc nes,295,Other special purpose machinery
74912,Mould bases,295,Other special purpose machinery
74913,Moulding patterns,295,Other special purpose machinery
74914,Inject/comp moulds metal,295,Other special purpose machinery
74915,Moulds nes metal/carbide,295,Other special purpose machinery
74916,Moulds for glass,295,Other special purpose machinery
74917,Moulds for minerals,295,Other special purpose machinery
74918,Inject/comp mould rubber,295,Other special purpose machinery
74919,Mould nes rubber/plastic,295,Other special purpose machinery
8910,  UN Special Code,296,Weapons and ammunition
89111,Armoured tanks/etc,296,Weapons and ammunition
89112,Military firearms nes,296,Weapons and ammunition
89114,Revolvers and pistols,296,Weapons and ammunition
89121,Cartridges rivet gun etc,296,Weapons and ammunition
89122,Cartridges for shotguns,296,Weapons and ammunition
89123,Airgun pellets etc,296,Weapons and ammunition
89124,Cartridges/parts nes,296,Weapons and ammunition
89129,War munitions/parts,296,Weapons and ammunition
89131,Sporting firearms,296,Weapons and ammunition
89139,"Airguns,truncheons,etc",296,Weapons and ammunition
89191,Pistol parts/accessories,296,Weapons and ammunition
89193,Shotgun barrels,296,Weapons and ammunition
89195,Shotgun/rifle parts nes,296,Weapons and ammunition
89199,Military weapon part nes,296,Weapons and ammunition
69731,Irn/st non-e dom cook eq,297,Domestic appliances n. e. c.
69732,Irn/st non-e dom heat eq,297,Domestic appliances n. e. c.
69733,Irn/st parts for 697 eq.,297,Domestic appliances n. e. c.
69734,Copper dom cook/heat eq.,297,Domestic appliances n. e. c.
74181,Instant gas water heater,297,Domestic appliances n. e. c.
74182,Instant non-e w-heat nes,297,Domestic appliances n. e. c.
74341,Electric room fans <125w,297,Domestic appliances n. e. c.
74345,Fan cooker hoods <120cm,297,Domestic appliances n. e. c.
77511,Dom washing machine<10kg,297,Domestic appliances n. e. c.
77512,Domestic dryer <10kg,297,Domestic appliances n. e. c.
77520,  UN Special Code,297,Domestic appliances n. e. c.
77521,Domestic refrigerators,297,Domestic appliances n. e. c.
77522,Domestic deep-freezers,297,Domestic appliances n. e. c.
7753,Domestic dishwashers,297,Domestic appliances n. e. c.
77541,Electric shavers,297,Domestic appliances n. e. c.
77542,Electric hair clippers,297,Domestic appliances n. e. c.
77549,Electr shaver/etc parts,297,Domestic appliances n. e. c.
77571,Vac cleaner/floor polish,297,Domestic appliances n. e. c.
77572,Food grinder/mixer/etc,297,Domestic appliances n. e. c.
77573,Oth domstc elec appl nes,297,Domestic appliances n. e. c.
77579,Parts dom elect equipmnt,297,Domestic appliances n. e. c.
77581,Elec water heaters,297,Domestic appliances n. e. c.
77582,Elec soil/space heaters,297,Domestic appliances n. e. c.
77583,Elec hair etc driers,297,Domestic appliances n. e. c.
77584,Electric smoothing irons,297,Domestic appliances n. e. c.
77585,Electric blankets,297,Domestic appliances n. e. c.
77586,Domest ovens/cookers/etc,297,Domestic appliances n. e. c.
77587,Electrotherm dom app nes,297,Domestic appliances n. e. c.
77588,Non-carbon elec elements,297,Domestic appliances n. e. c.
77589,Domest el-therm app part,297,Domestic appliances n. e. c.
81215,Air heat/distrib equipmt,297,Domestic appliances n. e. c.
72655,Sheet fed offset mach a4,300,Office machinery and computers
75113,Auto typewriters/wp mach,300,Office machinery and computers
75115,Elec typewriters <12kg,300,Office machinery and computers
75116,Electric typewriters nes,300,Office machinery and computers
75118,Nonelec typewriter <12kg,300,Office machinery and computers
75119,Nonelec typewriters nes,300,Office machinery and computers
75121,Electronic calculators,300,Office machinery and computers
75122,Calculating machines nes,300,Office machinery and computers
75123,Accounting machines,300,Office machinery and computers
75124,Cash registers,300,Office machinery and computers
75128,Postage-franking etc mch,300,Office machinery and computers
75131,Direct el-stat photocop.,300,Office machinery and computers
75132,Indir e-stat photocopier,300,Office machinery and computers
75133,Non-es opt syst photocop,300,Office machinery and computers
75134,Non-es contact photocop.,300,Office machinery and computers
75135,Thermo-copying apparatus,300,Office machinery and computers
75191,Duplicating machines,300,Office machinery and computers
75192,Addressing machines,300,Office machinery and computers
75193,Envelope handling machns,300,Office machinery and computers
75199,Othr office machines nes,300,Office machinery and computers
7521,Analog/hybrid computers,300,Office machinery and computers
7522,Digital computers,300,Office machinery and computers
7523,Digital processing units,300,Office machinery and computers
7526,Adp peripheral units,300,Office machinery and computers
7527,Adp storage units,300,Office machinery and computers
7529,Adp equipment nes,300,Office machinery and computers
7591,Copy mach parts/access.,300,Office machinery and computers
75991,"Typewrtr parts,acces nes",300,Office machinery and computers
75993,Dupl/addr mach parts etc,300,Office machinery and computers
75995,Calculator parts/access.,300,Office machinery and computers
75997,Adp equip parts/access.,300,Office machinery and computers
7161,Electric motors <37.5w,311,"Electric motors, generators and transformers"
7162,Dc motor(>37w)/generator,311,"Electric motors, generators and transformers"
71631,"Ac,ac/dc motors >37.5w",311,"Electric motors, generators and transformers"
71632,Ac generators,311,"Electric motors, generators and transformers"
7164,Electric rotary convertr,311,"Electric motors, generators and transformers"
71651,Gen sets with pistn engs,311,"Electric motors, generators and transformers"
71652,Generating sets nes,311,"Electric motors, generators and transformers"
7169,Pts nes motors/generator,311,"Electric motors, generators and transformers"
77111,Liquid dielec transfrmrs,311,"Electric motors, generators and transformers"
77119,Other elec transformers,311,"Electric motors, generators and transformers"
77121,Static converters,311,"Electric motors, generators and transformers"
77123,Discharge tube ballasts,311,"Electric motors, generators and transformers"
77125,Inductors nes,311,"Electric motors, generators and transformers"
77129,Pts nes elec power mach.,311,"Electric motors, generators and transformers"
77241,High voltage fuses,312,Electricity distribution and control apparatus
77242,Auto circuit breakr<72kv,312,Electricity distribution and control apparatus
77243,Other auto circuit brkrs,312,Electricity distribution and control apparatus
77244,Hi-volt isolating switch,312,Electricity distribution and control apparatus
77245,Limiter/surge prtect etc,312,Electricity distribution and control apparatus
77249,Hi-volt equipment nes,312,Electricity distribution and control apparatus
77251,Fuses (electrical),312,Electricity distribution and control apparatus
77252,Automatic circuit breakr,312,Electricity distribution and control apparatus
77253,Circuit protect equi nes,312,Electricity distribution and control apparatus
77254,Relays (electrical),312,Electricity distribution and control apparatus
77255,Other switches,312,Electricity distribution and control apparatus
77257,Lamp holders,312,Electricity distribution and control apparatus
77258,Plugs and sockets,312,Electricity distribution and control apparatus
77259,El connect equ nes<1000v,312,Electricity distribution and control apparatus
77261,Switchboards etc <1000v,312,Electricity distribution and control apparatus
77262,Switchboards etc >1000v,312,Electricity distribution and control apparatus
77281,Switchboards etc unequip,312,Electricity distribution and control apparatus
77282,Switchgear parts nes,312,Electricity distribution and control apparatus
77311,Winding wire,313,Isolated wire and cable
77312,Co-axial cables,313,Isolated wire and cable
77314,Elect conductor nes <80v,313,Isolated wire and cable
77315,El conductor nes 80-1000,313,Isolated wire and cable
77317,El conductor nes >1000v,313,Isolated wire and cable
77318,Optical fibre cables,313,Isolated wire and cable
77811,Primary batteries/cells,314,"Accumulators, primary cells and primary batteries"
77812,Electric accumulators,314,"Accumulators, primary cells and primary batteries"
77817,Primary batt/cell parts,314,"Accumulators, primary cells and primary batteries"
77819,Elec accumulator parts,314,"Accumulators, primary cells and primary batteries"
77821,Elec filament lamps nes,315,Lighting equipment and electric lamps
77822,Elec discharge lamps nes,315,Lighting equipment and electric lamps
77823,Sealed beam lamp units,315,Lighting equipment and electric lamps
77824,Ultra-v/infra-r/arc lamp,315,Lighting equipment and electric lamps
77829,Pts nes of lamps of 7782,315,Lighting equipment and electric lamps
81311,Ceiling/wall lamps,315,Lighting equipment and electric lamps
81312,Portable battery lamps,315,Lighting equipment and electric lamps
81313,Lamps table/desk/etc,315,Lighting equipment and electric lamps
81315,Lamps/fittings nes elect,315,Lighting equipment and electric lamps
81317,"Lamps,fittings non-elect",315,Lighting equipment and electric lamps
8132,Illuminated signs etc,315,Lighting equipment and electric lamps
8138,Portable lamp parts,315,Lighting equipment and electric lamps
81399,Lighting parts nes,315,Lighting equipment and electric lamps
88112,Photo flashbulbs/etc,315,Lighting equipment and electric lamps
89441,Xmas/etc lighting sets,315,Lighting equipment and electric lamps
77313,Vehicle etc ignition wir,316,Electrical equipment n. e. c.
77324,Other electrc insulators,316,Electrical equipment n. e. c.
77329,Other elec insul fit nes,316,Electrical equipment n. e. c.
7780,  UN Special Code,316,Electrical equipment n. e. c.
77831,Ignition/starting equipm,316,Electrical equipment n. e. c.
77833,Ignition/starting parts,316,Electrical equipment n. e. c.
77834,Veh elect light/etc equ.,316,Electrical equipment n. e. c.
77835,Veh elect light/etc part,316,Electrical equipment n. e. c.
77871,Particle accelerators,316,Electrical equipment n. e. c.
77878,Special use el equip nes,316,Electrical equipment n. e. c.
77879,Parts el equip of 778.7,316,Electrical equipment n. e. c.
77881,Electro-magnets/devices,316,Electrical equipment n. e. c.
77882,Elec traffic control equ,316,Electrical equipment n. e. c.
77883,Elec traffic control pts,316,Electrical equipment n. e. c.
77884,Electric alarms etc,316,Electrical equipment n. e. c.
77885,Electric alarm parts,316,Electrical equipment n. e. c.
77886,Electrical carbons,316,Electrical equipment n. e. c.
77889,Elec parts of machy nes,316,Electrical equipment n. e. c.
7722,Printed circuits,321,"Electronic valves and tubes, other electronic comp."
77231,Fixed carbon resistors,321,"Electronic valves and tubes, other electronic comp."
77232,Fixed resistors nes,321,"Electronic valves and tubes, other electronic comp."
77233,Wirewound var resistors,321,"Electronic valves and tubes, other electronic comp."
77235,Variable resistors nes,321,"Electronic valves and tubes, other electronic comp."
77238,Elect resistor parts,321,"Electronic valves and tubes, other electronic comp."
77610,  UN Special Code,321,"Electronic valves and tubes, other electronic comp."
77611,Tv picture tubes colour,321,"Electronic valves and tubes, other electronic comp."
77612,Tv picture tubes monochr,321,"Electronic valves and tubes, other electronic comp."
77621,Tv camera tubes etc,321,"Electronic valves and tubes, other electronic comp."
77623,Cathode-ray tubes nes,321,"Electronic valves and tubes, other electronic comp."
77625,Microwave tubes,321,"Electronic valves and tubes, other electronic comp."
77627,Electronic tubes nes,321,"Electronic valves and tubes, other electronic comp."
77629,Electrnic tube parts nes,321,"Electronic valves and tubes, other electronic comp."
77631,Diodes exc photo-diodes,321,"Electronic valves and tubes, other electronic comp."
77632,Transistors <1watt,321,"Electronic valves and tubes, other electronic comp."
77633,Transistors >1watt,321,"Electronic valves and tubes, other electronic comp."
77635,Thyristors/diacs/triacs,321,"Electronic valves and tubes, other electronic comp."
77637,Photo-active semi-conds,321,"Electronic valves and tubes, other electronic comp."
77639,Semi-conductors nes,321,"Electronic valves and tubes, other electronic comp."
77641,Dig monolith integ units,321,"Electronic valves and tubes, other electronic comp."
77643,Monolith integ units nes,321,"Electronic valves and tubes, other electronic comp."
77645,Hybrid integrat circuits,321,"Electronic valves and tubes, other electronic comp."
77649,Integrated circuits nes,321,"Electronic valves and tubes, other electronic comp."
77681,"Piezo-elec crystals,mntd",321,"Electronic valves and tubes, other electronic comp."
77688,Piezo-elec assmbly parts,321,"Electronic valves and tubes, other electronic comp."
77689,Electrnic compon pts nes,321,"Electronic valves and tubes, other electronic comp."
77861,Fixed power capacitors,321,"Electronic valves and tubes, other electronic comp."
77862,Tantalum fixd capacitors,321,"Electronic valves and tubes, other electronic comp."
77863,Alum electrolyte capacit,321,"Electronic valves and tubes, other electronic comp."
77864,Ceram-diel capacit sngle,321,"Electronic valves and tubes, other electronic comp."
77865,Ceram-diel capacit multi,321,"Electronic valves and tubes, other electronic comp."
77866,Paper/plastic capacitor,321,"Electronic valves and tubes, other electronic comp."
77867,Fixed capacitors nes,321,"Electronic valves and tubes, other electronic comp."
77868,Variable/adj capacitors,321,"Electronic valves and tubes, other electronic comp."
77869,Electrical capacitr part,321,"Electronic valves and tubes, other electronic comp."
7640,  UN Special Code,322,"TV, and radio transmitters, apparatus for line telephony"
76411,Telephone sets,322,"TV, and radio transmitters, apparatus for line telephony"
76413,Teleprinters,322,"TV, and radio transmitters, apparatus for line telephony"
76415,Telephone switch equipmt,322,"TV, and radio transmitters, apparatus for line telephony"
76417,Telephone line equip nes,322,"TV, and radio transmitters, apparatus for line telephony"
76419,Telephone equipment nes,322,"TV, and radio transmitters, apparatus for line telephony"
76431,Tv/radio transmitters,322,"TV, and radio transmitters, apparatus for line telephony"
76432,Radio transceivers,322,"TV, and radio transmitters, apparatus for line telephony"
76482,Television cameras,322,"TV, and radio transmitters, apparatus for line telephony"
76491,Telephone system parts,322,"TV, and radio transmitters, apparatus for line telephony"
7611,Colour tv receivers,323,"TV, radio and recording apparatus"
7612,Monochrome tv receivers,323,"TV, radio and recording apparatus"
76210,  UN Special Code,323,"TV, radio and recording apparatus"
76211,Mtr vehc radio/player,323,"TV, radio and recording apparatus"
76212,Mtr vehc radio rec only,323,"TV, radio and recording apparatus"
76221,Portable radio/player,323,"TV, radio and recording apparatus"
76222,Portable radio receiver,323,"TV, radio and recording apparatus"
76281,Other radio/record/play,323,"TV, radio and recording apparatus"
76282,Clock radio receivers,323,"TV, radio and recording apparatus"
76289,Radio receivers nes,323,"TV, radio and recording apparatus"
76331,Coin-op record players,323,"TV, radio and recording apparatus"
76333,Record players nes,323,"TV, radio and recording apparatus"
76335,Gramophone turntables,323,"TV, radio and recording apparatus"
76380,  UN Special Code,323,"TV, radio and recording apparatus"
76381,Video recorders/players,323,"TV, radio and recording apparatus"
76382,Transcribing machines,323,"TV, radio and recording apparatus"
76383,Sound reprod machine nes,323,"TV, radio and recording apparatus"
76384,Sound recording apparats,323,"TV, radio and recording apparatus"
76420,  UN Special Code,323,"TV, radio and recording apparatus"
76421,Microphones/stands,323,"TV, radio and recording apparatus"
76422,Loudspeakers mounted,323,"TV, radio and recording apparatus"
76423,Loudspeakers unmounted,323,"TV, radio and recording apparatus"
76424,Headphones/earphones/etc,323,"TV, radio and recording apparatus"
76425,Audio freq amplifiers,323,"TV, radio and recording apparatus"
76426,Elec sound amplifier set,323,"TV, radio and recording apparatus"
76481,Radio recep equip nes,323,"TV, radio and recording apparatus"
76492,Sound reprod equip parts,323,"TV, radio and recording apparatus"
76493,Telecomm equipmt pts nes,323,"TV, radio and recording apparatus"
76499,Parts etc of sound equip,323,"TV, radio and recording apparatus"
74183,Medical/lab sterilizers,331,Medical equipment
77411,Electro-cardiographs,331,Medical equipment
77412,Electro-diag equip nes,331,Medical equipment
77413,Ultra-v/infra-red appar.,331,Medical equipment
77421,X-ray apparatus,331,Medical equipment
77422,Alpha/beta/etc ray app.,331,Medical equipment
77423,X-ray tubes,331,Medical equipment
77429,X-ray etc parts/access.,331,Medical equipment
87211,Dental drills,331,Medical equipment
87219,Dental instruments nes,331,Medical equipment
87221,Syringes/catheters/etc,331,Medical equipment
87225,Ophthalmic instruments,331,Medical equipment
87229,Oth medical instruments,331,Medical equipment
87231,M-t/massage/apt test app,331,Medical equipment
87233,Therap respiration appar,331,Medical equipment
87235,Breathing appliances nes,331,Medical equipment
8724,"Medical furniture,parts",331,Medical equipment
89961,Hearing aids,331,Medical equipment
89963,Orthopaedic/fracture app,331,Medical equipment
89965,Artificial teeth/filling,331,Medical equipment
89966,Artific body parts nes,331,Medical equipment
89967,Heart pacemakers/etc,331,Medical equipment
89969,Orthopaedic applince nes,331,Medical equipment
76483,Radar apparatus etc,332,"Instruments for measuring, checking, testing, navigating"
87131,Electron/etc diffrac equ,332,"Instruments for measuring, checking, testing, navigating"
87139,Electron/etc diffr parts,332,"Instruments for measuring, checking, testing, navigating"
87311,Gas meters,332,"Instruments for measuring, checking, testing, navigating"
87313,Liquid meters,332,"Instruments for measuring, checking, testing, navigating"
87315,Electricity meters,332,"Instruments for measuring, checking, testing, navigating"
87319,Gas/liq/elec meter parts,332,"Instruments for measuring, checking, testing, navigating"
87321,Counting devices,332,"Instruments for measuring, checking, testing, navigating"
87325,Speed etc indicators,332,"Instruments for measuring, checking, testing, navigating"
87329,Meter/counter parts/acc.,332,"Instruments for measuring, checking, testing, navigating"
8740,  UN Special Code,332,"Instruments for measuring, checking, testing, navigating"
87411,Navigation instruments,332,"Instruments for measuring, checking, testing, navigating"
87412,Navigation inst part/acc,332,"Instruments for measuring, checking, testing, navigating"
87413,Survey instruments,332,"Instruments for measuring, checking, testing, navigating"
87414,Survey instr parts/acc.,332,"Instruments for measuring, checking, testing, navigating"
87422,Drafting/drawing equipmt,332,"Instruments for measuring, checking, testing, navigating"
87423,Length measuring equipmt,332,"Instruments for measuring, checking, testing, navigating"
87424,Pts nes of inst of 8742,332,"Instruments for measuring, checking, testing, navigating"
87425,Measure/check instr nes,332,"Instruments for measuring, checking, testing, navigating"
87426,Meas/check instr part/ac,332,"Instruments for measuring, checking, testing, navigating"
87431,Liquid flow/level gauges,332,"Instruments for measuring, checking, testing, navigating"
87435,Pressure gauges etc,332,"Instruments for measuring, checking, testing, navigating"
87437,Fluid instruments nes,332,"Instruments for measuring, checking, testing, navigating"
87439,Fluid instrum parts/acc,332,"Instruments for measuring, checking, testing, navigating"
87441,Gas/smoke analysis appar,332,"Instruments for measuring, checking, testing, navigating"
87442,Chromatog/electrophe app,332,"Instruments for measuring, checking, testing, navigating"
87443,Spectrometers etc,332,"Instruments for measuring, checking, testing, navigating"
87444,Exposure meters,332,"Instruments for measuring, checking, testing, navigating"
87445,Optical scient instr nes,332,"Instruments for measuring, checking, testing, navigating"
87446,Phys/chem analys app nes,332,"Instruments for measuring, checking, testing, navigating"
87449,Phys/chem anal parts/acc,332,"Instruments for measuring, checking, testing, navigating"
87451,Balances sensetivity>5cg,332,"Instruments for measuring, checking, testing, navigating"
87453,Mechanical testing equip,332,"Instruments for measuring, checking, testing, navigating"
87454,Mech tester parts/accs,332,"Instruments for measuring, checking, testing, navigating"
87455,Thermo-/hydro-meters etc,332,"Instruments for measuring, checking, testing, navigating"
87456,Thermometer etc part/acc,332,"Instruments for measuring, checking, testing, navigating"
87461,Thermostats,332,"Instruments for measuring, checking, testing, navigating"
87463,Pressure regulators/etc,332,"Instruments for measuring, checking, testing, navigating"
87465,Regulate/contrl inst nes,332,"Instruments for measuring, checking, testing, navigating"
87469,Regul/cntrl inst part/ac,332,"Instruments for measuring, checking, testing, navigating"
87471,Radiation detectors etc,332,"Instruments for measuring, checking, testing, navigating"
87473,Oscilloscopes etc,332,"Instruments for measuring, checking, testing, navigating"
87475,Non-record elect meters,332,"Instruments for measuring, checking, testing, navigating"
87477,Telecomms test meters,332,"Instruments for measuring, checking, testing, navigating"
87478,Electrical meters nes,332,"Instruments for measuring, checking, testing, navigating"
87479,Elec/rad meter parts/acc,332,"Instruments for measuring, checking, testing, navigating"
8749,Instrument part/acc nes,332,"Instruments for measuring, checking, testing, navigating"
8710,  UN Special Code,334,Optical instruments and photographic equipment
87111,Binoculars,334,Optical instruments and photographic equipment
87115,Optical telescopes etc,334,Optical instruments and photographic equipment
87119,Binoc/telescope part/acc,334,Optical instruments and photographic equipment
87140,  UN Special Code,334,Optical instruments and photographic equipment
87141,Microscopes stereoscopic,334,Optical instruments and photographic equipment
87143,Microscope photo/proj/et,334,Optical instruments and photographic equipment
87145,Microscopes nes,334,Optical instruments and photographic equipment
87149,Microscopes parts/access,334,Optical instruments and photographic equipment
87191,Telescopic sights/etc,334,Optical instruments and photographic equipment
87192,Lasers exc laser diodes,334,Optical instruments and photographic equipment
87193,Optical instruments nes,334,Optical instruments and photographic equipment
87199,Parts/access for 8719,334,Optical instruments and photographic equipment
88111,Still cameras,334,Optical instruments and photographic equipment
88113,Photo flashlight equipmt,334,Optical instruments and photographic equipment
88114,Camera parts/accessories,334,Optical instruments and photographic equipment
88115,Flashlight parts/access,334,Optical instruments and photographic equipment
88121,Movie cameras,334,Optical instruments and photographic equipment
88122,Movie projectors,334,Optical instruments and photographic equipment
88123,Movie camera parts/acc.,334,Optical instruments and photographic equipment
88124,Movie projector part/acc,334,Optical instruments and photographic equipment
88131,Microfilm/etc readers,334,Optical instruments and photographic equipment
88132,Image projectors nes,334,Optical instruments and photographic equipment
88133,Photo enlargers/reducers,334,Optical instruments and photographic equipment
88134,Photo equip nes part/acc,334,Optical instruments and photographic equipment
88135,Photo/cine lab equip nes,334,Optical instruments and photographic equipment
88136,"Photo,cine lab equip ne",334,Optical instruments and photographic equipment
88411,Contact lenses,334,Optical instruments and photographic equipment
88415,Glass spectacle lenses,334,Optical instruments and photographic equipment
88417,Spectacle lenses nes,334,Optical instruments and photographic equipment
88419,Optical fibres/plates,334,Optical instruments and photographic equipment
88421,Spectacle frames,334,Optical instruments and photographic equipment
88422,Spectacle frame parts,334,Optical instruments and photographic equipment
88423,Spectacles etc corective,334,Optical instruments and photographic equipment
88431,Camera/etc objectiv lens,334,Optical instruments and photographic equipment
88432,Objective lenses nes,334,Optical instruments and photographic equipment
88433,Optical filters,334,Optical instruments and photographic equipment
88439,Mounted opt elements nes,334,Optical instruments and photographic equipment
8850,  UN Special Code,335,Watches and clocks
88531,"Watches,battery,prec mtl",335,Watches and clocks
88532,Watches nes prec metal,335,Watches and clocks
88539,Pocket/etc watch pre mtl,335,Watches and clocks
88541,Wrist watces nes battery,335,Watches and clocks
88542,Wrist watches nes,335,Watches and clocks
88549,Pocket/etc watches nes,335,Watches and clocks
88551,Watch movements battery,335,Watches and clocks
88552,Watch movements nes,335,Watches and clocks
88571,Instr panel clocks/etc,335,Watches and clocks
88572,Clocks with watch mvmnt,335,Watches and clocks
88573,Clocks with watch mvmnt,335,Watches and clocks
