HS - Combined  Product Code,HS - Combined  Product Description,MTN Categories Product Code,MTN Categories Product Description
851939,(-2006) Other,1003,Manufactured articles n.e.s. - Processed
851940,(-2006) Transcribing machines,1003,Manufactured articles n.e.s. - Processed
851991,"(-1995) Sound reproducing apparatus,cassette type,",1003,Manufactured articles n.e.s. - Processed
851992,(1996-2006) Pocketsize cassetteplayers,1003,Manufactured articles n.e.s. - Processed
851993,"(1996-2006) Other, cassettetype",1003,Manufactured articles n.e.s. - Processed
851999,(-2006) Other,1003,Manufactured articles n.e.s. - Processed
852010,(-2006) Dictating machines not capable of operating without an external source of power,1003,Manufactured articles n.e.s. - Processed
852020,(-2006) Telephone answering machines,1003,Manufactured articles n.e.s. - Processed
852031,(-1995) Magnetic tape rec incorporating sound repr,1003,Manufactured articles n.e.s. - Processed
852032,(1996-2006) Digital audio type,1003,Manufactured articles n.e.s. - Processed
852033,"(1996-2006) Other, cassettetype",1003,Manufactured articles n.e.s. - Processed
852039,(-2006) Other,1003,Manufactured articles n.e.s. - Processed
852090,(-2006) Other,1003,Manufactured articles n.e.s. - Processed
852110,Magnetic tape-type,1003,Manufactured articles n.e.s. - Processed
852190,Other,1003,Manufactured articles n.e.s. - Processed
852210,Pick-up cartridges,1003,Manufactured articles n.e.s. - Processed
852290,Other,1003,Manufactured articles n.e.s. - Processed
852311,(-2006) Of a width not exceeding 4 mm,1003,Manufactured articles n.e.s. - Processed
852312,(-2006) Of a width exceeding 4 mm but not exceeding 6.5 mm,1003,Manufactured articles n.e.s. - Processed
852313,(-2006) Of a width exceeding 6.5 mm,1003,Manufactured articles n.e.s. - Processed
852320,(-2006) Magnetic discs,1003,Manufactured articles n.e.s. - Processed
852330,(1996-2006) Cards incorporating a magnetic stripe,1003,Manufactured articles n.e.s. - Processed
852390,(-2006) Other,1003,Manufactured articles n.e.s. - Processed
852410,(-2006) Gramophone records,1003,Manufactured articles n.e.s. - Processed
852421,"(-1995) Recorded magnetic tapes, of a width not ex",1003,Manufactured articles n.e.s. - Processed
852422,"(-1995) Recorded magnetic tapes,of a width exceedi",1003,Manufactured articles n.e.s. - Processed
852423,"(-1995) Recorded magnetic tapes, of a width exceed",1003,Manufactured articles n.e.s. - Processed
852431,(1996-2006) For reproducing phenomena other than sound or image,1003,Manufactured articles n.e.s. - Processed
852432,(1996-2006) For reproducing sound only,1003,Manufactured articles n.e.s. - Processed
852439,(1996-2006) Other,1003,Manufactured articles n.e.s. - Processed
852440,(1996-2006) Magnetic tapes for reproducing phenomena other than sound or image,1003,Manufactured articles n.e.s. - Processed
852451,(1996-2006) Of a width not exceeding 4 mm,1003,Manufactured articles n.e.s. - Processed
852452,(1996-2006) Of a width exceeding 4 mm but not exceeding 6.5 mm,1003,Manufactured articles n.e.s. - Processed
852453,(1996-2006) Of a width exceeding 6.5 mm,1003,Manufactured articles n.e.s. - Processed
852460,(1996-2006) Cards incorporating a magnetic stripe,1003,Manufactured articles n.e.s. - Processed
852490,(-1995) Recorded media for sound or other similarl,1003,Manufactured articles n.e.s. - Processed
852491,(1996-2006) For reproducing phenomena other than sound or image,1003,Manufactured articles n.e.s. - Processed
852499,(1996-2006) Other,1003,Manufactured articles n.e.s. - Processed
871000,"Tanks and other armoured fighting vehicles, motorised, whether or not fitted with weapons, and parts of such vehicles.",1003,Manufactured articles n.e.s. - Processed
871500,Baby carriages and parts thereof.,1003,Manufactured articles n.e.s. - Processed
880510,Aircraft launching gear and parts thereof; deckarrestor or similar gear and parts thereof,1003,Manufactured articles n.e.s. - Processed
880520,(-2001) Ground flying trainers and parts thereof,1003,Manufactured articles n.e.s. - Processed
880521,(2002-) Air combat simulators and parts thereof,1003,Manufactured articles n.e.s. - Processed
880529,(2002-) Other,1003,Manufactured articles n.e.s. - Processed
900110,"Optical fibres, optical fibre bundles and cables",1003,Manufactured articles n.e.s. - Processed
900120,Sheets and plates of polarising material,1003,Manufactured articles n.e.s. - Processed
900130,Contact lenses,1003,Manufactured articles n.e.s. - Processed
900140,Spectacle lenses of glass,1003,Manufactured articles n.e.s. - Processed
900150,Spectacle lenses of other materials,1003,Manufactured articles n.e.s. - Processed
900190,Other,1003,Manufactured articles n.e.s. - Processed
900211,"For cameras, projectors or photographic enlargers or reducers",1003,Manufactured articles n.e.s. - Processed
900219,Other,1003,Manufactured articles n.e.s. - Processed
900220,Filters,1003,Manufactured articles n.e.s. - Processed
900290,Other,1003,Manufactured articles n.e.s. - Processed
900311,Of plastics,1003,Manufactured articles n.e.s. - Processed
900319,Of other materials,1003,Manufactured articles n.e.s. - Processed
900390,Parts,1003,Manufactured articles n.e.s. - Processed
900410,Sunglasses,1003,Manufactured articles n.e.s. - Processed
900490,Other,1003,Manufactured articles n.e.s. - Processed
900510,Binoculars,1003,Manufactured articles n.e.s. - Processed
900580,Other instruments,1003,Manufactured articles n.e.s. - Processed
900590,Parts and accessories (including mountings),1003,Manufactured articles n.e.s. - Processed
900610,Cameras of a kind used for preparing printing plates or cylinders,1003,Manufactured articles n.e.s. - Processed
900620,"(-2006) Cameras of a kind used for recording documents on microfilm, microfiche or other microforms",1003,Manufactured articles n.e.s. - Processed
900630,"Cameras specially designed for underwater use, for aerial survey or for medical or surgical examination of internal organs; comparison cameras for forensic or criminological purposes",1003,Manufactured articles n.e.s. - Processed
900640,Instant print cameras,1003,Manufactured articles n.e.s. - Processed
900651,"With a throughthelens viewfinder (single lens reflex (SLR)), for roll film of a width not exceeding 35 mm",1003,Manufactured articles n.e.s. - Processed
900652,"Other, for roll film of a width less than 35 mm",1003,Manufactured articles n.e.s. - Processed
900653,"Other, for roll film of a width of 35 mm",1003,Manufactured articles n.e.s. - Processed
900659,Other,1003,Manufactured articles n.e.s. - Processed
900661,Discharge lamp (electronic) flashlight apparatus,1003,Manufactured articles n.e.s. - Processed
900662,"(-2006) Flashbulbs, flashcubes and the like",1003,Manufactured articles n.e.s. - Processed
900669,Other,1003,Manufactured articles n.e.s. - Processed
900691,For cameras,1003,Manufactured articles n.e.s. - Processed
900699,Other,1003,Manufactured articles n.e.s. - Processed
900711,For film of less than 16 mm width or for double8 mm film,1003,Manufactured articles n.e.s. - Processed
900719,Other,1003,Manufactured articles n.e.s. - Processed
900720,(1996-) Projectors,1003,Manufactured articles n.e.s. - Processed
900721,(-1995) Cinematographic projectors for film of les,1003,Manufactured articles n.e.s. - Processed
900729,"(-1995) Cinematographic projectors, nes",1003,Manufactured articles n.e.s. - Processed
900791,For cameras,1003,Manufactured articles n.e.s. - Processed
900792,For projectors,1003,Manufactured articles n.e.s. - Processed
900810,Slide projectors,1003,Manufactured articles n.e.s. - Processed
900820,"Microfilm, microfiche or other microform readers, whether or not capable of producing copies",1003,Manufactured articles n.e.s. - Processed
900830,Other image projectors,1003,Manufactured articles n.e.s. - Processed
900840,Photographic (other than cinematographic) enlargers and reducers,1003,Manufactured articles n.e.s. - Processed
900890,Parts and accessories,1003,Manufactured articles n.e.s. - Processed
900911,(-2006) Operating by reproducing the original image directly onto the copy (direct process),1003,Manufactured articles n.e.s. - Processed
900912,(-2006) Operating by reproducing the original image via an intermediate onto the copy (indirect process),1003,Manufactured articles n.e.s. - Processed
900921,(-2006) Incorporating an optical system,1003,Manufactured articles n.e.s. - Processed
900922,(-2006) Of the contact type,1003,Manufactured articles n.e.s. - Processed
900930,(-2006) Thermocopying apparatus,1003,Manufactured articles n.e.s. - Processed
900990,(-2001) Parts and accessories,1003,Manufactured articles n.e.s. - Processed
900991,(2002-2006) Automatic document feeders,1003,Manufactured articles n.e.s. - Processed
900992,(2002-2006) Paper feeders,1003,Manufactured articles n.e.s. - Processed
900993,(2002-2006) Sorters,1003,Manufactured articles n.e.s. - Processed
900999,(2002-2006) Other,1003,Manufactured articles n.e.s. - Processed
901010,Apparatus and equipment for automatically developing photographic (including cinematographic) film or paper in rolls or for automatically exposing developed film to rolls of photographic paper,1003,Manufactured articles n.e.s. - Processed
901020,(-1995) Apparatus and equipment for photographic (,1003,Manufactured articles n.e.s. - Processed
901030,(-1995) Projection screens,1003,Manufactured articles n.e.s. - Processed
901041,(1996-2006) Direct writeonwafer apparatus,1003,Manufactured articles n.e.s. - Processed
901042,(1996-2006) Step and repeat aligners,1003,Manufactured articles n.e.s. - Processed
901049,(1996-2006) Other,1003,Manufactured articles n.e.s. - Processed
901050,(1996-) Other apparatus and equipment for photographic (including cinematographic) laboratories; negatoscopes,1003,Manufactured articles n.e.s. - Processed
901060,(1996-) Projection screens,1003,Manufactured articles n.e.s. - Processed
901090,Parts and accessories,1003,Manufactured articles n.e.s. - Processed
901110,Stereoscopic microscopes,1003,Manufactured articles n.e.s. - Processed
901120,"Other microscopes, for photomicrography, cinephotomicrography or microprojection",1003,Manufactured articles n.e.s. - Processed
901180,Other microscopes,1003,Manufactured articles n.e.s. - Processed
901190,Parts and accessories,1003,Manufactured articles n.e.s. - Processed
901210,Microscopes other than optical microscopes; diffraction apparatus,1003,Manufactured articles n.e.s. - Processed
901290,Parts and accessories,1003,Manufactured articles n.e.s. - Processed
901310,"Telescopic sights for fitting to arms; periscopes; telescopes designed to form parts of machines, appliances, instruments or apparatus of this Chapter or Section XVI",1003,Manufactured articles n.e.s. - Processed
901320,"Lasers, other than laser diodes",1003,Manufactured articles n.e.s. - Processed
901380,"Other devices, appliances and instruments",1003,Manufactured articles n.e.s. - Processed
901390,Parts and accessories,1003,Manufactured articles n.e.s. - Processed
901410,Direction finding compasses,1003,Manufactured articles n.e.s. - Processed
901420,Instruments and appliances for aeronautical or space navigation (other than compasses),1003,Manufactured articles n.e.s. - Processed
901480,Other instruments and appliances,1003,Manufactured articles n.e.s. - Processed
901490,Parts and accessories,1003,Manufactured articles n.e.s. - Processed
901510,Rangefinders,1003,Manufactured articles n.e.s. - Processed
901520,Theodolites and tachymeters (tacheometers),1003,Manufactured articles n.e.s. - Processed
901530,Levels,1003,Manufactured articles n.e.s. - Processed
901540,Photogrammetrical surveying instruments and appliances,1003,Manufactured articles n.e.s. - Processed
901580,Other instruments and appliances,1003,Manufactured articles n.e.s. - Processed
901590,Parts and accessories,1003,Manufactured articles n.e.s. - Processed
901600,"Balances of a sensitivity of 5 cg or better, with or without weights.",1003,Manufactured articles n.e.s. - Processed
901710,"Drafting tables and machines, whether or not automatic",1003,Manufactured articles n.e.s. - Processed
901720,"Other drawing, markingout or mathematical calculating instruments",1003,Manufactured articles n.e.s. - Processed
901730,"Micrometers, callipers and gauges",1003,Manufactured articles n.e.s. - Processed
901780,Other instruments,1003,Manufactured articles n.e.s. - Processed
901790,Parts and accessories,1003,Manufactured articles n.e.s. - Processed
901811,Electrocardiographs,1003,Manufactured articles n.e.s. - Processed
901812,(1996-) Ultrasonic scanning apparatus,1003,Manufactured articles n.e.s. - Processed
901813,(1996-) Magnetic resonance imaging apparatus,1003,Manufactured articles n.e.s. - Processed
901814,(1996-) Scintigraphic apparatus,1003,Manufactured articles n.e.s. - Processed
901819,Other,1003,Manufactured articles n.e.s. - Processed
901820,Ultraviolet or infrared ray apparatus,1003,Manufactured articles n.e.s. - Processed
901831,"Syringes, with or without needles",1003,Manufactured articles n.e.s. - Processed
901832,Tubular metal needles and needles for sutures,1003,Manufactured articles n.e.s. - Processed
901839,Other,1003,Manufactured articles n.e.s. - Processed
901841,"Dental drill engines, whether or not combined on a single base with other dental equipment",1003,Manufactured articles n.e.s. - Processed
901849,Other,1003,Manufactured articles n.e.s. - Processed
901850,Other ophthalmic instruments and appliances,1003,Manufactured articles n.e.s. - Processed
901890,Other instruments and appliances,1003,Manufactured articles n.e.s. - Processed
901910,Mechanotherapy appliances; massage apparatus; psychological aptitudetesting apparatus,1003,Manufactured articles n.e.s. - Processed
901920,"Ozone therapy, oxygen therapy, aerosol therapy, artificial respiration or other therapeutic respiration apparatus",1003,Manufactured articles n.e.s. - Processed
902000,"Other breathing appliances and gas masks, excluding protective masks having neither mechanical parts nor replaceable filters.",1003,Manufactured articles n.e.s. - Processed
902110,(2002-) Orthopaedic or fracture appliances,1003,Manufactured articles n.e.s. - Processed
902111,(-2001) Artificial joints and other orthopaedic or fractur,1003,Manufactured articles n.e.s. - Processed
902119,(-2001) Artificial joints and other orthopaedic or fractur,1003,Manufactured articles n.e.s. - Processed
902121,Artificial teeth,1003,Manufactured articles n.e.s. - Processed
902129,Other,1003,Manufactured articles n.e.s. - Processed
902130,(-2001) Other artificial parts of the body,1003,Manufactured articles n.e.s. - Processed
902131,(2002-) Artificial joints,1003,Manufactured articles n.e.s. - Processed
902139,(2002-) Other,1003,Manufactured articles n.e.s. - Processed
902140,"Hearing aids, excluding parts and accessories",1003,Manufactured articles n.e.s. - Processed
902150,"Pacemakers for stimulating heart muscles, excluding parts and accessories",1003,Manufactured articles n.e.s. - Processed
902190,Other,1003,Manufactured articles n.e.s. - Processed
902211,(-1995) Apparatus based on the use of X-rays for m,1003,Manufactured articles n.e.s. - Processed
902212,(1996-) Computed tomography apparatus,1003,Manufactured articles n.e.s. - Processed
902213,"(1996-) Other, for dental uses",1003,Manufactured articles n.e.s. - Processed
902214,"(1996-) Other, for medical, surgical or veterinary uses",1003,Manufactured articles n.e.s. - Processed
902219,For other uses,1003,Manufactured articles n.e.s. - Processed
902221,"For medical, surgical, dental or veterinary uses",1003,Manufactured articles n.e.s. - Processed
902229,For other uses,1003,Manufactured articles n.e.s. - Processed
902230,Xray tubes,1003,Manufactured articles n.e.s. - Processed
902290,"Other, including parts and accessories",1003,Manufactured articles n.e.s. - Processed
902300,"Instruments, apparatus and models, designed for demonstrational purposes (for example, in education or exhibitions), unsuitable for other uses.",1003,Manufactured articles n.e.s. - Processed
902410,Machines and appliances for testing metals,1003,Manufactured articles n.e.s. - Processed
902480,Other machines and appliances,1003,Manufactured articles n.e.s. - Processed
902490,Parts and accessories,1003,Manufactured articles n.e.s. - Processed
902511,"Liquid-filled, for direct reading",1003,Manufactured articles n.e.s. - Processed
902519,Other,1003,Manufactured articles n.e.s. - Processed
902520,"(-1995) Barometers, not combined with other instru",1003,Manufactured articles n.e.s. - Processed
902580,Other instruments,1003,Manufactured articles n.e.s. - Processed
902590,Parts and accessories,1003,Manufactured articles n.e.s. - Processed
902610,For measuring or checking the flow or level of liquids,1003,Manufactured articles n.e.s. - Processed
902620,For measuring or checking pressure,1003,Manufactured articles n.e.s. - Processed
902680,Other instruments or apparatus,1003,Manufactured articles n.e.s. - Processed
902690,Parts and accessories,1003,Manufactured articles n.e.s. - Processed
902710,Gas or smoke analysis apparatus,1003,Manufactured articles n.e.s. - Processed
902720,Chromatographs and electrophoresis instruments,1003,Manufactured articles n.e.s. - Processed
902730,"Spectrometers, spectrophotometers and spectrographs using optical radiations (UV, visible, IR)",1003,Manufactured articles n.e.s. - Processed
902740,(-2006) Exposure meters,1003,Manufactured articles n.e.s. - Processed
902750,"Other instruments and apparatus using optical radiations (UV, visible, IR)",1003,Manufactured articles n.e.s. - Processed
902780,Other instruments and apparatus,1003,Manufactured articles n.e.s. - Processed
902790,Microtomes; parts and accessories,1003,Manufactured articles n.e.s. - Processed
902810,Gas meters,1003,Manufactured articles n.e.s. - Processed
902820,Liquid meters,1003,Manufactured articles n.e.s. - Processed
902830,Electricity meters,1003,Manufactured articles n.e.s. - Processed
902890,Parts and accessories,1003,Manufactured articles n.e.s. - Processed
902910,"Revolution counters, production counters, taximeters, mileometers, pedometers and the like",1003,Manufactured articles n.e.s. - Processed
902920,Speed indicators and tachometers; stroboscopes,1003,Manufactured articles n.e.s. - Processed
902990,Parts and accessories,1003,Manufactured articles n.e.s. - Processed
903010,Instruments and apparatus for measuring or detecting ionising radiations,1003,Manufactured articles n.e.s. - Processed
903020,Cathode-ray oscilloscopes and cathode-ray oscillographs,1003,Manufactured articles n.e.s. - Processed
903031,Multimeters,1003,Manufactured articles n.e.s. - Processed
903039,Other,1003,Manufactured articles n.e.s. - Processed
903040,"Other instruments and apparatus, specially designed for telecommunications (for example, cross-talk meters, gain measuring instruments, distortion factor meters, psophometers)",1003,Manufactured articles n.e.s. - Processed
903081,(-1995) Inst&app for measuring or checking elec qt,1003,Manufactured articles n.e.s. - Processed
903082,(1996-) For measuring or checking semiconductor wafers or devices,1003,Manufactured articles n.e.s. - Processed
903083,"(1996-2006) Other, with a recording device",1003,Manufactured articles n.e.s. - Processed
903089,Other,1003,Manufactured articles n.e.s. - Processed
903090,Parts and accessories,1003,Manufactured articles n.e.s. - Processed
903110,Machines for balancing mechanical parts,1003,Manufactured articles n.e.s. - Processed
903120,Test benches,1003,Manufactured articles n.e.s. - Processed
903130,(-2006) Profile projectors,1003,Manufactured articles n.e.s. - Processed
903140,"(-1995) Optical instruments and appliances, nes",1003,Manufactured articles n.e.s. - Processed
903141,(1996-) For inspecting semiconductor wafers or devices or for inspecting photomasks or reticles used in manufacturing semiconductor devices,1003,Manufactured articles n.e.s. - Processed
903149,(1996-) Other,1003,Manufactured articles n.e.s. - Processed
903180,"Other instruments, appliances and machines",1003,Manufactured articles n.e.s. - Processed
903190,Parts and accessories,1003,Manufactured articles n.e.s. - Processed
903210,Thermostats,1003,Manufactured articles n.e.s. - Processed
903220,Manostats,1003,Manufactured articles n.e.s. - Processed
903281,Hydraulic or pneumatic,1003,Manufactured articles n.e.s. - Processed
903289,Other,1003,Manufactured articles n.e.s. - Processed
903290,Parts and accessories,1003,Manufactured articles n.e.s. - Processed
903300,"Parts and accessories (not specified or included elsewhere in this Chapter) for machines, appliances, instruments or apparatus of Chapter 90.",1003,Manufactured articles n.e.s. - Processed
910111,With mechanical display only,1003,Manufactured articles n.e.s. - Processed
910112,(-2006) With optoelectronic display only,1003,Manufactured articles n.e.s. - Processed
910119,Other,1003,Manufactured articles n.e.s. - Processed
910121,With automatic winding,1003,Manufactured articles n.e.s. - Processed
910129,Other,1003,Manufactured articles n.e.s. - Processed
910191,Electrically operated,1003,Manufactured articles n.e.s. - Processed
910199,Other,1003,Manufactured articles n.e.s. - Processed
910211,With mechanical display only,1003,Manufactured articles n.e.s. - Processed
910212,With optoelectronic display only,1003,Manufactured articles n.e.s. - Processed
910219,Other,1003,Manufactured articles n.e.s. - Processed
910221,With automatic winding,1003,Manufactured articles n.e.s. - Processed
910229,Other,1003,Manufactured articles n.e.s. - Processed
910291,Electrically operated,1003,Manufactured articles n.e.s. - Processed
910299,Other,1003,Manufactured articles n.e.s. - Processed
910310,Electrically operated,1003,Manufactured articles n.e.s. - Processed
910390,Other,1003,Manufactured articles n.e.s. - Processed
910400,"Instrument panel clocks and clocks of a similar type for vehicles, aircraft, spacecraft or vessels.",1003,Manufactured articles n.e.s. - Processed
910511,Electrically operated,1003,Manufactured articles n.e.s. - Processed
910519,Other,1003,Manufactured articles n.e.s. - Processed
910521,Electrically operated,1003,Manufactured articles n.e.s. - Processed
910529,Other,1003,Manufactured articles n.e.s. - Processed
910591,Electrically operated,1003,Manufactured articles n.e.s. - Processed
910599,Other,1003,Manufactured articles n.e.s. - Processed
910610,Timeregisters; timerecorders,1003,Manufactured articles n.e.s. - Processed
910620,(-2006) Parking meters,1003,Manufactured articles n.e.s. - Processed
910690,Other,1003,Manufactured articles n.e.s. - Processed
910700,Time switches with clock or watch movement or with synchronous motor.,1003,Manufactured articles n.e.s. - Processed
910811,With mechanical display only or with a device to which a mechanical display can be incorporated,1003,Manufactured articles n.e.s. - Processed
910812,With optoelectronic display only,1003,Manufactured articles n.e.s. - Processed
910819,Other,1003,Manufactured articles n.e.s. - Processed
910820,With automatic winding,1003,Manufactured articles n.e.s. - Processed
910890,(2002-) Other,1003,Manufactured articles n.e.s. - Processed
910891,(-2001) Other :-- Measuring 33.8 mm or less,1003,Manufactured articles n.e.s. - Processed
910899,(-2001) Other,1003,Manufactured articles n.e.s. - Processed
910911,Of alarm clocks,1003,Manufactured articles n.e.s. - Processed
910919,Other,1003,Manufactured articles n.e.s. - Processed
910990,Other,1003,Manufactured articles n.e.s. - Processed
911011,"Complete movements, unassembled or partly assembled (movement sets)",1003,Manufactured articles n.e.s. - Processed
911012,"Incomplete movements, assembled",1003,Manufactured articles n.e.s. - Processed
911019,Rough movements,1003,Manufactured articles n.e.s. - Processed
911090,Other,1003,Manufactured articles n.e.s. - Processed
911110,Cases of precious metal or of metal clad with precious metal,1003,Manufactured articles n.e.s. - Processed
911120,"Cases of base metal, whether or not gold or silverplated",1003,Manufactured articles n.e.s. - Processed
911180,Other cases,1003,Manufactured articles n.e.s. - Processed
911190,Parts,1003,Manufactured articles n.e.s. - Processed
911210,(-2001) Cases of metal,1003,Manufactured articles n.e.s. - Processed
911220,(2002-) Cases,1003,Manufactured articles n.e.s. - Processed
911280,(-2001) Other cases,1003,Manufactured articles n.e.s. - Processed
911290,Parts,1003,Manufactured articles n.e.s. - Processed
911410,"Springs, including hairsprings",1003,Manufactured articles n.e.s. - Processed
911420,Jewels,1003,Manufactured articles n.e.s. - Processed
911430,Dials,1003,Manufactured articles n.e.s. - Processed
911440,Plates and bridges,1003,Manufactured articles n.e.s. - Processed
911490,Other,1003,Manufactured articles n.e.s. - Processed
920110,Upright pianos,1003,Manufactured articles n.e.s. - Processed
920120,Grand pianos,1003,Manufactured articles n.e.s. - Processed
920190,Other,1003,Manufactured articles n.e.s. - Processed
920210,Played with a bow,1003,Manufactured articles n.e.s. - Processed
920290,Other,1003,Manufactured articles n.e.s. - Processed
920300,(-2006) Keyboard pipe organs; harmoniums and similar keyboard instruments with free metal reeds.,1003,Manufactured articles n.e.s. - Processed
920410,(-2006) Accordions and similar instruments,1003,Manufactured articles n.e.s. - Processed
920420,(-2006) Mouth organs,1003,Manufactured articles n.e.s. - Processed
920510,Brasswind instruments,1003,Manufactured articles n.e.s. - Processed
920590,Other,1003,Manufactured articles n.e.s. - Processed
920600,"Percussion musical instruments (for example, drums, xylophones, cymbals, castanets, maracas).",1003,Manufactured articles n.e.s. - Processed
920710,"Keyboard instruments, other than accordions",1003,Manufactured articles n.e.s. - Processed
920790,Other,1003,Manufactured articles n.e.s. - Processed
920810,Musical boxes,1003,Manufactured articles n.e.s. - Processed
920890,Other,1003,Manufactured articles n.e.s. - Processed
920910,"(-2006) Metronomes, tuning forks and pitch pipes",1003,Manufactured articles n.e.s. - Processed
920920,(-2006) Mechanisms for musical boxes,1003,Manufactured articles n.e.s. - Processed
920930,Musical instrument strings,1003,Manufactured articles n.e.s. - Processed
920991,Parts and accessories for pianos,1003,Manufactured articles n.e.s. - Processed
920992,Parts and accessories for the musical instruments of heading 92.02,1003,Manufactured articles n.e.s. - Processed
920993,(-2006) Parts and accessories for the musical instruments of heading 92.03,1003,Manufactured articles n.e.s. - Processed
920994,Parts and accessories for the musical instruments of heading 92.07,1003,Manufactured articles n.e.s. - Processed
920999,Other,1003,Manufactured articles n.e.s. - Processed
930100,"(-2001) Military weapons, other than revolvers, pistols an",1003,Manufactured articles n.e.s. - Processed
930111,(2002-) Selfpropelled,1003,Manufactured articles n.e.s. - Processed
930119,(2002-) Other,1003,Manufactured articles n.e.s. - Processed
930120,(2002-) Rocket launchers; flamethrowers; grenade launchers; torpedo tubes and similar projectors,1003,Manufactured articles n.e.s. - Processed
930190,(2002-) Other,1003,Manufactured articles n.e.s. - Processed
930200,"Revolvers and pistols, other than those of heading 93.03 or 93.04.",1003,Manufactured articles n.e.s. - Processed
930310,Muzzleloading firearms,1003,Manufactured articles n.e.s. - Processed
930320,"Other sporting, hunting or targetshooting shotguns, including combination shotgunrifles",1003,Manufactured articles n.e.s. - Processed
930330,"Other sporting, hunting or targetshooting rifles",1003,Manufactured articles n.e.s. - Processed
930390,Other,1003,Manufactured articles n.e.s. - Processed
930400,"Other arms (for example, spring, air or gas guns and pistols, truncheons), excluding those of heading 93.07.",1003,Manufactured articles n.e.s. - Processed
930510,Of revolvers or pistols,1003,Manufactured articles n.e.s. - Processed
930521,Shotgun barrels,1003,Manufactured articles n.e.s. - Processed
930529,Other,1003,Manufactured articles n.e.s. - Processed
930590,(-2001) Other,1003,Manufactured articles n.e.s. - Processed
930591,(2002-) Of military weapons of heading 93.01,1003,Manufactured articles n.e.s. - Processed
930599,(2002-) Other,1003,Manufactured articles n.e.s. - Processed
930610,(-2006) Cartridges for riveting or similar tools or for captivebolt humane killers and parts thereof,1003,Manufactured articles n.e.s. - Processed
930621,Cartridges,1003,Manufactured articles n.e.s. - Processed
930629,Other,1003,Manufactured articles n.e.s. - Processed
930630,Other cartridges and parts thereof,1003,Manufactured articles n.e.s. - Processed
930690,Other,1003,Manufactured articles n.e.s. - Processed
930700,"Swords, cutlasses, bayonets, lances and similar arms and parts thereof and scabbards and sheaths therefor.",1003,Manufactured articles n.e.s. - Processed
940510,"Chandeliers and other electric ceiling or wall lighting fittings, excluding those of a kind used for lighting public open spaces or thoroughfares",1003,Manufactured articles n.e.s. - Processed
940520,"Electric table, desk, bedside or floorstanding lamps",1003,Manufactured articles n.e.s. - Processed
940530,Lighting sets of a kind used for Christmas trees,1003,Manufactured articles n.e.s. - Processed
940540,Other electric lamps and lighting fittings,1003,Manufactured articles n.e.s. - Processed
940550,Nonelectrical lamps and lighting fittings,1003,Manufactured articles n.e.s. - Processed
940560,"Illuminated signs, illuminated nameplates and the like",1003,Manufactured articles n.e.s. - Processed
940591,Of glass,1003,Manufactured articles n.e.s. - Processed
940592,Of plastics,1003,Manufactured articles n.e.s. - Processed
940599,Other,1003,Manufactured articles n.e.s. - Processed
940600,Prefabricated buildings.,1003,Manufactured articles n.e.s. - Processed
950100,"(-2006) Wheeled toys designed to be ridden by children (for example, tricycles, scooters, pedal cars); dolls' carriages.",1003,Manufactured articles n.e.s. - Processed
950210,"(-2006) Dolls, whether or not dressed",1003,Manufactured articles n.e.s. - Processed
950299,(-2006) Other,1003,Manufactured articles n.e.s. - Processed
950310,"(-2006) Electric trains, including tracks, signals and other accessories therefor",1003,Manufactured articles n.e.s. - Processed
950320,"(-2006) Reducedsize (scale) model assembly kits, whether or not working models, excluding those of subheading 9503.10",1003,Manufactured articles n.e.s. - Processed
950330,(-2006) Other construction sets and constructional toys,1003,Manufactured articles n.e.s. - Processed
950341,(-2006) Stuffed,1003,Manufactured articles n.e.s. - Processed
950349,(-2006) Other,1003,Manufactured articles n.e.s. - Processed
950350,(-2006) Toy musical instruments and apparatus,1003,Manufactured articles n.e.s. - Processed
950360,(-2006) Puzzles,1003,Manufactured articles n.e.s. - Processed
950370,"(-2006) Other toys, put up in sets or outfits",1003,Manufactured articles n.e.s. - Processed
950380,"(-2006) Other toys and models, incorporating a motor",1003,Manufactured articles n.e.s. - Processed
950390,(-2006) Other,1003,Manufactured articles n.e.s. - Processed
950410,Video games of a kind used with a television receiver,1003,Manufactured articles n.e.s. - Processed
950420,Articles and accessories for billiards,1003,Manufactured articles n.e.s. - Processed
950430,"Other games, operated by coins, banknotes (paper currency), discs or other similar articles, other than bowling alley equipment",1003,Manufactured articles n.e.s. - Processed
950440,Playing cards,1003,Manufactured articles n.e.s. - Processed
950490,Other,1003,Manufactured articles n.e.s. - Processed
950510,Articles for Christmas festivities,1003,Manufactured articles n.e.s. - Processed
950590,Other,1003,Manufactured articles n.e.s. - Processed
950611,Skis,1003,Manufactured articles n.e.s. - Processed
950612,Ski-fastenings (ski-bindings),1003,Manufactured articles n.e.s. - Processed
950619,Other,1003,Manufactured articles n.e.s. - Processed
950621,Sailboards,1003,Manufactured articles n.e.s. - Processed
950629,Other,1003,Manufactured articles n.e.s. - Processed
950631,"Clubs, complete",1003,Manufactured articles n.e.s. - Processed
950632,Balls,1003,Manufactured articles n.e.s. - Processed
950639,Other,1003,Manufactured articles n.e.s. - Processed
950640,Articles and equipment for table-tennis,1003,Manufactured articles n.e.s. - Processed
950651,"Lawn-tennis rackets, whether or not strung",1003,Manufactured articles n.e.s. - Processed
