HS 2007 Product Code,HS 2007 Product Description,CPC Product Code,CPC Product Description
291229,"Cyclic aldehydes without other oxygen function, other than benzaldehyde",3417,"Ethers, alcohol peroxides, ether peroxides, epoxides, acetals and hemiacetals, and their halogenated,"
291230,Aldehyde-alcohols,3417,"Ethers, alcohol peroxides, ether peroxides, epoxides, acetals and hemiacetals, and their halogenated,"
291241,Vanillin (4-hydroxy-3-methoxybenzaldehyde),3417,"Ethers, alcohol peroxides, ether peroxides, epoxides, acetals and hemiacetals, and their halogenated,"
291242,Ethylvanillin (3-ethoxy-4-hydroxybenzaldehyde),3417,"Ethers, alcohol peroxides, ether peroxides, epoxides, acetals and hemiacetals, and their halogenated,"
291249,"Aldehyde-ethers, aldehyde-phenols & aldehydes with other oxygen function (excl. of 2912.41 & 2912.42)",3417,"Ethers, alcohol peroxides, ether peroxides, epoxides, acetals and hemiacetals, and their halogenated,"
291250,Cyclic polymers of aldehydes,3417,"Ethers, alcohol peroxides, ether peroxides, epoxides, acetals and hemiacetals, and their halogenated,"
291260,Paraformaldehyde,3417,"Ethers, alcohol peroxides, ether peroxides, epoxides, acetals and hemiacetals, and their halogenated,"
291300,Halogenated/sulphonated/nitrated/nitrosated derivatives of products of 29.12,3417,"Ethers, alcohol peroxides, ether peroxides, epoxides, acetals and hemiacetals, and their halogenated,"
291411,Acetone,3417,"Ethers, alcohol peroxides, ether peroxides, epoxides, acetals and hemiacetals, and their halogenated,"
291412,Butanone (methyl ethyl ketone),3417,"Ethers, alcohol peroxides, ether peroxides, epoxides, acetals and hemiacetals, and their halogenated,"
291413,4-Methylpentan-2-one (methyl isobutyl ketone),3417,"Ethers, alcohol peroxides, ether peroxides, epoxides, acetals and hemiacetals, and their halogenated,"
291419,Acyclic ketones without other oxygen function (excl. of 2914.11-2914.13),3417,"Ethers, alcohol peroxides, ether peroxides, epoxides, acetals and hemiacetals, and their halogenated,"
291421,Camphor,3417,"Ethers, alcohol peroxides, ether peroxides, epoxides, acetals and hemiacetals, and their halogenated,"
291422,Cyclohexanone & methylcyclohexanones,3417,"Ethers, alcohol peroxides, ether peroxides, epoxides, acetals and hemiacetals, and their halogenated,"
291423,Ionones & methylionones,3417,"Ethers, alcohol peroxides, ether peroxides, epoxides, acetals and hemiacetals, and their halogenated,"
291429,"Cyclanic/cyclenic/cycloterpenic ketones without other oxygen function (excl. camphor, cyclohexanone & methylcyclohexanones, ionones & methylionones)",3417,"Ethers, alcohol peroxides, ether peroxides, epoxides, acetals and hemiacetals, and their halogenated,"
291431,Phenylacetone (phenylpropan-2-one),3417,"Ethers, alcohol peroxides, ether peroxides, epoxides, acetals and hemiacetals, and their halogenated,"
291439,Aromatic ketones without other oxygen function other than phenylacetone (phenylpropan-2-one),3417,"Ethers, alcohol peroxides, ether peroxides, epoxides, acetals and hemiacetals, and their halogenated,"
291440,Ketone-alcohols & ketone-aldehydes,3417,"Ethers, alcohol peroxides, ether peroxides, epoxides, acetals and hemiacetals, and their halogenated,"
291450,Ketone-phenols & ketones with other oxygen function,3417,"Ethers, alcohol peroxides, ether peroxides, epoxides, acetals and hemiacetals, and their halogenated,"
291461,Anthraquinone,3417,"Ethers, alcohol peroxides, ether peroxides, epoxides, acetals and hemiacetals, and their halogenated,"
291469,Quinones other than anthraquinone,3417,"Ethers, alcohol peroxides, ether peroxides, epoxides, acetals and hemiacetals, and their halogenated,"
291470,Halogenated/sulphonated/nitrated/nitrosated derivatives of ketones & quinones,3417,"Ethers, alcohol peroxides, ether peroxides, epoxides, acetals and hemiacetals, and their halogenated,"
291511,Formic acid,3414,"Carboxylic acids and their anhydrides, halides, peroxides and peroxyacids"
291512,Salts of formic acid,3414,"Carboxylic acids and their anhydrides, halides, peroxides and peroxyacids"
291513,Esters of formic acid,3414,"Carboxylic acids and their anhydrides, halides, peroxides and peroxyacids"
291521,Acetic acid,3414,"Carboxylic acids and their anhydrides, halides, peroxides and peroxyacids"
291524,Acetic anhydride,3414,"Carboxylic acids and their anhydrides, halides, peroxides and peroxyacids"
291529,Salts of acetic acid,3414,"Carboxylic acids and their anhydrides, halides, peroxides and peroxyacids"
291531,Ethyl acetate,3414,"Carboxylic acids and their anhydrides, halides, peroxides and peroxyacids"
291532,Vinyl acetate,3414,"Carboxylic acids and their anhydrides, halides, peroxides and peroxyacids"
291533,n-Butyl acetate,3414,"Carboxylic acids and their anhydrides, halides, peroxides and peroxyacids"
291536,Dinoseb (ISO) acetate,3414,"Carboxylic acids and their anhydrides, halides, peroxides and peroxyacids"
291539,Esters of acetic acid (excl. of 2915.31-2915.36),3414,"Carboxylic acids and their anhydrides, halides, peroxides and peroxyacids"
291540,"Mono- /di- /trichloroacetic acids, their salts & esters",3414,"Carboxylic acids and their anhydrides, halides, peroxides and peroxyacids"
291550,"Propionic acid, its salts & esters",3414,"Carboxylic acids and their anhydrides, halides, peroxides and peroxyacids"
291560,"Butanoic acids, pentanoic acids, their salts & esters",3414,"Carboxylic acids and their anhydrides, halides, peroxides and peroxyacids"
291570,"Palmitic acid, stearic acid, their salts & esters",3414,"Carboxylic acids and their anhydrides, halides, peroxides and peroxyacids"
291590,"Saturated acyclic monocarboxylic acids & their anhydrides, halides, peroxides&peroxyacids; their halogenated/sulphonated/nitrated/nitrosated derivatives (excl. of 2915.11-2915.70)",3414,"Carboxylic acids and their anhydrides, halides, peroxides and peroxyacids"
291611,Acrylic acid & its salts,3414,"Carboxylic acids and their anhydrides, halides, peroxides and peroxyacids"
291612,Esters of acrylic acid,3414,"Carboxylic acids and their anhydrides, halides, peroxides and peroxyacids"
291613,Methacrylic acid & its salts,3414,"Carboxylic acids and their anhydrides, halides, peroxides and peroxyacids"
291614,Esters of methacrylic acid,3414,"Carboxylic acids and their anhydrides, halides, peroxides and peroxyacids"
291615,"Oleic/linoleic/linolenic acids, their salts & esters",3414,"Carboxylic acids and their anhydrides, halides, peroxides and peroxyacids"
291619,"Unsaturated acyclic monocarboxylic acids, their anhydrides, halides, peroxides, peroxyacids & their derivatives (excl. of 2916.11-2916.15)",3414,"Carboxylic acids and their anhydrides, halides, peroxides and peroxyacids"
291620,"Cyclanic/cyclenic/cycloterpenic monocarboxylic acids, their anhydrides, halides, peroxides, peroxyacids & their derivatives",3414,"Carboxylic acids and their anhydrides, halides, peroxides and peroxyacids"
291631,"Benzoic acid, its salts & esters",3414,"Carboxylic acids and their anhydrides, halides, peroxides and peroxyacids"
291632,Benzoyl peroxide & benzoyl chloride,3414,"Carboxylic acids and their anhydrides, halides, peroxides and peroxyacids"
291634,Phenylacetic acid & its salts,3414,"Carboxylic acids and their anhydrides, halides, peroxides and peroxyacids"
291635,Esters of phenylacetic acid,3414,"Carboxylic acids and their anhydrides, halides, peroxides and peroxyacids"
291636,Binapacryl (ISO),3414,"Carboxylic acids and their anhydrides, halides, peroxides and peroxyacids"
291639,"Aromatic monocarboxylic acids, their anhydrides, halides, peroxides, peroxyacids & their derivatives (excl. of 2916.31-2916.36)",3414,"Carboxylic acids and their anhydrides, halides, peroxides and peroxyacids"
291711,"Oxalic acid, its salts & esters",3414,"Carboxylic acids and their anhydrides, halides, peroxides and peroxyacids"
291712,"Adipic acid, its salts & esters",3414,"Carboxylic acids and their anhydrides, halides, peroxides and peroxyacids"
291713,"Azelaic acid, sebacic acid, their salts & esters",3414,"Carboxylic acids and their anhydrides, halides, peroxides and peroxyacids"
291714,Maleic anhydride,3414,"Carboxylic acids and their anhydrides, halides, peroxides and peroxyacids"
291719,"Acyclic polycarboxylic acids, their anhydrides, halides, peroxides, peroxyacids & their derivatives (excl. of 2917.11-2917.14)",3414,"Carboxylic acids and their anhydrides, halides, peroxides and peroxyacids"
291720,"Cyclanic/cyclenic/cycloterpenic polycarboxylic acids, their anhydrides, halides, peroxides, peroxyacids & their derivatives",3414,"Carboxylic acids and their anhydrides, halides, peroxides and peroxyacids"
291732,Dioctyl orthophthalates,3414,"Carboxylic acids and their anhydrides, halides, peroxides and peroxyacids"
291733,Dinonyl/didecyl orthophthalates,3414,"Carboxylic acids and their anhydrides, halides, peroxides and peroxyacids"
291734,"Esters of orthophthalic acid, other than dioctyl/dinonyl/didecyl orthophthalates",3414,"Carboxylic acids and their anhydrides, halides, peroxides and peroxyacids"
291735,Phthalic anhydride,3414,"Carboxylic acids and their anhydrides, halides, peroxides and peroxyacids"
291736,Terephthalic acid & its salts,3414,"Carboxylic acids and their anhydrides, halides, peroxides and peroxyacids"
291737,Dimethyl terephthalate,3414,"Carboxylic acids and their anhydrides, halides, peroxides and peroxyacids"
291739,"Aromatic polycarboxylic acids, their anhydrides, halides, peroxides, peroxyacids & their derivatives (excl. of 2917.31-2917.33)",3414,"Carboxylic acids and their anhydrides, halides, peroxides and peroxyacids"
291811," Lactic acid, its salts&esters",3414,"Carboxylic acids and their anhydrides, halides, peroxides and peroxyacids"
291812,Tartaric acid,3414,"Carboxylic acids and their anhydrides, halides, peroxides and peroxyacids"
291813,Salts & esters of tartaric acid,3414,"Carboxylic acids and their anhydrides, halides, peroxides and peroxyacids"
291814,Citric acid,3414,"Carboxylic acids and their anhydrides, halides, peroxides and peroxyacids"
291815,Salts & esters of citric acid,3414,"Carboxylic acids and their anhydrides, halides, peroxides and peroxyacids"
291816,"Gluconic acid, its salts & esters",3414,"Carboxylic acids and their anhydrides, halides, peroxides and peroxyacids"
291818,Chlorobenzilate (ISO),3414,"Carboxylic acids and their anhydrides, halides, peroxides and peroxyacids"
291819,"Carboxylic acids with alcohol function but without other oxygen function, their anhydrides, halides, peroxides, peroxyacids & their derivatives (excl. of 2918.11-2918.18)",3414,"Carboxylic acids and their anhydrides, halides, peroxides and peroxyacids"
291821,Salicylic acid & its salts,3521,Salicylic acid and its salts and esters
291822,"O-Acetylsalicylic acid, its salts & esters",3521,Salicylic acid and its salts and esters
291823,"Esters of salicylic acid & their salts, other than salicylic acid & its salts/O-acetylsalicylic acid & its salts & esters",3521,Salicylic acid and its salts and esters
291829,"Carboxylic acids with phenol function but without other oxygen function, their anhydrides, halides, peroxides, peroxyacids & their derivatives (excl. of 2918.21-2918.23)",3414,"Carboxylic acids and their anhydrides, halides, peroxides and peroxyacids"
291830,"Carboxylic acids with aldehyde/ketone function but without other oxygen function, their anhydrides, halides, peroxides, peroxyacids & their derivatives",3414,"Carboxylic acids and their anhydrides, halides, peroxides and peroxyacids"
291891,"2,4,5-T (ISO) (2,4,5-trichlorophenoxyacetic acid), its salts&esters",3414,"Carboxylic acids and their anhydrides, halides, peroxides and peroxyacids"
291899,Carboxylic acids with additional oxygen function&their anhydrides/halides/peroxides/peroxyacids;their halogenated/sulphonated/nitrated/nitrosated derivatives(excl. 2918.11-2918.91),3414,"Carboxylic acids and their anhydrides, halides, peroxides and peroxyacids"
291910,"Tris(2,3-dibromopropyl) phosphate",3418,Phosphoric esters and their salts or esters of other inorganic acids
291990,"Phosphoric esters&their salts, including lactophosphates; their halogenated, sulphonated, nitrated/nitrosated derivatives(excl. of 2919.10)",3418,Phosphoric esters and their salts or esters of other inorganic acids
292011,Parathion (ISO)&parathion-methyl (ISO) (methyl-parathion),3418,Phosphoric esters and their salts or esters of other inorganic acids
292019,"Thiophosphoric esters (phosphorothioates)&their salts; their halogenated, sulphonated, nitrated/nitrosated derivatives (excl. of 2920.11)",3418,Phosphoric esters and their salts or esters of other inorganic acids
292090,"Esters of inorganic acids of non-metals (excl. esters of hydrogen halides) & their salts (excl.of 2919.00&2920.10); their halogenated/sulphonated/nitrated/nitrosated derivatives, n.e.s.",3418,Phosphoric esters and their salts or esters of other inorganic acids
292111,"Methylamine, di- /trimethylamine & their salts",3415,"Amine-function compounds; oxygen- function amino-compounds, except lysine and its esters and salts"
292119,Acyclic monoamines & their derivatives (excl. of 2921.11); salts thereof,3415,"Amine-function compounds; oxygen- function amino-compounds, except lysine and its esters and salts"
292121,Ethylenediamine & its salts,3415,"Amine-function compounds; oxygen- function amino-compounds, except lysine and its esters and salts"
292122,Hexamethylenediamine & its salts,3415,"Amine-function compounds; oxygen- function amino-compounds, except lysine and its esters and salts"
292129,"Acyclic polyamines (excl. ethylenediamine & hexamethylenediamine) & their derivatives; salts thereof , n.e.s.",3415,"Amine-function compounds; oxygen- function amino-compounds, except lysine and its esters and salts"
292130,"Cyclanic/cyclenic/cycloterpenic mono- /polyamines, & their derivatives; salts thereof",3415,"Amine-function compounds; oxygen- function amino-compounds, except lysine and its esters and salts"
292141,Aniline & its salts,3415,"Amine-function compounds; oxygen- function amino-compounds, except lysine and its esters and salts"
292142,Aniline derivatives & their salts,3415,"Amine-function compounds; oxygen- function amino-compounds, except lysine and its esters and salts"
292143,Toluidines & their derivatives; salts thereof,3415,"Amine-function compounds; oxygen- function amino-compounds, except lysine and its esters and salts"
292144,Diphenylamine & its derivatives; salts thereof,3415,"Amine-function compounds; oxygen- function amino-compounds, except lysine and its esters and salts"
292145,"1-Naphthylamine (alpha-naphthylamine), 2-naphthylamine (beta-naphthylamine) & their derivatives; salts thereof",3415,"Amine-function compounds; oxygen- function amino-compounds, except lysine and its esters and salts"
292146,"Amfetamine (INN), benzfetamine (INN), dexamfetamine (INN), etilamfetamine (INN), fencamfamin (INN), lefetamine (INN), levamfetamine (INN), mefenorex (INN) & phentermine (INN); salts thereof",3415,"Amine-function compounds; oxygen- function amino-compounds, except lysine and its esters and salts"
292149,Aromatic monoamines & their derivatives (excl. of 2921.41-2921.46); salts thereof,3415,"Amine-function compounds; oxygen- function amino-compounds, except lysine and its esters and salts"
292151,"o-, m-, p-Phenylenediamine, diaminotoluenes, & their derivatives; salts thereof",3415,"Amine-function compounds; oxygen- function amino-compounds, except lysine and its esters and salts"
292159,Aromatic polyamines & their derivatives (excl. of 2921.51); salts thereof,3415,"Amine-function compounds; oxygen- function amino-compounds, except lysine and its esters and salts"
292211,Monoethanolamine & its salts,3415,"Amine-function compounds; oxygen- function amino-compounds, except lysine and its esters and salts"
292212,Diethanolamine & its salts,3415,"Amine-function compounds; oxygen- function amino-compounds, except lysine and its esters and salts"
292213,Triethanolamine & its salts,3415,"Amine-function compounds; oxygen- function amino-compounds, except lysine and its esters and salts"
292214,Dextropropoxyphene (INN) & its salts,3415,"Amine-function compounds; oxygen- function amino-compounds, except lysine and its esters and salts"
292219,"Amino-alcohols other than those containing > one kind of oxygen function (excl. of 2922.11-2922.14), their ethers & esters; salts thereof",3415,"Amine-function compounds; oxygen- function amino-compounds, except lysine and its esters and salts"
292221,Aminohydroxynaphthalenesulphonic acids & their salts,3415,"Amine-function compounds; oxygen- function amino-compounds, except lysine and its esters and salts"
292229,"Amino-naphthols&other amino-phenols, other than those containing more than one kind of oxygen function(excl. of 2922.21), their ethers&esters; salts thereof ",3415,"Amine-function compounds; oxygen- function amino-compounds, except lysine and its esters and salts"
292231,"Amfepramone (INN), methadone (INN) & normethadone (INN); salts thereof",3415,"Amine-function compounds; oxygen- function amino-compounds, except lysine and its esters and salts"
292239,"Amino-aldehydes, amino-ketones & amino-quinones, other than those containing > one kind of oxygen function (excl. of 2922.31); salts thereof",3415,"Amine-function compounds; oxygen- function amino-compounds, except lysine and its esters and salts"
292241,Lysine & its esters; salts thereof,3522,Lysine and its esters and salts thereof; glutamic acid and its salts;
292242,Glutamic acid & its salts,3522,Lysine and its esters and salts thereof; glutamic acid and its salts;
292243,Anthranilic acid & its salts,3415,"Amine-function compounds; oxygen- function amino-compounds, except lysine and its esters and salts"
292244,Tilidine (INN) & its salts,3415,"Amine-function compounds; oxygen- function amino-compounds, except lysine and its esters and salts"
292249,"Amino-acids, other than those containing > one kind of oxygen function, & their esters (excl. of 2922.41-2922.44); salts thereof",3415,"Amine-function compounds; oxygen- function amino-compounds, except lysine and its esters and salts"
292250,"Amino-alcohol-phenols, amino-acid-phenols & other amino-comps. with oxygen function",3415,"Amine-function compounds; oxygen- function amino-compounds, except lysine and its esters and salts"
292310,Choline & its salts,3522,Lysine and its esters and salts thereof; glutamic acid and its salts;
292320,Lecithins & other phosphoaminolipids,3522,Lysine and its esters and salts thereof; glutamic acid and its salts;
292390,"Quaternary ammonium salts & hydroxides; lecithins & other phosphoaminolipids, whether/not chemically defined (excl. of 2923.10 & 2923.20)",3522,Lysine and its esters and salts thereof; glutamic acid and its salts;
292411,Meprobamate (INN),3522,Lysine and its esters and salts thereof; glutamic acid and its salts;
292412,"Fluoroacetamide (ISO), monocrotophos (ISO)&phosphamidon (ISO)",3522,Lysine and its esters and salts thereof; glutamic acid and its salts;
292419,"Acyclic amides (including acyclic carbamates, excl. of 2924.11& 2924.12)&their derivatives; salts thereof ",3522,Lysine and its esters and salts thereof; glutamic acid and its salts;
292421,Ureines & their derivatives; salts thereof,3415,"Amine-function compounds; oxygen- function amino-compounds, except lysine and its esters and salts"
292423,2-Acetamidobenzoic acid (N-acetylanthranilic acid) & its salts,3522,Lysine and its esters and salts thereof; glutamic acid and its salts;
292424,Ethinamate (INN),3522,Lysine and its esters and salts thereof; glutamic acid and its salts;
292429,Cyclic amides (incl. cyclic carbamates) & their derivatives (excl. of 2924.21-2924.24); salts thereof,3522,Lysine and its esters and salts thereof; glutamic acid and its salts;
292511,Saccharin & its salts,3415,"Amine-function compounds; oxygen- function amino-compounds, except lysine and its esters and salts"
292512,Glutethimide (INN),3415,"Amine-function compounds; oxygen- function amino-compounds, except lysine and its esters and salts"
292519,Imides & their derivatives other than saccharin & glutethimide (INN); salts thereof,3415,"Amine-function compounds; oxygen- function amino-compounds, except lysine and its esters and salts"
292521,Chlordimeform (ISO),3415,"Amine-function compounds; oxygen- function amino-compounds, except lysine and its esters and salts"
292529,Imines&their derivatives (excl. of 2925.21); salts thereof,3415,"Amine-function compounds; oxygen- function amino-compounds, except lysine and its esters and salts"
292610,Acrylonitrile,3415,"Amine-function compounds; oxygen- function amino-compounds, except lysine and its esters and salts"
292620,1-Cyanoguanidine (dicyandiamide),3415,"Amine-function compounds; oxygen- function amino-compounds, except lysine and its esters and salts"
292630,"Fenproporex (INN) & its salts; methadone (INN) intermediate (4-cyano-2-dimethylamino-4,4-diphenylbutane)",3415,"Amine-function compounds; oxygen- function amino-compounds, except lysine and its esters and salts"
292690,Nitrile-function comps. (excl. of 2926.10-2923.30),3415,"Amine-function compounds; oxygen- function amino-compounds, except lysine and its esters and salts"
292700,Diazo- /azo- /azoxy-comps.,3415,"Amine-function compounds; oxygen- function amino-compounds, except lysine and its esters and salts"
292800,Organic derivatives of hydrazine/of hydroxylamine,3415,"Amine-function compounds; oxygen- function amino-compounds, except lysine and its esters and salts"
292910,Isocyanates,3415,"Amine-function compounds; oxygen- function amino-compounds, except lysine and its esters and salts"
292990,"Compounds with other nitrogen function, other than isocyanates",3415,"Amine-function compounds; oxygen- function amino-compounds, except lysine and its esters and salts"
293020,Thiocarbamates & dithiocarbamates,3416,Organo-sulphur compounds and other organo-inorganic compounds; heterocyclic compounds n.e.c.
293030,Thiuram mono- /di- /tetrasulphides,3416,Organo-sulphur compounds and other organo-inorganic compounds; heterocyclic compounds n.e.c.
293040,Methionine,3416,Organo-sulphur compounds and other organo-inorganic compounds; heterocyclic compounds n.e.c.
293050,Captafol (ISO)&methamidophos (ISO),3416,Organo-sulphur compounds and other organo-inorganic compounds; heterocyclic compounds n.e.c.
293090,Organo-sulphur compounds (excl. of 2930.20-2930.50),3416,Organo-sulphur compounds and other organo-inorganic compounds; heterocyclic compounds n.e.c.
293100,"Organo-inorganic compounds, n.e.s. in Ch.29",3416,Organo-sulphur compounds and other organo-inorganic compounds; heterocyclic compounds n.e.c.
293211,Tetrahydrofuran,3416,Organo-sulphur compounds and other organo-inorganic compounds; heterocyclic compounds n.e.c.
293212,2-Furaldehyde (furfuraldehyde),3416,Organo-sulphur compounds and other organo-inorganic compounds; heterocyclic compounds n.e.c.
293213,Furfuryl alcohol & tetrahydrofurfuryl alcohol,3416,Organo-sulphur compounds and other organo-inorganic compounds; heterocyclic compounds n.e.c.
293219,Heterocyclic comps. containing an unfused furan ring (whether/not hydrogenated) in the structure (excl. of 2932.11-2932.13),3416,Organo-sulphur compounds and other organo-inorganic compounds; heterocyclic compounds n.e.c.
293221,"Coumarin, methylcoumarins & ethylcoumarins",3416,Organo-sulphur compounds and other organo-inorganic compounds; heterocyclic compounds n.e.c.
293229,"Lactones (excl. coumarin, methylcoumarins & ethylcoumarins)",3523,"Lactones n.e.c., heterocyclic compounds with nitrogen hetero- atom(s) only, containing an"
293291,Isosafrole,3416,Organo-sulphur compounds and other organo-inorganic compounds; heterocyclic compounds n.e.c.
293292,"1-(1,3-Benzodioxol-5-yl)propan-2-one",3416,Organo-sulphur compounds and other organo-inorganic compounds; heterocyclic compounds n.e.c.
293293,Piperonal,3416,Organo-sulphur compounds and other organo-inorganic compounds; heterocyclic compounds n.e.c.
293294,Safrole,3416,Organo-sulphur compounds and other organo-inorganic compounds; heterocyclic compounds n.e.c.
293295,Tetrahydrocannabinols (all isomers),3416,Organo-sulphur compounds and other organo-inorganic compounds; heterocyclic compounds n.e.c.
293299,Heterocyclic compounds with oxygen hetero-atom(s) only (excl. of 2932.11-2932.95),3416,Organo-sulphur compounds and other organo-inorganic compounds; heterocyclic compounds n.e.c.
293311,Phenazone (antipyrin) & its derivatives,3523,"Lactones n.e.c., heterocyclic compounds with nitrogen hetero- atom(s) only, containing an"
293319,Heterocyclic comps. containing an unfused pyrazole ring (whether/not hydrogenated) in the structure (excl. phenazone & its derivatives),3523,"Lactones n.e.c., heterocyclic compounds with nitrogen hetero- atom(s) only, containing an"
293321,Hydantoin & its derivatives,3523,"Lactones n.e.c., heterocyclic compounds with nitrogen hetero- atom(s) only, containing an"
293329,"Heterocyclic comps. containing an unfused imidazole ring (whether/not hydrogenated) in the structure, other than hydantoin & its derivatives",3416,Organo-sulphur compounds and other organo-inorganic compounds; heterocyclic compounds n.e.c.
293331,Pyridine & its salts,3416,Organo-sulphur compounds and other organo-inorganic compounds; heterocyclic compounds n.e.c.
293332,Piperidine & its salts,3416,Organo-sulphur compounds and other organo-inorganic compounds; heterocyclic compounds n.e.c.
293333,"Alfentanil (INN), anileridine (INN), bezitramide (INN), bromazepam (INN), difenoxin (INN), diphenoxylate (INN), dipipanone (INN), fentanyl (INN), ketobemidone (INN), methylphenidate (INN), pentazocine (INN), pethidine (INN), pethidine (INN),pethidine (IN",3416,Organo-sulphur compounds and other organo-inorganic compounds; heterocyclic compounds n.e.c.
293339,Heterocyclic comps. containing an unfused pyridine ring (whether/not hydrogenated) in the structure (excl. of 2933.31-2933.33),3416,Organo-sulphur compounds and other organo-inorganic compounds; heterocyclic compounds n.e.c.
293341,Levorphanol (INN) & its salts,3416,Organo-sulphur compounds and other organo-inorganic compounds; heterocyclic compounds n.e.c.
293349,"Heterocyclic comps. containing in the structure a quinoline/isoquinoline ring-system (whether/not hydrogenated), not further fused, other than levorphanol (INN) & its salts",3416,Organo-sulphur compounds and other organo-inorganic compounds; heterocyclic compounds n.e.c.
293352,Malonylurea (barbituric acid) & its salts,3523,"Lactones n.e.c., heterocyclic compounds with nitrogen hetero- atom(s) only, containing an"
293353,"Allobarbital (INN), amobarbital (INN), barbital (INN), butalbital (INN), butobarbital, cyclobarbital (INN), methylphenobarbital (INN), pentobarbital (INN), phenobarbital (INN), secbutabarbital (INN), secobarbital (INN) & vinylbital (INN); salts thereof",3523,"Lactones n.e.c., heterocyclic compounds with nitrogen hetero- atom(s) only, containing an"
293354,Derivatives of malonylurea (barbituric acid) (excl. of 2933.53); salts thereof,3523,"Lactones n.e.c., heterocyclic compounds with nitrogen hetero- atom(s) only, containing an"
293355,"Loprazolam (INN), mecloqualone (INN), methaqualone (INN) & zipeprol (INN); salts thereof",3523,"Lactones n.e.c., heterocyclic compounds with nitrogen hetero- atom(s) only, containing an"
293359,Heterocyclic comps. containing a pyrimidine ring (whether/not hydrogenated)/piperazine ring in the structure (excl. of 2933.52-2933.55),3523,"Lactones n.e.c., heterocyclic compounds with nitrogen hetero- atom(s) only, containing an"
293361,Melamine,3523,"Lactones n.e.c., heterocyclic compounds with nitrogen hetero- atom(s) only, containing an"
293369,"Heterocyclic comps. containing an unfused triazine ring (whether/not hydrogenated) in the structure, other than melamine",3523,"Lactones n.e.c., heterocyclic compounds with nitrogen hetero- atom(s) only, containing an"
293371,6-Hexanelactam (epsilon-caprolactam),3416,Organo-sulphur compounds and other organo-inorganic compounds; heterocyclic compounds n.e.c.
293372,Clobazam (INN) & methyprylon (INN),3416,Organo-sulphur compounds and other organo-inorganic compounds; heterocyclic compounds n.e.c.
293379,Lactams (excl. of 2933.71 & 2933.72),3416,Organo-sulphur compounds and other organo-inorganic compounds; heterocyclic compounds n.e.c.
293391,"Alprazolam (INN), camazepam (INN), chlordiazepoxide (INN), clonazepam (INN), clorazepate, delorazepam (INN), diazepam (INN), estazolam (INN), ethyl loflazepate (INN), fludiazepam (INN), flunitrazepam (INN), flurazepam (INN), halazepam (INN), lorazepam(IN",3416,Organo-sulphur compounds and other organo-inorganic compounds; heterocyclic compounds n.e.c.
293399,Heterocyclic comps. with nitrogen hetero-atom(s) only (excl. of 2933.11-2933.91),3416,Organo-sulphur compounds and other organo-inorganic compounds; heterocyclic compounds n.e.c.
293410,Compounds containing an unfused thiazole ring (whether/not hydrogenated) in the structure,3416,Organo-sulphur compounds and other organo-inorganic compounds; heterocyclic compounds n.e.c.
293420,"Compounds containing in the structure a benzothiazole ring-system (whether/not hydrogenated), not further fused",3416,Organo-sulphur compounds and other organo-inorganic compounds; heterocyclic compounds n.e.c.
293430,"Compounds containing in the structure a phenothiazine ring-system (whether/not hydrogenated), not further fused",3523,"Lactones n.e.c., heterocyclic compounds with nitrogen hetero- atom(s) only, containing an"
293491,"Aminorex (INN), brotizolam (INN), clotiazepam (INN), cloxazolam (INN), dextromoramide (INN), haloxazolam (INN), ketazolam (INN), mesocarb (INN), oxazolam (INN), pemoline (INN), phendimetrazine (INN), phenmetrazine (INN) & sufentanil (INN); salts thereof",3416,Organo-sulphur compounds and other organo-inorganic compounds; heterocyclic compounds n.e.c.
293499,"Nucleic acids&their salts, whether/not chemically defined,n.e.s.; other heterocyclic compounds,n.e.s.",3416,Organo-sulphur compounds and other organo-inorganic compounds; heterocyclic compounds n.e.c.
293500,Sulphonamides,3523,"Lactones n.e.c., heterocyclic compounds with nitrogen hetero- atom(s) only, containing an"
293621,Vitamins A & their derivatives,3525,"Provitamins, vitamins and hormones; glycosides and vegetable alkaloids"
293622,Vitamin B1 & its derivatives,3525,"Provitamins, vitamins and hormones; glycosides and vegetable alkaloids"
293623,Vitamin B2 & its derivatives,3525,"Provitamins, vitamins and hormones; glycosides and vegetable alkaloids"
293624,D- /DL-Pantothenic acid (Vitamin B3/Vitamin B5) & its derivatives,3525,"Provitamins, vitamins and hormones; glycosides and vegetable alkaloids"
293625,Vitamin B6 & its derivatives,3525,"Provitamins, vitamins and hormones; glycosides and vegetable alkaloids"
293626,Vitamin B12 & its derivatives,3525,"Provitamins, vitamins and hormones; glycosides and vegetable alkaloids"
293627,Vitamin C & its derivatives,3525,"Provitamins, vitamins and hormones; glycosides and vegetable alkaloids"
293628,Vitamin E & its derivatives,3525,"Provitamins, vitamins and hormones; glycosides and vegetable alkaloids"
293629,"Vitamins & their derivatives, unmixed (excl. of 2936.10-2936.28)",3525,"Provitamins, vitamins and hormones; glycosides and vegetable alkaloids"
293690,"Provitamins&vitamins, natural/reproduced by synthesis (including natural concentrates), derivatives thereof used primarily as vitamins,&intermixtures of the foregoing, whether/not in any solvent,n.e.s.in Ch 29.36",3525,"Provitamins, vitamins and hormones; glycosides and vegetable alkaloids"
293711,"Somatotropin, its derivatives & structural analogues",3525,"Provitamins, vitamins and hormones; glycosides and vegetable alkaloids"
