HS 1996 Product Code,HS 1996 Product Description,MTN Categories Product Code,MTN Categories Product Description
310229,Ammonium sulphate; double salts and mixtures of ammonium sulphate and ammonium nitrate :-- Other,0902,Semi-finished manufactures
310230,"Ammonium nitrate, whether or not in aqueous solution",0902,Semi-finished manufactures
310240,Mixtures of ammonium nitrate with calcium carbonate or other inorganic non-fertilising substances,0902,Semi-finished manufactures
310250,Sodium nitrate,0902,Semi-finished manufactures
310260,Double salts and mixtures of calcium nitrate and ammonium nitrate,0902,Semi-finished manufactures
310270,Calcium cyanamide,0902,Semi-finished manufactures
310280,Mixtures of urea and ammonium nitrate in aqueous or ammoniacal solution,0902,Semi-finished manufactures
310290,"Other, including mixtures not specified in the foregoing subheadings",0902,Semi-finished manufactures
310310,Superphosphates,0902,Semi-finished manufactures
310320,Basic slag,0902,Semi-finished manufactures
310390,Other,0902,Semi-finished manufactures
310410,"Carnallite, sylvite and other crude natural potassium salts",0902,Semi-finished manufactures
310420,Potassium chloride,0902,Semi-finished manufactures
310430,Potassium sulphate,0902,Semi-finished manufactures
310490,Other,0902,Semi-finished manufactures
310510,Goods of this Chapter in tablets or similar forms or in packages of a gross weight not exceeding 10 kg,0902,Semi-finished manufactures
310520,"Mineral or chemical fertilisers containing the three fertilising elements nitrogen, phosphorus and potassium",0902,Semi-finished manufactures
310530,Diammonium hydrogenorthophosphate (diammonium phosphate),0902,Semi-finished manufactures
310540,Ammonium dihydrogenorthophosphate (monoammonium phosphate) and mixtures thereof with diammonium hydrogenorthophosphate (diammonium phosphate),0902,Semi-finished manufactures
310551,Other mineral or chemical fertilisers containing the two fertilising elements nitrogen and phosphorus :-- Containing nitrates and phosphates,0902,Semi-finished manufactures
310559,Other mineral or chemical fertilisers containing the two fertilising elements nitrogen and phosphorus :-- Other,0902,Semi-finished manufactures
310560,Mineral or chemical fertilisers containing the two fertilising elements phosphorus and potassium,0902,Semi-finished manufactures
310590,Other,0902,Semi-finished manufactures
700100,Cullet and other waste and scrap of glass; glass in the mass.,0902,Semi-finished manufactures
700210,Balls,0902,Semi-finished manufactures
700220,Rods,0902,Semi-finished manufactures
700231,Tubes :-- Of fused quartz or other fused silica,0902,Semi-finished manufactures
700232,Tubes :-- Of other glass having a linear coefficient of expansion not exceeding 5 x 10-6 per Kelvin within a temperature range of 0 (C to 300 (C,0902,Semi-finished manufactures
700239,Tubes :-- Other,0902,Semi-finished manufactures
700312,"Non-wired sheets :-- Coloured throughout the mass (body tinted), opacified, flashed or having an absorbent, reflecting or non-reflecting layer",0902,Semi-finished manufactures
700319,Non-wired sheets :-- Other,0902,Semi-finished manufactures
700320,Wired sheets,0902,Semi-finished manufactures
700330,Profiles,0902,Semi-finished manufactures
700420,"Glass, coloured throughout the mass (body tinted), opacified, flashed or having an absorbent, reflecting or non-reflecting layer",0902,Semi-finished manufactures
700490,Other glass,0902,Semi-finished manufactures
700510,"Non-wired glass, having an absorbent, reflecting or non-reflecting layer",0902,Semi-finished manufactures
700521,"Other non-wired glass :-- Coloured throughout the mass (body tinted), opacified, flashed or merely surface ground",0902,Semi-finished manufactures
700529,Other non-wired glass :-- Other,0902,Semi-finished manufactures
700530,Wired glass,0902,Semi-finished manufactures
700600,"Glass of heading No. 70.03, 70.04 or 70.05, bent, edge-worked, engraved, drilled, enamelled or otherwise worked, but not framed or fitted with other materials.",0902,Semi-finished manufactures
700800,Multiple-walled insulating units of glass.,0902,Semi-finished manufactures
710610,Powder,0902,Semi-finished manufactures
710691,Other :-- Unwrought,0902,Semi-finished manufactures
710692,Other :-- Semi-manufactured,0902,Semi-finished manufactures
710700,"Base metals clad with silver, not further worked than semi-manufactured.",0902,Semi-finished manufactures
710811,Non-monetary :-- Powder,0902,Semi-finished manufactures
710812,Non-monetary :-- Other unwrought forms,0902,Semi-finished manufactures
710813,Non-monetary :-- Other semi-manufactured forms,0902,Semi-finished manufactures
710820,Monetary,0902,Semi-finished manufactures
710900,"Base metals or silver, clad with gold, not further worked than semi-manufactured.",0902,Semi-finished manufactures
711011,Platinum :-- Unwrought or in powder form,0902,Semi-finished manufactures
711019,Platinum :-- Other,0902,Semi-finished manufactures
711021,Palladium :-- Unwrought or in powder form,0902,Semi-finished manufactures
711029,Palladium :-- Other,0902,Semi-finished manufactures
711031,Rhodium :-- Unwrought or in powder form,0902,Semi-finished manufactures
711039,Rhodium :-- Other,0902,Semi-finished manufactures
711041,"Iridium, osmium and ruthenium :-- Unwrought or in powder form",0902,Semi-finished manufactures
711049,"Iridium, osmium and ruthenium :-- Other",0902,Semi-finished manufactures
711100,"Base metals, silver or gold, clad with platinum, not further worked than semi-manufactured.",0902,Semi-finished manufactures
711210,"Of gold, including metal clad with gold but excluding sweepings containing other precious metals",0902,Semi-finished manufactures
711220,"Of platinum, including metal clad with platinum but excluding sweepings containing other precious metals",0902,Semi-finished manufactures
711290,Other,0902,Semi-finished manufactures
271210,Petroleum jelly,0903,Finished manufactures
271220,Paraffin wax containing by weight less than 0.75 % of oil,0903,Finished manufactures
271290,Other,0903,Finished manufactures
340311,"Containing petroleum oils or oils obtained from bituminous minerals :-- Preparations for the treatment of textile materials, leather, furskins or other materials",0903,Finished manufactures
340319,Containing petroleum oils or oils obtained from bituminous minerals :-- Other,0903,Finished manufactures
340391,"Other :-- Preparations for the treatment of textile materials, leather, furskins or other materials",0903,Finished manufactures
340399,Other,0903,Finished manufactures
680100,"Setts, curbstones and flagstones, of natural stone (except slate).",0903,Finished manufactures
680210,"Tiles, cubes and similar articles, whether or not rectangular (including square), the largest surface area of which is capable of being enclosed in a square the side of which is less than 7 cm; artificially coloured granul",0903,Finished manufactures
680221,"Other monumental or building stone and articles thereof, simply cut or sawn, with a flat or even surface :-- Marble, travertine and alabaster",0903,Finished manufactures
680222,"Other monumental or building stone and articles thereof, simply cut or sawn, with a flat or even surface :-- Other calcareous stone",0903,Finished manufactures
680223,"Other monumental or building stone and articles thereof, simply cut or sawn, with a flat or even surface :-- Granite",0903,Finished manufactures
680229,"Other monumental or building stone and articles thereof, simply cut or sawn, with a flat or even surface :-- Other stone",0903,Finished manufactures
680291,"Other :-- Marble, travertine and alabaster",0903,Finished manufactures
680292,Other :-- Other calcareous stone,0903,Finished manufactures
680293,Other :-- Granite,0903,Finished manufactures
680299,Other :-- Other stone,0903,Finished manufactures
680300,Worked slate and articles of slate or of agglomerated slate.,0903,Finished manufactures
680410,"Millstones and grindstones for milling, grinding or pulping",0903,Finished manufactures
680421,"Other millstones, grindstones, grinding wheels and the like :-- Of agglomerated synthetic or natural diamond",0903,Finished manufactures
680422,"Other millstones, grindstones, grinding wheels and the like :-- Of other agglomerated abrasives or of ceramics",0903,Finished manufactures
680423,"Other millstones, grindstones, grinding wheels and the like :-- Of natural stone",0903,Finished manufactures
680430,Hand sharpening or polishing stones,0903,Finished manufactures
680510,On a base of woven textile fabric only,0903,Finished manufactures
680520,On a base of paper or paperboard only,0903,Finished manufactures
680530,On a base of other materials,0903,Finished manufactures
680610,"Slag wool, rock wool and similar mineral wools (including intermixtures thereof), in bulk, sheets or rolls",0903,Finished manufactures
680620,"Exfoliated vermiculite, expanded clays, foamed slag and similar expanded mineral materials (including intermixtures thereof)",0903,Finished manufactures
680690,Other,0903,Finished manufactures
680800,"Panels, boards, tiles, blocks and similar articles of vegetable fibre, of straw or of shavings, chips, particles,",0903,Finished manufactures
680911,"Boards, sheets, panels, tiles and similar articles, not ornamented :-- Faced or reinforced with paper or paperboard only",0903,Finished manufactures
680919,"Boards, sheets, panels, tiles and similar articles, not ornamented :-- Other",0903,Finished manufactures
680990,Other articles,0903,Finished manufactures
681011,"Tiles, flagstones, bricks and similar articles :-- Building blocks and bricks",0903,Finished manufactures
681019,"Tiles, flagstones, bricks and similar articles :-- Other",0903,Finished manufactures
681091,Other articles :-- Prefabricated structural components for building or civil engineering,0903,Finished manufactures
681099,Other articles :-- Other,0903,Finished manufactures
681110,Corrugated sheets,0903,Finished manufactures
681120,"Other sheets, panels, tiles and similar articles",0903,Finished manufactures
681130,"Tubes, pipes and tube or pipe fittings",0903,Finished manufactures
681190,0ther articles,0903,Finished manufactures
681210,Fabricated asbestos fibres; mixtures with a basis of asbestos or with a basis of asbestos and magnesium carbonate,0903,Finished manufactures
681220,Yarn and thread,0903,Finished manufactures
681230,"Cords and string, whether or not plaited",0903,Finished manufactures
681240,Woven or knitted fabric,0903,Finished manufactures
681250,"Clothing, clothing accessories, footwear and headgear",0903,Finished manufactures
681260,"Paper, millboard and felt",0903,Finished manufactures
681270,"Compressed asbestos fibre jointing, in sheets or rolls",0903,Finished manufactures
681290,Other,0903,Finished manufactures
681310,Brake linings and pads,0903,Finished manufactures
681390,Other,0903,Finished manufactures
681410,"Plates, sheets and strips of agglomerated or reconstituted mica, whether or not on a support",0903,Finished manufactures
681490,Other,0903,Finished manufactures
681510,Non-electrical articles of graphite or other carbon,0903,Finished manufactures
681520,Articles of peat,0903,Finished manufactures
681591,"Other articles :-- Containing magnesite, dolomite or chromite",0903,Finished manufactures
681599,Other :-- Other,0903,Finished manufactures
690100,"Bricks, blocks, tiles and other ceramic goods of siliceous fossil meals (for example, kieselguhr, tripolite or diatomite) or of similar siliceous earths.",0903,Finished manufactures
690210,"Containing by weight, singly or together, more than 50 % of the elements Mg, Ca or Cr, expressed as MgO, CaO or Cr2O3",0903,Finished manufactures
690220,"Containing by weight more than 50 % of alumina (Al2O3), of silica (SiO2) or of a mixture or compound of these products",0903,Finished manufactures
690290,Other,0903,Finished manufactures
690310,Containing by weight more than 50 % of graphite or other carbon or of a mixture of these products,0903,Finished manufactures
690320,Containing by weight more than 50 % of alumina (Al2O3) or of a mixture or compound of alumina and of silica (SiO2),0903,Finished manufactures
690390,Other,0903,Finished manufactures
690410,Building bricks,0903,Finished manufactures
690490,Other,0903,Finished manufactures
690510,Roofing tiles,0903,Finished manufactures
690590,Other,0903,Finished manufactures
690600,"Ceramic pipes, conduits, guttering and pipe fittings.",0903,Finished manufactures
690710,"Tiles, cubes and similar articles, whether or not rectangular, the largest surface area of which is capable of being enclosed in a square the side of which is less than 7 cm",0903,Finished manufactures
690790,Other,0903,Finished manufactures
690810,"Tiles, cubes and similar articles, whether or not rectangular, the largest surface area of which is capable of being enclosed in a square the side of which is less than 7 cm",0903,Finished manufactures
690890,Other,0903,Finished manufactures
690911,"Ceramic wares for laboratory, chemical or other technical uses :-- Of porcelain or china",0903,Finished manufactures
690912,"Ceramic wares for laboratory, chemical or other technical uses :-- Articles having a hardness equivalent to 9 or more on the Mohs scale",0903,Finished manufactures
690919,"Ceramic wares for laboratory, chemical or other technical uses :-- Other",0903,Finished manufactures
690990,Other,0903,Finished manufactures
691010,Of porcelain or china,0903,Finished manufactures
691090,Other,0903,Finished manufactures
691110,Tableware and kitchenware,0903,Finished manufactures
691190,Other,0903,Finished manufactures
691200,"Ceramic tableware, kitchenware, other household articles and toilet articles, other than of porcelain or china.",0903,Finished manufactures
691310,Of porcelain or china,0903,Finished manufactures
691390,Other,0903,Finished manufactures
691410,Of porcelain or china,0903,Finished manufactures
691490,Other,0903,Finished manufactures
700711,"Toughened (tempered) safety glass :-- Of size and shape suitable for incorporation in vehicles, aircraft, spacecraft or vessels",0903,Finished manufactures
700719,Toughened (tempered) safety glass :-- Other,0903,Finished manufactures
700721,"Laminated safety glass :-- Of size and shape suitable for incorporation in vehicles, aircraft, spacecraft or vessels",0903,Finished manufactures
700729,Laminated safety glass :-- Other,0903,Finished manufactures
700910,Rear-view mirrors for vehicles,0903,Finished manufactures
700991,Other :-- Unframed,0903,Finished manufactures
700992,Other :-- Framed,0903,Finished manufactures
701010,Ampoules,0903,Finished manufactures
701020,"Stoppers, lids and other closures",0903,Finished manufactures
701091,"Other, of a capacity :-- Exceeding 1 l",0903,Finished manufactures
701092,"Other, of a capacity :-- Exceeding 0.33 l but not exceeding 1 l",0903,Finished manufactures
701093,"Other, of a capacity :-- Exceeding 0.15 l but not exceeding 0.33 l",0903,Finished manufactures
701094,"Other, of a capacity :-- Not exceeding 0.15 l",0903,Finished manufactures
701110,For electric lighting,0903,Finished manufactures
701120,For cathode-ray tubes,0903,Finished manufactures
701190,Other,0903,Finished manufactures
701200,Glass inners for vacuum flasks or for other vacuum vessels.,0903,Finished manufactures
701310,Of glass-ceramics,0903,Finished manufactures
701321,Drinking glasses other than of glass-ceramics :-- Of lead crystal,0903,Finished manufactures
701329,Drinking glasses other than of glass-ceramics :-- Other,0903,Finished manufactures
701331,Glassware of a kind used for table (other than drinking glasses) or kitchen purposes other than of glass-,0903,Finished manufactures
701332,Glassware of a kind used for table (other than drinking glasses) or kitchen purposes other than of glass-,0903,Finished manufactures
701339,Glassware of a kind used for table (other than drinking glasses) or kitchen purposes other than of glass-,0903,Finished manufactures
701391,Other glassware :-- Of lead crystal,0903,Finished manufactures
701399,Other glassware :-- Other,0903,Finished manufactures
701400,"Signalling glassware and optical elements of glass (other than those of heading No. 70.15), not optically worked.",0903,Finished manufactures
701510,Glasses for corrective spectacles,0903,Finished manufactures
701590,Other,0903,Finished manufactures
701610,"Glass cubes and other glass smallwares, whether or not on a backing, for mosaics or similar decorative purposes",0903,Finished manufactures
701690,Other,0903,Finished manufactures
701710,Of fused quartz or other fused silica,0903,Finished manufactures
701720,Of other glass having a linear coefficient of expansion not exceeding 5 x 10-6 per Kelvin within a temperature range of 0 ÊC to 300 ÊC,0903,Finished manufactures
701790,Other,0903,Finished manufactures
701810,"Glass beads, imitation pearls, imitation precious or semi-precious stones and similar glass smallwares",0903,Finished manufactures
701820,Glass microspheres not exceeding 1 mm in diameter,0903,Finished manufactures
701890,Other,0903,Finished manufactures
701931,"Thin sheets (voiles), webs, mats, mattresses, boards and similar nonwoven products :-- Mats",0903,Finished manufactures
701932,"Thin sheets (voiles), webs, mats, mattresses, boards and similar nonwoven products :-- Thin sheets (voiles)",0903,Finished manufactures
701939,"Thin sheets (voiles), webs, mats, mattresses, boards and similar nonwoven products :-- Other",0903,Finished manufactures
701990,Other,0903,Finished manufactures
702000,Other articles of glass.,0903,Finished manufactures
711311,"Of precious metal whether or not plated or clad with precious metal :-- Of silver, whether or not plated or clad with other precious metal",0903,Finished manufactures
711319,"Of precious metal whether or not plated or clad with precious metal :-- Of other precious metal, whether or not plated or clad with precious metal",0903,Finished manufactures
711320,Of base metal clad with precious metal,0903,Finished manufactures
711411,"Of precious metal whether or not plated or clad with precious metal :-- Of silver, whether or not plated or clad with other precious metal",0903,Finished manufactures
711419,"Of precious metal whether or not plated or clad with precious metal :-- Of other precious metal, whether or not plated or clad with precious metal",0903,Finished manufactures
711420,Of base metal clad with precious metal,0903,Finished manufactures
711510,"Catalysts in the form of wire cloth or grill, of platinum",0903,Finished manufactures
711590,Other,0903,Finished manufactures
711610,Of natural or cultured pearls,0903,Finished manufactures
711620,"Of precious or semi-precious stones (natural, synthetic or reconstructed)",0903,Finished manufactures
711711,"Of base metal, whether or not plated with precious",0903,Finished manufactures
711719,"Of base metal, whether or not plated with precious",0903,Finished manufactures
711790,Other,0903,Finished manufactures
711810,"Coin (other than gold coin), not being legal tender",0903,Finished manufactures
711890,Other,0903,Finished manufactures
030110,Ornamental fish,1101,Fish unprocessed
030191,"Other live fish :-- Trout (Salmo trutta, Oncorhynchus mykiss, Oncorhynchus clarki, Oncorhynchus aguabonita, Oncorhynchus gilae, Oncorhynchus apache and Oncorhynchus chrysogaster)",1101,Fish unprocessed
030192,Other live fish :-- Eels (Anguilla spp.),1101,Fish unprocessed
030193,Other live fish :-- Carp,1101,Fish unprocessed
030199,Other live fish :-- Other,1101,Fish unprocessed
030211,"Salmonidae, excluding livers and roes :-- Trout (Salmo trutta, Oncorhynchus mykiss, Oncorhynchus clarki, Oncorhynchus aguabonita, Oncorhynchus gilae, Oncorhynchus apache and Oncorhynchus chrysogaster)",1101,Fish unprocessed
030212,"Salmonidae, excluding livers and roes :-- Pacific salmon (Oncorhynchus nerka, Oncorhynchusgorbascha, Oncorhynchus keta, Oncorhynchus tschawytscha, Oncorhynchus kisutch, Oncorhynchus masou and Oncorhnchus rhodurus), Altantic salmon (Sa",1101,Fish unprocessed
030219,"Salmonidae, excluding livers and roes :-- Other",1101,Fish unprocessed
030221,"Salmonidae, excluding livers and roes :-- Halibut (Reinhardtius hippoglossoides, Hippoglossus hippoglossus, Hippoglossus stenolepis)",1101,Fish unprocessed
030222,"Salmonidae, excluding livers and roes :-- Plaice (Pleuronectes platessa)",1101,Fish unprocessed
030223,"Salmonidae, excluding livers and roes :-- Sole (Solea spp.)",1101,Fish unprocessed
030229,"Salmonidae, excluding livers and roes :-- Other",1101,Fish unprocessed
030231,"Tunas (of the genus Thunnus) skipjack or stripe-bellied bonito (Euthynnus (Katsuwonus) pelamis), excluding livers and roes :-- Albacore or longfinned tunas (Thunnus alalunga)",1101,Fish unprocessed
030232,"Tunas (of the genus Thunnus) skipjack or stripe-bellied bonito (Euthynnus (Katsuwonus) pelamis), excluding livers and roes :-- Yellowfin tunas (Thunnus albacares)",1101,Fish unprocessed
030233,"Tunas (of the genus Thunnus) skipjack or stripe-bellied bonito (Euthynnus (Katsuwonus) pelamis), excluding livers and roes :-- Skipjack or stripe-bellied bonito",1101,Fish unprocessed
030239,"Tunas (of the genus Thunnus) skipjack or stripe-bellied bonito (Euthynnus (Katsuwonus) pelamis), excluding livers and roes :-- Other",1101,Fish unprocessed
030240,"Tunas (of the genus Thunnus) skipjack or stripe-bellied bonito (Euthynnus (Katsuwonus) pelamis), excluding livers and roes :- Herrings (Clupea harengus, Clupea pallasii), excluding livers and roes",1101,Fish unprocessed
030250,"Tunas (of the genus Thunnus) skipjack or stripe-bellied bonito (Euthynnus (Katsuwonus) pelamis), excluding livers and roes :- Cod (Gadus morhua, Gadus ogac, Gadus macrocephalus), excluding livers and roes",1101,Fish unprocessed
030261,"Other fish, excluding livers and roes :-- Sardines (Sardina pilchardus, Sardinops spp.), sardinella (Sardinella spp.), brisling or sprats (Sprattus sprattus)",1101,Fish unprocessed
030262,"Other fish, excluding livers and roes :-- Haddock (Melanogrammus aeglefinus)",1101,Fish unprocessed
030263,"Other fish, excluding livers and roes :-- Coalfish (Pollachius virens)",1101,Fish unprocessed
030264,"Other fish, excluding livers and roes :-- Mackerel (Scomber scombrus, Scomber australasicus, Scomber japonicus)",1101,Fish unprocessed
030265,"Other fish, excluding livers and roes :-- Dogfish and other sharks",1101,Fish unprocessed
030266,"Other fish, excluding livers and roes :-- Eels (Anguilla spp.)",1101,Fish unprocessed
030269,"Other fish, excluding livers and roes :-- Other",1101,Fish unprocessed
030270,Livers and roes,1101,Fish unprocessed
030310,"Pacific salmon (Oncorhynchus nerka, Oncorhynchus gorbuscha, Oncorhynchus keta, Oncorhynchus tschawytscha, Oncorhynchus kisutch, Oncorhynchus masou and Oncorhynchus rhodurus), excluding livers and roes",1101,Fish unprocessed
030321,"Other salmonidae, excluding livers and roes :-- Trout (Salmo trutta, Oncorhynchus mykiss, Oncorhynchus clarki, Oncorhynchus aguabonita, Oncorhynchus gilae, Oncorhynchus apache and Oncorhynchus chrysogaster)",1101,Fish unprocessed
030322,"Other salmonidae, excluding livers and roes :-- Atlantic salmon (Salmo salar) and Danube salmon (Hucho hucho)",1101,Fish unprocessed
030329,"Other salmonidae, excluding livers and roes :-- Other",1101,Fish unprocessed
030331,"Flat fish (Pleuronectidae, Bothidae, Cynoglossidae, Soleidae,Scophthalmidae and Citharidae), excluding livers and roes :-- Halibut (Reinhardtius hippoglossoides, Hippoglossus hippoglossus, Hippoglossus stenolepis)",1101,Fish unprocessed
030332,"Flat fish (Pleuronectidae, Bothidae, Cynoglossidae, Soleidae,Scophthalmidae and Citharidae), excluding livers and roes :-- Plaice (Pleuronectes platessa)",1101,Fish unprocessed
030333,"Flat fish (Pleuronectidae, Bothidae, Cynoglossidae, Soleidae,Scophthalmidae and Citharidae), excluding livers and roes :-- Sole (Solea spp.)",1101,Fish unprocessed
030339,"Flat fish (Pleuronectidae, Bothidae, Cynoglossidae, Soleidae,Scophthalmidae and Citharidae), excluding livers and roes :-- Other",1101,Fish unprocessed
030341,"Tunas (of the genus Thunnus), skipjack or stripe-bellied bonito (Euthynnus (Katsuwonus) pelamis), excluding livers and roes :-- Albacore or longfinned tunas (Thunnus alalunga)",1101,Fish unprocessed
030342,"Tunas (of the genus Thunnus), skipjack or stripe-bellied bonito (Euthynnus (Katsuwonus) pelamis), excluding livers and roes :-- Yellowfin tunas (Thunnus albacares)",1101,Fish unprocessed
030343,"Tunas (of the genus Thunnus), skipjack or stripe-bellied bonito (Euthynnus (Katsuwonus) pelamis), excluding livers and roes :-- Skipjack or strip-bellied bonito",1101,Fish unprocessed
030349,"Tunas (of the genus Thunnus), skipjack or stripe-bellied bonito (Euthynnus (Katsuwonus) pelamis), excluding livers and roes :-- Other",1101,Fish unprocessed
030350,"Herrings (Clupea harengus, Clupea pallasii), excluding livers and roes",1101,Fish unprocessed
030360,"Cod (Gadus morhua, Gadus ogac, Gadus macrocephalus), excluding livers and roes",1101,Fish unprocessed
030371,"Other fish, excluding livers and roes :-- Sardines (Sardina pilchardus, Sardinops spp.), sardinella (Sardinella spp.), brisling or sprats (Sprattus sprattus)",1101,Fish unprocessed
030372,"Other fish, excluding livers and roes :-- Haddock (Melanogrammus aeglefinus)",1101,Fish unprocessed
030373,"Other fish, excluding livers and roes :-- Coalfish (Pollachius virens)",1101,Fish unprocessed
030374,"Other fish, excluding livers and roes :-- Mackerel (Scomber scombrus, Scomber australasicus, Scomber japonicus)",1101,Fish unprocessed
030375,"Other fish, excluding livers and roes :- Other fish, excluding livers and roes :-- Dogfish and other sharks",1101,Fish unprocessed
030376,"Other fish, excluding livers and roes :-- Eels (Anguilla spp.)",1101,Fish unprocessed
030377,"Other fish, excluding livers and roes :-- Sea bass (Dicentrarchus labrax, Dicentrarchus punctatus)",1101,Fish unprocessed
030378,"Other fish, excluding livers and roes :-- Hake (Merluccius spp., Urophycis spp.)",1101,Fish unprocessed
030379,Other,1101,Fish unprocessed
030380,Livers and roes,1101,Fish unprocessed
030410,Fresh or chilled,1101,Fish unprocessed
030420,Frozen fillets,1101,Fish unprocessed
030490,Other,1101,Fish unprocessed
030611,"Frozen :-- Rock lobster and other sea crawfish (Palinurus spp., Panulirus spp., Jasus spp.)",1101,Fish unprocessed
030612,Frozen :-- Lobsters (Homarus spp.),1101,Fish unprocessed
030613,Frozen :-- Shrimps and prawns,1101,Fish unprocessed
030614,Frozen :-- Crabs,1101,Fish unprocessed
030619,"Frozen :-- Other, including flours, meals and pellets of crustaceans, fit for human consumption",1101,Fish unprocessed
030621,"Not frozen :-- Rock lobster and other sea crawfish (Palinurus spp., Panulirus spp., Jasus spp.)",1101,Fish unprocessed
030622,Not frozen :-- Lobsters (Homarus spp.),1101,Fish unprocessed
030623,Not frozen :-- Shrimps and prawns,1101,Fish unprocessed
030624,Not frozen :-- Crabs,1101,Fish unprocessed
030629,"Not frozen :-- Other, including flours, meals and pellets of crustaceans, fit for human consumption",1101,Fish unprocessed
030710,Oysters,1101,Fish unprocessed
030721,"Scallops, including queen scallops, of the genera Pecten, Chlamys or Placopecten :-- Live, fresh or chilled",1101,Fish unprocessed
030729,"Scallops, including queen scallops, of the genera Pecten, Chlamys or Placopecten :-- Other",1101,Fish unprocessed
030731,"Mussels (Mytilus spp., Perna spp.) :-- Live, fresh or chilled",1101,Fish unprocessed
030739,"Mussels (Mytilus spp., Perna spp.) :-- Other",1101,Fish unprocessed
030741,"Cuttle fish (Sepia officinalis, Rossia macrosoma, Sepiola spp.) and squid (Ommastrephes spp., Loligo spp., Nototodarus spp., Sepioteuthis spp.) :-- Live, fresh or chilled",1101,Fish unprocessed
030749,"Cuttle fish (Sepia officinalis, Rossia macrosoma, Sepiola spp.) and squid (Ommastrephes spp., Loligo spp., Nototodarus spp., Sepioteuthis spp.) :-- Other",1101,Fish unprocessed
030751,"Octopus (Octopus spp.) :-- Live, fresh or chilled",1101,Fish unprocessed
030759,Octopus (Octopus spp.) :-- Other,1101,Fish unprocessed
030760,"Snails, other than sea snails",1101,Fish unprocessed
030791,"Other, including flours, meals and pellets of aquatic invertebrates other than crustaceans, fit for human consumption :-- Live, fresh or chilled",1101,Fish unprocessed
030799,"Other, including flours, meals and pellets of aquatic invertebrates other than crustaceans, fit for human consumption :-- Other",1101,Fish unprocessed
050900,Natural sponges of animal origin.,1101,Fish unprocessed
150410,Fish-liver oils and their fractions,1101,Fish unprocessed
150420,"Fats and oils and their fractions, of fish, other than liver oils",1101,Fish unprocessed
150430,"Fats and oils and their fractions, of marine mammals",1101,Fish unprocessed
030510,"Flours, meals and pellets of fish, fit for human consumption",1102,Fish semi-processed
030520,"Livers and roes, dried, smoked, salted or in brine",1102,Fish semi-processed
030530,"Fish fillets, dried, salted or in brine, but not smoked",1102,Fish semi-processed
030541,"Smoked fish, including fillets :-- Pacific salmon (Oncorhynchus nerka, Oncorhynchus gorbuscha, Oncorhynchus keta, Oncorhynchus tschawytscha, Oncorhynchus kisutch, Oncorhynchus masou and Oncorhynchus rhodurus), Altantic salmon (Salmo s",1102,Fish semi-processed
030542,"Smoked fish, including fillets :-- Herrings (Clupea harengus, Clupea pallasii)",1102,Fish semi-processed
030549,"Smoked fish, including fillets :-- Other",1102,Fish semi-processed
030551,"Dried fish, whether or not salted but not smoked :-- Cod (Gadus morhua, Gadus ogac, Gadus macrocephalus)",1102,Fish semi-processed
030559,"Dried fish, whether or not salted but not smoked :-- Other",1102,Fish semi-processed
030561,"Fish, salted but not dried or smoked and fish in brine :-- Herrings (Clupea harengus, Clupea pallasii)",1102,Fish semi-processed
030562,"Fish, salted but not dried or smoked and fish in brine :-- Cod (Gadus morhua, Gadus ogac, Gadus macrocephalus)",1102,Fish semi-processed
030563,"Fish, salted but not dried or smoked and fish in brine :-- Anchovies (Engraulis spp.)",1102,Fish semi-processed
030569,"Fish, salted but not dried or smoked and fish in brine :-- Other",1102,Fish semi-processed
160300,"Extracts and juices of meat, fish or crustaceans, molluscs or other aquatic invertebrates.",1103,Fish processed
160411,"Fish, whole or in pieces, but not minced :-- Salmon",1103,Fish processed
160412,"Fish, whole or in pieces, but not minced :-- Herrings",1103,Fish processed
160413,"Fish, whole or in pieces, but not minced :-- Sardines, sardinella and brisling or sprats",1103,Fish processed
160414,"Fish, whole or in pieces, but not minced :-- Tunas, skipjack and bonito (Sarda spp.)",1103,Fish processed
160415,"Fish, whole or in pieces, but not minced :-- Mackerel",1103,Fish processed
160416,"Fish, whole or in pieces, but not minced :-- Anchovies",1103,Fish processed
160419,"Fish, whole or in pieces, but not minced :-- Other",1103,Fish processed
160420,Other prepared or preserved fish,1103,Fish processed
160430,Caviar and caviar substitutes,1103,Fish processed
160510,Crab,1103,Fish processed
160520,Shrimps and prawns,1103,Fish processed
160530,Lobster,1103,Fish processed
160540,Other crustaceans,1103,Fish processed
160590,Other,1103,Fish processed
230120,"Flours, meals and pellets, of fish or of crustaceans, molluscs or other aquatic invertebrates",1103,Fish processed
070110,Seed,1201,Fruit & vegetables fresh or dried
070190,Other,1201,Fruit & vegetables fresh or dried
070200,"Tomatoes, fresh or chilled.",1201,Fruit & vegetables fresh or dried
070310,Onions and shallots,1201,Fruit & vegetables fresh or dried
070320,Garlic,1201,Fruit & vegetables fresh or dried
070390,Leeks and other alliaceous vegetables,1201,Fruit & vegetables fresh or dried
070410,Cauliflowers and headed broccoli,1201,Fruit & vegetables fresh or dried
070420,Brussels sprouts,1201,Fruit & vegetables fresh or dried
070490,Other,1201,Fruit & vegetables fresh or dried
070511,Lettuce :-- Cabbage lettuce (head lettuce),1201,Fruit & vegetables fresh or dried
070519,Lettuce :-- Other,1201,Fruit & vegetables fresh or dried
