HS 2007 Product Code,HS 2007 Product Description,CCCN Product Code,CCCN Product Description
690320,"Refractory ceramic goods other than bricks/blocks/tiles (e.g., retorts, crucibles, muff;es, nozzles, plugs, support,cupels, tubes, pipes, sheaths & rods), containing by weight >50% of alumina Al2O3/of a mixture/compound of alumina & of silica SiO2",6903,"Refractory ware, nonbuilding"
690390,"Refractory ceramic goods other than bricks/blocks/tiles (e.g., retorts, crucibles, muff;es, nozzles, plugs, support,cupels, tubes, pipes, sheaths & rods) other than of siliceous fossil meals/similar siliceous earths, n.e.s. in Ch.69 ",6903,"Refractory ware, nonbuilding"
690410,Ceramic building bricks,6904,Building bricks
690490,"Ceramic flooring blocks, support/filler tiles & the like",6904,Building bricks
690510,"Roofing tiles, ceramic",6905,"Roofing tiles etc,ceramic"
690590,"Chimney-pots, cowls, chimney liners, architectural ornaments & other ceramic constructional goods",6905,"Roofing tiles etc,ceramic"
690600,"Ceramic pipes, conduits, guttering & pipe fittings",6906,"Piping, conduits and guttering"
690710,"Unglazed ceramic tiles, cubes & similar articles, whether/not rectangular, the largest surface area of which is capable of being enclosed in a square the side of which is <7cm",6907,"Unglazed setts, hearth and wall tiles"
690790,"Unglazed ceramic flags & paving/hearth/wall tiles (excl. of 6907.10); unglazed ceramic mosaic cubes & the like, whether/not on a backing",6907,"Unglazed setts, hearth and wall tiles"
690810,"Glazed ceramic tiles, cubes & similar articles, whether/not rectangular, the largest surface area of which is capable of being enclosed in a square the side of which is <7cm",6908,"Glazed setts, hearth and wall tiles"
690890,"Glazed ceramic flags & paving/hearth/wall tiles (excl. of 6908.10); glazed ceramic mosaic cubes & the like, whether/not on a backing",6908,"Glazed setts, hearth and wall tiles"
690911,"Ceramic wares for laboratory/chemical/other technical uses, of porcelain/china",6909,"Laboratory,chemical wares,troughs"
690912,Ceramic wares for laboratory/chemical/other technical uses having a hardness equivalent to 9/more on the Mohs scale,6909,"Laboratory,chemical wares,troughs"
690919,"Other ceramic wares for laboratory/chemical/other technical uses, other than articles having a hardness equivalent to 9/more on the Mohs scale or, other than of porcelain/china.",6909,"Laboratory,chemical wares,troughs"
690990,"Ceramic troughs, tubs & similar receptacles of a kind used in agriculture; ceramic pots, jars & similar articles of a kind used for the conveyance/packing of goods",6909,"Laboratory,chemical wares,troughs"
691010,"Ceramic sinks, wash basins, wash basin pedestals, baths, bidets, water closet pans, flushing cisterns, urinals & similar sanitary fixtures, of porcelain/china",6910,"Sinks, baths and sanitary fixtures"
691090,"Ceramic sinks, wash basins, wash basin pedestals, baths, bidets, water closet pans, flushing cisterns, urinals & similar sanitary fixtures other than of porcelain/china",6910,"Sinks, baths and sanitary fixtures"
691110,"Tableware & kitchenware, of porcelain/china",6911,"Porcelain,china house ware"
691190,"Household articles & toilet articles (excl. tableware & kitchenware), of porcelain/china",6911,"Porcelain,china house ware"
691200,"Ceramic tableware, kitchenware, other h-hold. articles & toilet articles other than of porcelain/china",6912,Coarse ceramic houseware
691310,"Statuettes & other ornamental ceramic articles, of porcelain/china",6913,Ceramic ornaments etc
691390,Statuettes & other ornamental ceramic articles (excl. of porcelain/china),6913,Ceramic ornaments etc
691410,"Ceramic articles of porcelain/china, n.e.s. in Ch.69",6914,Other ceramic articles nes
691490,Ceramic articles n.e.s. in Ch.69,6914,Other ceramic articles nes
700100,Cullet & other waste & scrap of glass; glass in the mass,7001,"Glass in mass, nonoptical"
700210,"Glass in balls (excl. microspheres of 70.18), unworked",7003,Glass nes rods etc unworked
700220,"Glass in rods, unworked",7003,Glass nes rods etc unworked
700231,"Glass in tubes, unworked, of fused quartz/other fused silica",7003,Glass nes rods etc unworked
700232,"Glass in tubes, unworked, of glass other than fused quartz/other fused silica, having a linear C of E not >5 x 10-6 per Kelvin within a temp. range of 0 ?C to 300 ?C",7003,Glass nes rods etc unworked
700239,"Glass in tubes, unworked, n.e.s. in 70.02",7003,Glass nes rods etc unworked
700312,"Cast glass & rolled glass, in non-wired sheets...coloured throughout the mass (body tinted)/opacified/flashed/having an absorbent, reflecting/non-reflecting layer",7004,Unworked cast or rolled glass
700319,"Cast glass & rolled glass, in non-wired sheets, whether/not having an absorbent/reflecting/non-reflecting layer but not othw. worked, n.e.s. in 70.03",7004,Unworked cast or rolled glass
700320,"Cast glass & rolled glass, in wired sheets, whether/not having an absorbent/reflecting/non-reflecting layer but not othw. worked",7004,Unworked cast or rolled glass
700330,"Cast glass & rolled glass, in profiles, whether/not having an absorbent/reflecting/non-reflecting layer but not othw. worked",7004,Unworked cast or rolled glass
700420,"Drawn/blown glass, in sheets, coloured throughout the mass (body tinted)/opacified/flashed/having an absorbent/reflecting/non-reflecting layer but not othw. worked",7005,Unworked drawn or blown glass
700490,"Drawn/blown glass, in sheets (excl. of 7004.20), whether/not having an absorbent/reflecting/non-reflecting layer but not othw. worked",7005,Unworked drawn or blown glass
700510,"Float glass & surface ground/polished glass, in sheets, non-wired, having an absorbent/reflecting/non-reflecting layer but not othw. worked",7006,"Cast, rolled, drawn glass"
700521,"Float glass & surface ground/polished glass, non-wired (excl. of 7005.10), in sheets, whether/not having an absorbent , relecting/non-reflecting layer, but not othw. worked, coloured throughout the mass (body tinted), opacified,flashed/merely surface gro",7006,"Cast, rolled, drawn glass"
700529,"Float glass & surface ground/polished glass, non-wired (excl. of 7005.10), in sheets, whether/not having an absorbent/reflecting/non-reflecting layer but not othw.worked,other(excl. of 7005.21)",7006,"Cast, rolled, drawn glass"
700530,"Float glass & surface ground/polished glass, in sheets, wired, whether/not having an absorbent/reflecting/non-reflecting layer but not othw. worked",7006,"Cast, rolled, drawn glass"
700600,"Glass of 70.03/70.04/70.05, bent/edge-worked/engraved/drilled/enamelled/othw. worked but not framed/fitted with other materials",7007,"Cast, rolled, drawn glass not rectangular"
700711,"Toughened (tempered) safety glass, of size & shape suit. for incorporation in vehicles/aircraft/spacecraft/vessels",7008,"Safety glass, cut or not"
700719,"Toughened (tempered) safety glass, n.e.s. in 70.07",7008,"Safety glass, cut or not"
700721,"Laminated safety glass, of size & shape suit. for incorporation in vehicles/aircraft/spacecraft/vessels",7008,"Safety glass, cut or not"
700729,"Laminated safety glass, n.e.s. in 70.07",7008,"Safety glass, cut or not"
700800,Multiple-walled insulating units of glass,7007,"Cast, rolled, drawn glass not rectangular"
700910,Rear-view mirrors for vehicles,7009,Sheet glass metal-coated
700991,"Glass mirrors other than rear-view mirrors, unframed",7009,Sheet glass metal-coated
700992,"Glass mirrors other than rear-view mirrors, framed",7009,Sheet glass metal-coated
701010,"Ampoules, of glass",7017,"Laboratory, hygenic and pharmaceutical glassware"
701020,"Stoppers, lids & other closures, of glass",7010,Glass bottles etc nonvacuum
701090,"Carboys, bottles, flasks, jars, pots, phials & other containters, of glass, of a kind used for the conveyance/packing of goods; preserving jars of glass",7010,Glass bottles etc nonvacuum
701110,"Glass envelopes (incl. bulbs & tubes), open, & glass parts thereof , without fittings, for electric lighting",7011,Glass envelopes for lamps
701120,"Glass envelopes (incl. bulbs & tubes), open, & glass parts thereof , without fittings, for cathode-ray tubes",7011,Glass envelopes for lamps
701190,"Glass envelopes (incl. bulbs & tubes), open, & glass parts thereof , without fittings, other than those for electric lighting/for cathode-ray tubes",7011,Glass envelopes for lamps
701310,"Glassware of a kind used for table/kitchen/toilet/office/indoor decoration/similar purposes (excl. of 70.10/70.18), of glass-ceramics",7013,"Househld,hotel etc glassware"
701322,"Stemware drinking glasses, other than of glass-ceramics , of lead crystal.",7013,"Househld,hotel etc glassware"
701328,"Other stemware drinking glasses, other than of glass-ceramics/lead crystal.",7013,"Househld,hotel etc glassware"
701333,"Other drinking glasses, other than of glass ceramics, of lead crystal.",7013,"Househld,hotel etc glassware"
701337,"Other drinking glasses, other than of glass ceramics/lead crystal.",7013,"Househld,hotel etc glassware"
701341,"Glassware of a kind used for table (other than drinking glasses)/kitchen purposes, other than of glass-ceramics , of lead crystal.",7013,"Househld,hotel etc glassware"
701342,"Glassware of a kind used for table (other than drinking glasses)/kitchen purposes, other than of glass-ceramics , of glass having a linear coefficient of expansion not > 5 x 10<sup>-6</sup> per Kelvin within a temperature range of 0 ¦C to 300 ¦C",7013,"Househld,hotel etc glassware"
701349,"Other glassware of a kind used for table (other than drinking glasses)/kitchen purposes, other than of glass-ceramics/lead crystal/of glass having a linear coefficient of expansion not > 5 x 10<sup>-6</sup> per Kelvin within a temperature range of 0 ¦C t",7013,"Househld,hotel etc glassware"
701391,"Glassware of a kind used for table/kitchen/toilet/office/indoor decoration/similar purposes (excl. of 70.10/7013.10-7013.39/70.18), of lead crystal",7013,"Househld,hotel etc glassware"
701399,"Glassware of a kind used for table/kitchen/toilet/office/indoor decoration/similar purposes (excl. of 70.10/7013.10-7013.91/70.18), other than of lead crystal",7013,"Househld,hotel etc glassware"
701400,"Signalling glassware & optical elements of glass (excl. of 70.15), not optically worked",7018,Optical glass and elements of optical glass
701510,"Glasses for corrective spectacles, curved/bent/hollowed/the like, not optically worked",7015,Clock and watch glasses
701590,"Clock/watch glasses & similar glasses, glasses for non-corrective, curved, bent, hollowed/the like, not optically worked; hollow glass spheres & their segments, for the manufacture of such glasses.",7015,Clock and watch glasses
701610,"Glass cubes & other glass smallwares, whether/not on a backing, for mosaics/similar decorative purposes",7019,"Glass beads, imitation pearls"
701690,"Paving blocks, slabs, bricks, squares, tiles & other articles of pressed/moulded glass, whether/not wired, of a kind used for building/construction purposes; leaded lights & the like; multicellular/foam glass in blocks, panels, plates, shells/similar for",7007,"Cast, rolled, drawn glass not rectangular"
701710,"Laboratory/hygienic/pharmaceutical glassware, whether/not graduated/calibrated, of fused quartz/other fused silica",7017,"Laboratory, hygenic and pharmaceutical glassware"
701720,"Laboratory/hygienic/pharmaceutical glassware,whether/not graduated/calibrated,of glass other than of 7014.10,having a linear C of E not >5x10-6 per Kelvin within a temp.range of 0?C-300?C",7017,"Laboratory, hygenic and pharmaceutical glassware"
701790,"Laboratory/hygienic/pharmaceutical glassware, whether/not graduated/calibrated, n.e.s. in 70.17",7017,"Laboratory, hygenic and pharmaceutical glassware"
701810,"Glass beads, imitation pearls, imitation precious/semi-precious stones & similar glass smallwares",7019,"Glass beads, imitation pearls"
701820,Glass microspheres not >1mm in diameter,7019,"Glass beads, imitation pearls"
701890,"Articles of glass beads, imitation pearls, imitation precious/semi-precious stones; glass eyes other than prosthetic articles; statuettes & other ornaments of lamp-worked glass, other than imitation jewellery;",7019,"Glass beads, imitation pearls"
701911,"Chopped strands, of a length of not >50mm, of glass fibres",7020A,Yarn of glass fibre
701912,Rovings of glass fibres,7020A,Yarn of glass fibre
701919,"Slivers of glass fibres; chopped strands, of a length of >50mm, of glass fibres",7020A,Yarn of glass fibre
701931,Mats of glass fibres,7020C,Glass fibre and products
701932,Thin sheets (voiles) of glass fibres,7020C,Glass fibre and products
701939,"Webs, mattresses, boards & similar nonwoven products of glass fibres",7020C,Glass fibre and products
701940,Woven fabrics of rovings of glass fibres,7020B,Glass fibre fabric
701951,"Woven fabrics of glass fibres (excl. of 7019.40), of a width not >30cm",7020B,Glass fibre fabric
701952,"Woven fabrics of glass fibres (excl. of 7019.40), of a width >30cm, plain weave, weighing <250g/m2, of filaments measuring per single yarn >136tex",7020B,Glass fibre fabric
701959,"Woven fabrics of glass fibres (excl. of 7019.40), n.e.s. in 70.19",7020B,Glass fibre fabric
701990,Glass fibres (incl. glass wool) & articles thereof (excl. of 7019.11-7019.59),7020C,Glass fibre and products
702000,Other articles of glass.,7021,Other glass articles nes
710110,Natural pearls,7101,"Pearls unset,unstrung"
710121,"Cultured pearls, unworked",7101,"Pearls unset,unstrung"
710122,"Cultured pearls, worked",7101,"Pearls unset,unstrung"
710210,"Diamonds, unsorted",7102A,"Diamonds nonindustrial,unset -- rough,unsorted"
710221,"Industrial diamonds, unworked/simply sawn/cleaved/bruted",7102B,Industrial diamonds
710229,"Industrial diamonds, worked but not mounted/set",7102B,Industrial diamonds
710231,"Diamonds, non-industrial, unworked/simply sawn/cleaved/bruted",7102C,"Diamonds nonindustrial,unset -- sorted,rough,simply woked"
710239,"Diamonds, non-industrial other than unworked/simply sawn/cleaved/bruted",7102D,"Diamonds nonindustrial,unset -- cut etc not set"
710310,"Precious stones (excl. diamonds) & semi-precious stones, unworked/simply sawn/roughly shaped but not strung/mounted/set",7102E,"Precious-,semi-precious stones nes"
710391,"Rubies, sapphires & emeralds, worked othw. than simply sawn/roughly shaped but not strung/mounted/set",7102E,"Precious-,semi-precious stones nes"
710399,"Precious stones (excl. diamonds, rubies, saphires & emeralds) & semi-precious stones, whether/not worked/graded but not strung, mounted/set; ungraded precious stones...& semi-precious stones temporarily strung for convenience of transport",7102E,"Precious-,semi-precious stones nes"
710410,Piezo-electric quartz,7103,Synthetic precious stones
710420,"Synthetic/reconstructed precious/semi-precious stones (excl. piezo-electric quartz), unworked/simply sawn/roughly shaped",7103,Synthetic precious stones
710490,"Synthetic/reconstructed precious/semi-precious stones, whether/not worked/graded but not strung, mounted/set; ungraded synthetic/reconstructed precious/semi-precious stones, temporarily strung for convenience of transport.",7103,Synthetic precious stones
710510,Dust & powder of natural/synthetic diamonds,7104,Dust of precious stones
710590,Dust & powder of other natural/synthetic precious/semi-precious stones (excl. diamonds),7104,Dust of precious stones
710610,"Silver (incl. silver plated with gold/platinum), in powder form",7105B,Silver semi-manufactured
710691,"Silver (incl. silver plated with gold/platinum), unwrought",7105A,Silver unwrought
710692,"Silver (incl. silver plated with gold/platinum), in semi-manufactured forms",7105B,Silver semi-manufactured
710700,"Base metals clad with silver, not further worked than semi-manufactured",7106,Rolled silver
710811,"Gold (incl. gold plated with platinum), non-monetary, in powder form",7107A,"Non-monetary gold unwrought,semi-manufactured"
710812,"Gold (incl. gold plated with platinum), in unwrought forms (excl. powder)",7107A,"Non-monetary gold unwrought,semi-manufactured"
710813,"Gold (incl. gold plated with platinum), non-monetary, in semi-manufactured forms",7107A,"Non-monetary gold unwrought,semi-manufactured"
710900,"Base metals/silver, clad with gold, not further worked than semi-manufactured",7108,Rolled gold unworked or semi-manufactured.
711011,"Platinum, unwrought/in powder form",7109A,"Platinum,alloys unwrought"
711019,"Platinum, in semi-manufactured forms",7109C,Platinum group metals semi-manufactured
711021,"Palladium, unwrought/in powder form",7109B,Other platinum group metal unwrought
711029,"Palladium, in semi-manufactured forms",7109C,Platinum group metals semi-manufactured
711031,"Rhodium, unwrought/in powder form",7109B,Other platinum group metal unwrought
711039,"Rhodium, in semi-manufactured forms",7109C,Platinum group metals semi-manufactured
711041,"Iridium, osmium & ruthenium, unwrought/in powder form",7109B,Other platinum group metal unwrought
711049,"Iridium, osmium & ruthenium, in semi-manufactured forms",7109C,Platinum group metals semi-manufactured
711100,"Base metals/silver/gold, clad with platinum, not further worked than semi-manufactured",7110,Rolled platinum etc
711230,Ash containing precious metal/precious metal comps.,7111B,"Precious metal scraps,wastes"
711291,"Waste & scrap of gold, incl. metal clad with gold but excl. sweepings containing other precious metals",7111A,"Gold sweepings,waste etc"
711292,"Waste & scrap of platinum, incl. metal clad with platinum but excl. sweepings containing other precious metals",7111B,"Precious metal scraps,wastes"
711299,"Waste & scrap of precious metal/of metal clad with precious metal; other waste & scrap containing precious metal/precious metal compounds, of a kind used principally for the recovery of precious metal, other than gold/platinum, n.e.s. of 71.12",7111B,"Precious metal scraps,wastes"
711311,"Articles of jewellery & parts thereof , of silver, whether/not plated/clad with other precious metal",7112,Precious metal jewellery
711319,"Articles of jewellery & parts thereof , of other precious metal (excl. silver), whether/not plated/clad with precious metal",7112,Precious metal jewellery
711320,"Articles of jewellery & parts thereof , of base metal clad with precious metal",7112,Precious metal jewellery
711411,"Articles of goldsmiths'/silversmiths' wares & parts thereof , of silver, whether/not plated/clad with other precious metal",7113,"Gold,silver,etc ware"
711419,"Articles of goldsmiths'/silversmiths' wares & parts thereof , of other precious metal (excl. silver), whether/not plated/clad with precious metal",7113,"Gold,silver,etc ware"
711420,"Articles of goldsmiths'/silversmiths' wares & parts thereof , of base metal clad with precious metal",7113,"Gold,silver,etc ware"
711510,"Catalysts in the form of wire cloth/grill, of platinum",7114,Other articles of precious metal
711590,"Articles of precious metal/metal clad with precious metal, n.e.s. in Ch.71",7114,Other articles of precious metal
711610,Articles of natural/cultured pearls,7115,Articles of pearls
711620,Articles of precious/semi-precious stones (natural/synthetic/reconstructed),7115,Articles of pearls
711711,"Cuff-links & studs of base metal, whether/not plated with precious metal",7116,Imitation jewellery
711719,"Imitation jewellery, of base metal, whether/not plated with precious metal, other than cuff-links & studs",7116,Imitation jewellery
711790,Imitation jewellery other than of base metal,7116,Imitation jewellery
711810,"Coin (excl. gold coin), not being legal tender",7201A,"Coin nongold,noncurrent"
720110,"Non-alloy pig iron containing by weight 0.5%/less of phosphorus, in pigs/blocks/other primary forms",7301,"Pig iron, cast iron and spiegeleisen"
720120,"Non-alloy pig iron containing by weight >0.5% of phosphorus, in pigs/blocks/other primary forms",7301,"Pig iron, cast iron and spiegeleisen"
720150,"Alloy pig iron; spiegeleisen, in pigs/blocks/other primary forms",7301,"Pig iron, cast iron and spiegeleisen"
720211,"Ferro-manganese, containing by weight >2% of carbon, in granular/powder form",7302A,Ferro-manganese
720219,"Ferro-manganese, other than that containing by weight >2% of carbon, in granular/powder form",7302A,Ferro-manganese
720221,"Ferro-silicon, containing by weight >55% of silicon, in granular/powder form",7302B,Ferro-silicon
720229,"Ferro-silicon, other than that containing >55% of silicon, in granular/powder form",7302B,Ferro-silicon
720230,"Ferro-silico-manganese, in granular/powder form",7302C,Other ferro-alloys
720241,"Ferro-chromium, containing by weight >4% of carbon, in granular/powder form",7302C,Other ferro-alloys
720249,"Ferro-chromium, other than that containing by weight >4% of carbon, in granular/powder form",7302C,Other ferro-alloys
720250,"Ferro-silico-chromium, in granular/powder form",7302C,Other ferro-alloys
720260,"Ferro-nickel, in granular/powder form",7302C,Other ferro-alloys
720270,"Ferro-molybdenum, in granular/powder form",7302C,Other ferro-alloys
720280,"Ferro-tungsten & ferro-silico-tungsten, in granular/powder form",7302C,Other ferro-alloys
720291,"Ferro-titanium & ferro-silico-titanium, in granular/powder form",7302C,Other ferro-alloys
720292,"Ferro-vanadium, in granular/powder form",7302C,Other ferro-alloys
720293,"Ferro-niobium, in granular/powder form",7302C,Other ferro-alloys
720299,"Ferro-alloys (excl. of 7202.11-7202.93), in granular/powder form",7302C,Other ferro-alloys
720310,"Ferrous products obt. by direct reduction of iron ore, in lumps/pellets/similar forms",7305B,Sponge iron or steel
720390,"Spongy ferrous products (excl. of 7203.10), in lumps/pellets/similar forms; iron having a minimum purity by weight of 99.94%, in lumps/pellets/similar forms",7305B,Sponge iron or steel
720410,Waste & scrap of cast iron,7303A,Iron and steel scrap -- of pig or cast iron
720421,Waste & scrap of stainless steel,7303B,Iron and steel scrap -- of alloy steel
720429,Waste & scrap of alloy steel other than stainless steel,7303B,Iron and steel scrap -- of alloy steel
720430,Waste & scrap of tinned iron/steel,7303C,Iron and steel scrap -- of othr iron or steel
720441,"Ferrous turnings, shavings, chips, milling waste, sawdust, filings, trimmings & stampings, whether/not in bundles",7303C,Iron and steel scrap -- of othr iron or steel
720449,Ferrous waste & scrap (excl. of 7204.10-7204.41),7303C,Iron and steel scrap -- of othr iron or steel
720450,Remelting ferrous scrap ingots,7315C,Other alloy steel ingots
720510,"Granules of pig iron, spiegeleisen, iron/steel",7304,"Shot and angular grit, of iron or steel"
720521,"Powders, of alloy steel",7305A,"Iron,steel powders"
720529,"Powders, of pig iron, spiegeleisen, iron/steel (excl. alloy steel)",7305A,"Iron,steel powders"
720610,Iron & non-alloy steel in ingots (excl. iron of 72.03),7306B,"Iron,simple steel ingots"
720690,Iron & non-alloy steel in primary forms other than ingots (excl. iron of 72.03),7306A,"Iron,steel blocks,lumps,etc"
720711,"Semi-finished products of iron/non-alloy steel, containing by weight <0.25% of carbon, of rectangular (incl. square) cross-section, the width measuring < twice the thickness",7307,"Irn,simple steel blooms,etc"
720712,"Semi-finished products of iron/non-alloy steel, containing by weight <0.25% of carbon, of rectangular (other than square) cross-section",7307,"Irn,simple steel blooms,etc"
720719,"Semi-finished products of iron/non-alloy steel, containing by weight <0.25% of carbon, n.e.s. in 72.07",7307,"Irn,simple steel blooms,etc"
720720,"Semi-finished products of iron/non-alloy steel, containing by weight 0.25%/more of carbon",7307,"Irn,simple steel blooms,etc"
720810,"Flat-rolled products of iron/non-alloy steel, of a width of 600mm/more, hot-rolled, not clad/plated/coated, in coils, not further worked than hot-rolled, with patterns in relief",7308,"Iron,simple steel coils"
720825,"Flat-rolled products of iron/non-alloy steel, of a width of 600mm/more, hot-rolled, not clad/plated/coated, in coils, not further worked than hot-rolled, pickled, of a thickness of 4.75mm/more",7308,"Iron,simple steel coils"
720826,"Flat-rolled products of iron/non-alloy steel, of a width of 600mm/more, hot-rolled, not clad/plated/coated, in coils, not further worked than hot-rolled, pickled, of a thickness of 3mm/more but <4.75mm",7308,"Iron,simple steel coils"
720827,"Flat-rolled products of iron/non-alloy steel, of a width of 600mm/more, hot-rolled, not clad/plated/coated, in coils, not further worked than hot-rolled, pickled, of a thickness of <3mm",7308,"Iron,simple steel coils"
720836,"Flat-rolled products of iron/non-alloy steel, of a width of 600mm/more, hot-rolled, not clad/plated/coated, in coils, not further worked than hot-rolled (excl. pickled), of a thickness >10mm",7308,"Iron,simple steel coils"
720837,"Flat-rolled products of iron/non-alloy steel, of a width of 600mm/more, hot-rolled, not clad/plated/coated, in coils, not further worked than hot-rolled(excl.pickled),of a thicknessof 4.75mm/more but not >10mm",7308,"Iron,simple steel coils"
720838,"Flat-rolled products of iron/non-alloy steel, of a width of 600mm/more, hot-rolled, not clad/plated/coated, in coils, not further worked than hot-rolled (excl.pickled),of a thicknessof 3mm/more but <4.75mm",7308,"Iron,simple steel coils"
720839,"Flat-rolled products of iron/non-alloy steel, of a width of 600mm/more, hot-rolled, not clad/plated/coated, in coils, not further worked than hot-rolled (excl. pickled), of a thickness of <3mm",7308,"Iron,simple steel coils"
720840,"Flat-rolled products of iron/non-alloy steel, of a width of 600mm/more, hot-rolled, not clad/plated/coated, not in coils, not further worked than hot-rolled, with patterns in relief",7313B,"Iron,steel manufactured plate,rolled -- of iron or simple steel"
720851,"Flat-rolled products of iron/non-alloy steel, of a width of 600mm/more, hot-rolled, not clad/plated/coated, not in coils, not further worked than hot-rolled, of a thickness >10mm",7313A,"Iron,steel heavy plate,rolled -- of iron or simple steel"
720852,"Flat-rolled products of iron/non-alloy steel, of a width of 600mm/more, hot-rolled, not clad/plated/coated, not in coils, not further worked than hot-rolled, of a thickness of 4.75mm/more but not >10mm",7313A,"Iron,steel heavy plate,rolled -- of iron or simple steel"
720853,"Flat-rolled products of iron/non-alloy steel, of a width of 600mm/more, hot-rolled, not clad/plated/coated, not in coils, not further worked than hot-rolled, of a thickness of 3mm/more but <4.75mm",7313B,"Iron,steel manufactured plate,rolled -- of iron or simple steel"
720854,"Flat-rolled products of iron/non-alloy steel, of a width of 600mm/more, hot-rolled, not clad/plated/coated, not in coils, not further worked than hot-rolled, of a thickness of <3mm",7313B,"Iron,steel manufactured plate,rolled -- of iron or simple steel"
720890,"Flat-rolled products of iron/non-alloy steel, of a width of 600mm/more, hot-rolled, not clad/plated/coated, n.e.s. in 72.08",7313A,"Iron,steel heavy plate,rolled -- of iron or simple steel"
720915,"Flat-rolled products of iron/non-alloy steel, of a width of 600mm/more, in coils, not further worked than cold-rolled (cold-reduced), not clad/plated/coated, of a thickness of 3mm/more",7313C,"Iron,steel thin plate,rolled -- of iron or simple steel"
720916,"Flat-rolled products of iron/non-alloy steel, of a width of 600mm/more, in coils, not further worked than cold-rolled (cold-reduced), not clad/plated/coated, of a thickness >1mm but <3mm",7313C,"Iron,steel thin plate,rolled -- of iron or simple steel"
720917,"Flat-rolled products of iron/non-alloy steel, of a width of 600mm/more, in coils, not further worked than cold-rolled (cold-reduced), not clad/plated/coated, of a thickness of 0.5mm/more but not >1mm",7313C,"Iron,steel thin plate,rolled -- of iron or simple steel"
720918,"Flat-rolled products of iron/non-alloy steel, of a width of 600mm/more, in coils, not further worked than cold-rolled (cold-reduced), not clad/plated/coated, of a thickness of <0.5mm",7313C,"Iron,steel thin plate,rolled -- of iron or simple steel"
720925,"Flat-rolled products of iron/non-alloy steel, of a width of 600mm/more, not in coils, not further worked than cold-rolled (cold-reduced), not clad/plated/coated, of a thickness of 3mm/more",7313A,"Iron,steel heavy plate,rolled -- of iron or simple steel"
720926,"Flat-rolled products of iron/non-alloy steel, of a width of 600mm/more, not in coils, not further worked than cold-rolled (cold-reduced), not clad/plated/coated, of a thickness >1mm but <3mm",7313B,"Iron,steel manufactured plate,rolled -- of iron or simple steel"
720927,"Flat-rolled products of iron/non-alloy steel, of a width of 600mm/more, not in coils, not further worked than cold-rolled (cold-reduced), not clad/plated/coated, of a thicknessof 0.5mm/more but not >1mm",7313C,"Iron,steel thin plate,rolled -- of iron or simple steel"
720928,"Flat-rolled products of iron/non-alloy steel, of a width of 600mm/more, not in coils, not further worked than cold-rolled (cold-reduced), not clad/plated/coated, of a thickness of <0.5mm",7313C,"Iron,steel thin plate,rolled -- of iron or simple steel"
720990,"Flat-rolled products of iron/non-alloy steel, of a width of 600mm/more, cold-rolled (cold-reduced), not clad/plated/coated, n.e.s. in 72.09",7313E,"Other iron,steel plates,sheet -- of iron or simple steel"
721011,"Flat-rolled products of iron/non-alloy steel, of a width of 600mm/more, of a thickness of 0.5mm/more",7313D,"Tinned plates,sheets"
721012,"Flat-rolled products of iron/non-alloy steel, of a width of 600mm/more, of a thickness of <0.5mm",7313D,"Tinned plates,sheets"
721020,"Flat-rolled products of iron/non-alloy steel, of a width of 600mm/more, plated/coated with lead, incl. terne-plate",7313E,"Other iron,steel plates,sheet -- of iron or simple steel"
721030,"Flat-rolled products of iron/non-alloy steel, of a width of 600mm/more, electrolytically plated/coated with zinc",7313E,"Other iron,steel plates,sheet -- of iron or simple steel"
721041,"Flat-rolled products of iron/non-alloy steel, of a width of 600mm/more, othw. plated/coated with zinc (excl. electrolytically), corrugated",7313E,"Other iron,steel plates,sheet -- of iron or simple steel"
721049,"Flat-rolled products of iron/non-alloy steel, of a width of 600mm/more, othw. plated/coated with zinc (excl. electrolytically), other than corrugated",7313E,"Other iron,steel plates,sheet -- of iron or simple steel"
721050,"Flat-rolled products of iron/non-alloy steel, of a width of 600mm/more, plated/coated with chromium oxides/with chromium & chromium oxides",7313E,"Other iron,steel plates,sheet -- of iron or simple steel"
721061,"Flat-rolled products of iron/non-alloy steel, of a width of 600mm/more, plated/coated with aluminium-zinc alloys",7313E,"Other iron,steel plates,sheet -- of iron or simple steel"
721069,"Flat-rolled products of iron/non-alloy steel, of a width of 600mm/more, plated/coated with aluminium other than with aluminium-zinc alloys",7313E,"Other iron,steel plates,sheet -- of iron or simple steel"
721070,"Flat-rolled products of iron/non-alloy steel, of a width of 600mm/more, painted/varnished/coated with plastics",7313E,"Other iron,steel plates,sheet -- of iron or simple steel"
721090,"Flat-rolled products of iron/non-alloy steel, of a width of 600mm/more, clad/plated/coated, n.e.s. in 72.10",7313E,"Other iron,steel plates,sheet -- of iron or simple steel"
721113,"Other Flat-rolled products of iron/non-alloy steel, of a width of <600mm, not clad/plated/coated, not further worked than hot-rolled/not rolled on 4 faces/in a closed box pass/not in coils & without patterns in relief (exclud. 7211.13 & .14)",7313A,"Iron,steel heavy plate,rolled -- of iron or simple steel"
721114,"Flat-rolled products of iron/non-alloy steel, of a width of <600mm, not clad/plated/coated, not further worked than hot-rolled (excl. of 7211.13), of a thickness of 4.75mm/more",7313A,"Iron,steel heavy plate,rolled -- of iron or simple steel"
