SITC Revision 1 Product Code,SITC Revision 1 Product Description,BEC Product Code,BEC Product Description
0015,"Horses, asses, mules and hinnies",7,Goods not elsewhere specified
7351,Warships of all kinds,7,Goods not elsewhere specified
89293,"Unissued postage stamps, banknotes, simil. docum.",7,Goods not elsewhere specified
89998,Parachutes,7,Goods not elsewhere specified
89999,"Catapults and sim. aircraft launching gear, etc.",7,Goods not elsewhere specified
9110,Postal packages,7,Goods not elsewhere specified
9310,Special transactions,7,Goods not elsewhere specified
9410,"Animals, n.e.s.",7,Goods not elsewhere specified
95101,Armoured fighting vehicles,7,Goods not elsewhere specified
95102,"Artillery weapons, mach. guns and arms, n.e.s.",7,Goods not elsewhere specified
95103,Parts of military ordnance,7,Goods not elsewhere specified
95104,Sidearms and parts thereof,7,Goods not elsewhere specified
95105,Revolvers and pistols,7,Goods not elsewhere specified
95106,"Projectiles and ammunition, n.e.s.",7,Goods not elsewhere specified
9610,"Coin other than gold ,not being legal tender",7,Goods not elsewhere specified
0440,"Maize (corn), unmilled",21,Primary
0452,"Oats, unmilled",21,Primary
08111,"Cereals straw & husks, unprepared",21,Primary
08112,"Fodder roots, hay, lupines, vetches & similar prod",21,Primary
08119,Vegetable prod. of a kind used for animal food,21,Primary
0812,"Bran, pollard, sharps & other by products",21,Primary
08191,Coffee husks & skins,21,Primary
08192,"Cocoa shells, husks, skins and waste",21,Primary
08193,"Beet pulp, bagasse and such wastes",21,Primary
08194,Wine lees; argol,21,Primary
1210,"Tobacco, unmanufactured & scrap",21,Primary
2111,Bovine & equine hides excl. Calf & kip skins,21,Primary
2112,Calf skins and kip skins,21,Primary
2114,Goat skins and kid skins,21,Primary
2116,"Sheep and lamb skins, with the wool on",21,Primary
2117,"Sheep and lamb skins, without the wool",21,Primary
2118,Waste & used leather,21,Primary
2119,"Hides & skins, n.e.s.",21,Primary
2120,"Fur skins, undressed",21,Primary
2215,Linseed,21,Primary
2217,Castor oil seed,21,Primary
2311,Natural rubber and similar natural gums,21,Primary
2314,Waste & scrap of unhardened rubber,21,Primary
2421,"Pulpwood, including broadleaved",21,Primary
24221,"Sawlogs & veneer logs, in the rough conifer",21,Primary
24222,"Sawlogs & veneer logs, roughly squared conifer",21,Primary
24231,"Sawlogs & veneer logs, in the rough non conifer",21,Primary
24232,"Sawlogs & veneer logs, roughly squared non conifer",21,Primary
2424,Pitprops,21,Primary
2429,"Poles, piling, posts & other wood in the rough.",21,Primary
24401,"Cork, unworked, crushed, granulated; waste cork",21,Primary
2511,Paper waste and old paper,21,Primary
2611,Silk worm cocoons suitable for reeling,21,Primary
2612,Unreelable cocoons and cocoons wastes,21,Primary
2621,"Sheeps and lambs wool, greasy or fleece washed",21,Primary
2622,"Sheeps and lambs wool, degreased",21,Primary
2623,"Fine animal hair, ex. wool not carded or combed",21,Primary
26251,"Horsehair & other coarse hair, not carded/combed",21,Primary
26259,"Other coarse hair, not carded or combed",21,Primary
2629,"Waste of wool and of other animal hair, n.e.s",21,Primary
2631,"Raw cotton, other than linters",21,Primary
2632,Cotton linters,21,Primary
2633,"Cotton waste, not carded or combed",21,Primary
2640,Jute & waste,21,Primary
2651,Flax and flax tow and waste,21,Primary
2652,True hemp and true hemp tow and waste,21,Primary
2653,Ramie and ramie noils & waste,21,Primary
2654,Sisal and other fibres of the agave family,21,Primary
2655,Manila fibre and manila tow and waste,21,Primary
2658,"Vegetable textile fibres, n.e.s. and waste",21,Primary
26701,Old clothing & other textile waste imported,21,Primary
26702,"Used or new rags, scrap cordage or worm out art.",21,Primary
2711,Natural fertilizers of anim./veget. Origin,21,Primary
2712,Natural sodium nitrate,21,Primary
2713,"Natural phosphates, whether or not ground",21,Primary
2714,"Natural potassic salts, crude",21,Primary
27311,Slate,21,Primary
27312,Marble and other calcareous monu. or build. Stone,21,Primary
27313,"Granite, porphyry, sandstone, etc.",21,Primary
27321,Gypsum and plasters,21,Primary
27322,Limestone flux & calcer. stone used for lime,21,Primary
2733,Sand excluding metal bearing sand,21,Primary
2734,Gravel & crushed stone,21,Primary
2741,"Sulphur, not sublimed, precipitd or colloidal",21,Primary
2742,"Iron pyrites, unroasted",21,Primary
2751,Industrial diamonds,21,Primary
27521,Dust & powder of mat./synth. precious semi stone,21,Primary
27522,"Infusorial earths, etc.",21,Primary
27523,"Pumice stone, emery, nat. corundum & mat. abrasives",21,Primary
2761,Natural asphalt & natural bitumen,21,Primary
27621,"Clay and similar refractory materials, n.e.s.",21,Primary
27622,Natural graphite,21,Primary
27623,Dolomite,21,Primary
27624,Magnesite,21,Primary
2763,Salt,21,Primary
2764,"Asbestos, crude, washed or ground",21,Primary
27651,Natural quartz and quartzite,21,Primary
27652,Mica (incl. splitings and waste ),21,Primary
27653,"Cryolite and chiolite, natural",21,Primary
27654,"Felspar, fluorspar, etc.",21,Primary
27661,"Slag, dross, scalings & sim. waste of iron/steel",21,Primary
27662,"Slag and ash, n.e.s.(incl. kelp)",21,Primary
27691,Chalk,21,Primary
27692,"Earth colours, etc.",21,Primary
27693,Natural barium sulphate & barium carbonate,21,Primary
27694,"Meerschaum, amber, jet",21,Primary
27695,Natural steatite; talc,21,Primary
27696,Natural arsenic sulphides,21,Primary
27697,Crude natural borates,21,Primary
27699,"Mineral substances, n.e.s.",21,Primary
2813,Iron ore & concentrates ex roasted iron pyrites,21,Primary
2814,Roasted iron pyrites,21,Primary
2820,Iron & steel scrap,21,Primary
28311,Ores and concentrates of copper,21,Primary
28312,Copper matte,21,Primary
28321,Ores & concentrates of nickel,21,Primary
28322,Nickel/speis matte & other intermediate prod.,21,Primary
2833,Bauxite and concentrates of aluminium,21,Primary
2834,Ores and concentrates of lead,21,Primary
2835,Ores and concentrates of zinc,21,Primary
2836,Ores and concentrates of tin,21,Primary
2837,Ores and concentrates of manganese,21,Primary
28391,Ores & concentrates of chromium,21,Primary
28392,Ores & concentrates of tungsten,21,Primary
28393,"Ores & conc. of titanium, vanadium, molybdem, etc.",21,Primary
28399,Other ores & conc. of non-ferrous base metals.,21,Primary
28401,Ash and residues bearing non ferrous metals,21,Primary
28402,Copper waste and scrap,21,Primary
28403,Nickel waste and scrap,21,Primary
28404,Aluminium waste and scrap,21,Primary
28405,Magnesium waste and scrap,21,Primary
28406,Lead waste and scrap,21,Primary
28407,Zinc waste and scrap,21,Primary
28408,Zinc dust (blue powder),21,Primary
28409,Tin waste and scrap,21,Primary
28501,"Ores & conc. of silver, platinum, etc.",21,Primary
28502,"Waste & sweepings of silver, platinum group met.",21,Primary
2860,Ores & concentrates of uranium & thorium,21,Primary
29111,Bones and horn cores and their wastes,21,Primary
29112,"Horn, antlers, whalebone, etc. and their wastes",21,Primary
29113,Ivory and waste,21,Primary
29114,Tortoise shell and waste,21,Primary
29115,Coral and shells and their wastes,21,Primary
29191,"Human hair, unworked; waste of human hair",21,Primary
29192,Bristles and brush making hair & their wastes,21,Primary
29193,"Guts, bladders & stomachs of animals(non fish)",21,Primary
29194,Fish waste,21,Primary
29195,Waste of raw hides and skins,21,Primary
29196,"Birds"" feathers, etc.",21,Primary
29197,Natural sponges,21,Primary
29198,"Ambergris, civet, musk, etc.",21,Primary
29199,"Other materials of animal origin, n.e.s.",21,Primary
2921,Plants used in dyeing & tanning,21,Primary
2922,"Natural gums, resins, balsam and lacs",21,Primary
2923,Vegetable materials used for plaiting,21,Primary
2924,"Plants, seeds, flowers used in perfumery/pharmac.",21,Primary
2925,"Seeds, fruit & spores for planting",21,Primary
29261,"Bulbs, tubers, corms, crowns and rhizomes",21,Primary
29269,"Live plants, n.e.s.",21,Primary
29291,"Veg. saps, extracts, pectic subst. diriv. from veg.",21,Primary
29292,Veg.mat. used primarily as stuffing or padding,21,Primary
29293,Veg.mat. used primarily in brushes or brooms,21,Primary
29294,"Seeds, nuts, etc. used for carving",21,Primary
29299,"Other materials of vegetable origin, n.e.s.",21,Primary
3217,Peat briquettes & peat,21,Primary
6671,"Pearls, not set or strung",21,Primary
6672,"Diamonds, not industrial, not set or strung",21,Primary
6673,Other precious & semi precious stones not set,21,Primary
7358,"Ships, boats and other vessels for breaking up",21,Primary
0813,Oil seed cake & meal & other veg. Oil residues,22,Processed
0814,"Meat & fish meal, unfit for human consumption",22,Processed
08199,Sweetened forage; prep. used in animal feeding,22,Processed
2312,Synthetic rubber and rubber substitutes,22,Processed
2313,Reclaimed rubber,22,Processed
2431,Railway sleepers ties,22,Processed
24321,"Lumber, sawn lengthwise, etc. Conifer",22,Processed
24322,"Lumber, planed, tongued, grooved, etc. Conifer",22,Processed
24331,"Lumber, sawn lengthwise ,etc. non conifer",22,Processed
24332,"Lumber, planed, tongued, grooved, etc., non conifer",22,Processed
24402,"Cork in blocks, plates, sheets or strips, etc.",22,Processed
2512,Mechanical wood pulp,22,Processed
2515,Pulp other than wood pulp,22,Processed
2516,"Chemical wood pulp, dissolving grades",22,Processed
25171,"Sulphate wood pulp, unbleached",22,Processed
25172,"Sulphate wood pulp, bleached, not dissolving",22,Processed
25181,"Sulphite wood pulp, unbleached",22,Processed
25182,"Sulphite wood pulp, bleached, not dissolving",22,Processed
2519,Semi chemical wood pulp,22,Processed
2613,"Raw silk, not thrown",22,Processed
2626,Wool shoddy,22,Processed
2627,"Wool or anim. Hair, carded or combed, ex. Tops",22,Processed
2628,Wool tops,22,Processed
2634,"Cotton, carded or combed",22,Processed
26621,Discont. Synth. Fibres not carded or combed,22,Processed
26622,Cont. Filament tow for manuf. discon. syn. fibres,22,Processed
26623,Discont. synth. fibres or waste carded or combed,22,Processed
26631,"Discont  regener. Fibres, not carded or combed",22,Processed
26632,Cont filament tow for manuf. discon. regen. fibre,22,Processed
26633,Discont regen. fibres or waste carded or combed,22,Processed
2664,Waste of synthetic or regenerated fibres,22,Processed
33261,Petroleum jelly (petrolatum),22,Processed
33262,Mineral waxes,22,Processed
33291,"Non lubricating oils, n.e.s.",22,Processed
33292,Pitch obtained from coal tar or from other tars,22,Processed
33293,Pitch coke,22,Processed
33294,Petroleum coke,22,Processed
33295,Petr. bitumen & other petrol.& shale oil resid.,22,Processed
33296,"Bituminous mixt. based on asphalt, petroleum, etc.",22,Processed
41132,"Fats, unrendered, of bovine cattle sheeps tallow",22,Processed
41133,"Lard stearin and lard oil, etc.",22,Processed
41134,"Wool grease, etc. (incl. lanolin)",22,Processed
41135,Degras,22,Processed
41139,"Animal oils and fats, n.e.s.",22,Processed
4221,Linseed oil,22,Processed
4225,Castor oil,22,Processed
4229,"Fixed vegetable oils, n.e.s.",22,Processed
4311,"Anim./veget. oils, boiled, oxidized, dehydrated",22,Processed
43131,Fatty acids; acid oils from refining,22,Processed
43132,Residues from the treatment of fatty substances,22,Processed
43141,Spermaceti,22,Processed
43142,Beeswax and other insect waxes,22,Processed
43143,Vegetable waxes,22,Processed
51211,Styrene,22,Processed
51212,Other hydrocarbons,22,Processed
51213,Halogenated derivatives of hydrocarbons,22,Processed
51214,Other derivatives of hydrocarbons,22,Processed
51221,Methyl alcohol /methanol/,22,Processed
51222,Other acyclic alcohols and derivatives,22,Processed
51223,Cyclic alcohols and derivatives,22,Processed
51224,"Ethyl alcohol, undenatured and den. spirits",22,Processed
51225,Fatty alcohols,22,Processed
51226,Glycerol and glycerol lyes,22,Processed
51227,Phenols and phenol alcohols,22,Processed
51228,Derivatives of phenols or phenol alcohols,22,Processed
51231,"Ethers, ether/alcohols/phenols/peroxides & derivative.",22,Processed
51232,Epoxides/alcohols/phenols/ethers and derivative,22,Processed
51233,"Acetals, hemiacetals and derivatives",22,Processed
51241,Oxygen function aldehydes,22,Processed
51242,Derivatives of oxygen function aldehydes,22,Processed
51243,"Ketones, quinones and derivatives",22,Processed
51251,Monoacids and derivatives,22,Processed
51252,Polyacids and derivatives,22,Processed
51253,Oxygen function acids and derivatives,22,Processed
51261,"Sulphuric esters, their salts and derivatives",22,Processed
51262,Nitrous & nitric esters and derivatives,22,Processed
51263,"Phosphoric esters, their salts and derivatives",22,Processed
51264,"Carbonic esters, their salts and derivatives",22,Processed
51269,"Other inorg. Esters, their salts and derivat.",22,Processed
51271,Amine function compounds,22,Processed
51272,Oxygen function amino compounds,22,Processed
51273,Quaternary ammonium salts and hydroxides,22,Processed
51274,Amide function compounds,22,Processed
51275,Imide and imine function compounds,22,Processed
51276,Nitrile function compounds,22,Processed
51277,"Diazo ,azo and azoxy compounds",22,Processed
51278,Organic derivatives of hydrazine/hydroxylamine,22,Processed
51279,Compounds with other nitrogen functions,22,Processed
51281,Organo sulphur compounds,22,Processed
51282,Organo arsenic compounds,22,Processed
51283,Organo mercury compounds,22,Processed
51284,Other organo inorganic compounds,22,Processed
51285,Heterocyclic compounds (incl. nucleic acids),22,Processed
51286,Sulphonamides,22,Processed
51287,Sultones and sultams,22,Processed
51291,Enzymes,22,Processed
51292,"Sugars, chem. pure excl. sucrose glucose lactose",22,Processed
51299,Other organic compounds,22,Processed
51311,Oxygen,22,Processed
51312,Nitrogen,22,Processed
51313,Hydrogen and rare gases,22,Processed
51321,Chlorine,22,Processed
51322,Other halogens,22,Processed
51323,"Sulphur, sublimed or precipitated; colloidal sul.",22,Processed
51324,"Metalloids, n.e.s.",22,Processed
51325,Mercury,22,Processed
51326,"Alkali, alkaline earth & rare earth metals",22,Processed
51327,"Carbon black, etc.",22,Processed
51328,Gas carbon,22,Processed
51331,Hydrochloric and chlorosulphonic acids,22,Processed
51332,Sulphur dioxide,22,Processed
51333,"Sulphuric acid, oleum",22,Processed
51334,Nitric acid; sulphonitric acids,22,Processed
51335,Phosphorous pentoxide and phosphoric acids,22,Processed
51336,"Arsenic trioxide, ars. pentoxide & acids of ars.",22,Processed
51337,Boric oxide and boric acid,22,Processed
51339,Other inorganic acids & oxygen compounds,22,Processed
51341,"Halides, oxyhalides & other halogen compounds",22,Processed
51342,Sulphides of non metals or of metalloids,22,Processed
51351,Zinc oxide and peroxide,22,Processed
51352,Manganese oxides,22,Processed
51353,Iron oxides and hydroxides,22,Processed
51354,Cobalt oxides and hydroxides,22,Processed
51355,Titanium oxides,22,Processed
51356,Lead oxides,22,Processed
51361,"Ammonia, anhydrous or in aqueous solution",22,Processed
51362,Caustic soda (sodium hydroxide),22,Processed
51363,Caustic potash; peroxides of potassium / sodium,22,Processed
51364,"Oxides, hydroxides & perox. of strontium, barium",22,Processed
51365,Aluminium oxide and hydroxide,22,Processed
51366,Artificial corundum,22,Processed
51367,Chromium oxides and hydroxides,22,Processed
51368,Tin oxides,22,Processed
51369,Other inorganic bases & metallic oxides/hydrox.,22,Processed
51411,"Fluorides, fluorosilicates, fluorborates, etc",22,Processed
51412,Chlorides and oxychlorides,22,Processed
51413,Chlorites and hypochlorites,22,Processed
51414,Chlorates and perchlorates,22,Processed
51415,"Bromides, oxybr., bromates & perbro, hypobromites",22,Processed
51416,"Iodides, oxyiodides, iodates and periodates",22,Processed
51421,Sulphides (incl. polysulphides),22,Processed
51422,Diothionites ; sulphoxylates,22,Processed
51423,Sulphites and thiosulphates,22,Processed
51424,Sulphates (incl. alums)and persulphates,22,Processed
51425,Nitrites and nitrates,22,Processed
51426,"Phosphites, hypophosphites and phosphates",22,Processed
51427,Arsenites and arsenates,22,Processed
51428,Neutral sodium carbonate (soda ash),22,Processed
51429,Other carbonates and percarbonates,22,Processed
51431,Cyanides and complex cyanides,22,Processed
51432,Fulminates and cyanates,22,Processed
51433,Silicates,22,Processed
51434,Borates and perborates,22,Processed
51435,Salts of metallic acids,22,Processed
51436,Other salts & peroxysalts of inorganic acids,22,Processed
51437,Colloidal precious metals & compounds org/inorg,22,Processed
51491,Liquid air,22,Processed
51492,Hydrogen peroxide,22,Processed
51493,Phosphides,22,Processed
51494,Calcium carbide,22,Processed
51495,Other carbides,22,Processed
51496,"Hydrides, nitrides, azides, silicides and borides",22,Processed
51499,"Other inorganic compounds, n.e.s.",22,Processed
5151,Radioactive chem. elements & isotopes/comp. & mix.,22,Processed
5152,Stable isotopes and their compounds,22,Processed
5153,"Compounds & mixtures, n.e.s of thorium, uranium etc",22,Processed
5211,Mineral tar,22,Processed
5213,Ammoniacal gas liquors produced in gas purific.,22,Processed
5214,Oils & other prod. of the  distillation/coal tar,22,Processed
53101,Synthetic organic dyestuffs and natural indigo,22,Processed
53102,Colour lakes,22,Processed
5321,Dyeing extracts vegetable and animal,22,Processed
5323,Synthetic tanning materials,22,Processed
5324,Tanning extracts of vegetable origin,22,Processed
5325,Tannic acids tannins and derivatives,22,Processed
5331,"Colouring materials, n.e.s.",22,Processed
5332,Printing inks,22,Processed
53331,"Prepared pigments, opacifiers, enamels, glazes etc",22,Processed
53332,"Varnishes, lacquers, distempers, water pigments",22,Processed
53334,Prepared driers,22,Processed
53335,"Putty, painters fillings, etc",22,Processed
5411,Vitamins and provitamins,22,Processed
5413,Penicillin streptom. Tyrocidine & oth. Antibiot,22,Processed
5414,"Alkaloids of opium, cocaine, caffeine, quinine etc.",22,Processed
5415,Hormones,22,Processed
54161,Glycosides and their derivatives,22,Processed
54162,Organo therapeutic glands/organs & extracts,22,Processed
54163,"Bacterial products, sera, vaccines",22,Processed
54199,Other pharmaceutical goods,22,Processed
5511,Essential oils and resinoids,22,Processed
55121,Terpenic by products,22,Processed
55122,Conc. of essential oils in fats/fixed oils/waxes,22,Processed
55123,Mixt. of odoriferous substances used as raw.mat.,22,Processed
5542,Surface acting agents and washing preparations,22,Processed
5611,Nitrogenous fertilizers and materials n.e.s,22,Processed
56121,"Fertilizer, basic slag  thomas slag",22,Processed
56129,Other phosphatic fertilizers & fert. materials,22,Processed
5613,Potassic fertilizers and materials,22,Processed
5619,"Fertilizers, n.e.s.",22,Processed
57111,Propellant powders,22,Processed
57112,Other prepared explosives,22,Processed
57121,"Mining, blasting and safety fuses",22,Processed
57122,"Percussion & detonating caps, igniters/detonat.",22,Processed
5713,Pyrotechnical articles,22,Processed
5811,"Prods of condensation, polycond. & polyaddition",22,Processed
5812,Products of polymerization and copolymerization,22,Processed
58131,Vulcanized fibre,22,Processed
58132,Regenarated cellulose & chem. der. of cellulose,22,Processed
58191,Hardened proteines,22,Processed
58192,"Modified natural resins, ester gums, etc.",22,Processed
58199,Other artificial plastic materials,22,Processed
5992,"Insecticides, fungicides, disinfectants",22,Processed
59951,Starches and inulin,22,Processed
59953,"Casein, caseinates & cas. derivatives, cas. glues",22,Processed
59954,"Albumins, albuminates & albumin derivatives",22,Processed
59955,"Gelatin and gelatine derivatives, etc.",22,Processed
59956,Peptones & protein substances & their deriva.,22,Processed
59957,"Dextrin, soluble or roasted starches and glues",22,Processed
59959,Prepared glues,22,Processed
59961,Tall oil,22,Processed
59962,Concentrated sulphite lye,22,Processed
59963,"Spirits of turpentine, etc.",22,Processed
59964,"Rosin and resin acids, etc.",22,Processed
59965,"Wood tar, wood tar oils ,etc.",22,Processed
59966,"Vegetable pitch, etc",22,Processed
59971,Artificial waxes & prep.wax. not emulsified,22,Processed
59972,Artificial & colloidal graphite,22,Processed
59973,Animal black,22,Processed
59974,"Prepared glazings, dressings and mordants",22,Processed
59975,"Anti knock preparations, etc.",22,Processed
59976,Prepared rubber accelerators,22,Processed
59977,Prepared culture media,22,Processed
59978,Charges for fire extinguishers,22,Processed
59991,Modelling pastes & dental impression compounds,22,Processed
59992,Activated carbon & actv. nat. mineral products,22,Processed
59993,Ferro cerium & other pyrophoric  alloys,22,Processed
59994,Pickling preparations for metal surfaces.etc,22,Processed
59995,Composite varnish solvents and thinners,22,Processed
59999,Other chem. products and preparations,22,Processed
6112,Reconstituted and artificial leather,22,Processed
6113,Calf leather,22,Processed
6114,Leather of other bovine cattle & equine leather,22,Processed
61191,Leather of sheep and lamb skins,22,Processed
61192,Leather of goat and kid skins,22,Processed
61193,Chamois dressed leather,22,Processed
61194,Parchment dressed leather,22,Processed
61195,Patent and metallized leather,22,Processed
61199,Other leather,22,Processed
6123,"Uppers, legs & other prepared parts of footwear",22,Processed
6130,"Fur skins, tanned or dressed",22,Processed
62101,"Plates, sheets, of unvulcanized mat./synth. rubber",22,Processed
62102,Unvulcanized nat/synth. rubber in oth. form/state,22,Processed
62103,Vulcanized rubber thread and cord,22,Processed
62104,"Plates, sheets, strip of unhardened vulcanized r.",22,Processed
62105,Piping & tubing of unhard. vulcanized rubber,22,Processed
62106,"Hardened rubber in primary forms, scrap. powder",22,Processed
62999,"Articles of hardened rubber, n.e.s.",22,Processed
6311,Veneer sheets,22,Processed
63121,"Plywood etc and veneered panels, inlaid wood",22,Processed
63122,Cellular wood panels,22,Processed
63141,Improved wood,22,Processed
63142,Reconstituted wood  particle boards,22,Processed
63181,Wood paving blocks,22,Processed
63182,"Riven or sawn staves, unfinished (stavewood)",22,Processed
63183,"Hoopwood, chipwood, split, poles, piles, etc.",22,Processed
63184,Sticks suitable for shaping into tool handles,22,Processed
63185,"Drawn wood, match splints, etc",22,Processed
63186,Wood wool and wood flour,22,Processed
63187,"Wood beading, moulding, etc.",22,Processed
6321,"Boxes, cases, crates, complete",22,Processed
6322,Cooperage products,22,Processed
6324,Builders woodwork & prefab. Buildings of wood,22,Processed
63281,"Tools, handles, shoe lasts, etc. of wood",22,Processed
63282,"Spools, cops, bobbins, etc. of turned wood",22,Processed
63289,"Other articles of wood, n.e.s.",22,Processed
63301,Articles of natural cork,22,Processed
63302,Agglomerated cork and articles thereof,22,Processed
6411,Newsprint paper,22,Processed
64121,"Machine made printing & writing paper, uncoated",22,Processed
64122,"Machine made printing & writing paper, coated",22,Processed
6413,Kraft paper and kraft paperboard,22,Processed
6414,"Cigarette paper in bulk, rolls or sheets",22,Processed
6415,"Machine made paper & paperboard, simply fnshd",22,Processed
6416,Fibreboards & buildg brds of pulp or veg. fibre,22,Processed
6417,Handmade papers,22,Processed
64191,Parchment or greaseproof paper/board in rolls,22,Processed
64192,Composite paper/board in rolls or sheets,22,Processed
64193,"Corrugated, etc. paper/board in rolls or sheets",22,Processed
64194,Ruled or squared paper/board in rolls/sheets,22,Processed
64195,"Paper/board, impregnated, coated etc. in rol. she.",22,Processed
64196,Filterblocks of paper pulp,22,Processed
64197,Wallpaper and lincrusta,22,Processed
64211,Packing containers of paper or paperboard,22,Processed
64212,Filing containers of paper or paperboard,22,Processed
6423,"Exercise books, registers, abums, diaries etc",22,Processed
64291,Cigarette paper cut to size,22,Processed
64292,Carbon and other copying papers cut to size,22,Processed
64293,Other paper & paperboard cut to size,22,Processed
64294,"Bobbins, spools, cops, etc. of paper pulp, paper",22,Processed
64299,Other art. of paper/pulp/board/cellulose wadding,22,Processed
65111,Silk yarn not put up for retail sale,22,Processed
65112,Yarn spun from silk waste other than noil,22,Processed
65113,"Yarn spun from noil silk, not for retail sale",22,Processed
65115,Silk worm gut and imitation catgut of silk,22,Processed
65121,"Yarn carded sheeps lambs wool, not for retail",22,Processed
65122,"Yarn combed sheeps lambs wool, not for retail",22,Processed
65123,"Yarn fine anim hair, not put up for retail sale",22,Processed
65124,"Yarn horsehair or coarse anim hair, not retail",22,Processed
6513,"Cotton yarn & thread, grey, not mercerized",22,Processed
65141,"Cotton yarn & thread, bleached etc, not retail",22,Processed
65151,Flax or ramie yarn not put up for retail sale,22,Processed
65153,Yarn of true hemp,22,Processed
65161,"Yarn of continuous synth fibres, monofil etc.",22,Processed
65162,"Monofil, etc. of synthetic fibres",22,Processed
65164,Yarn of discontinuous or waste synth. Fibres,22,Processed
65171,"Yarn of contin  regen fibres, monofil, etc",22,Processed
65172,"Monofil, etc. of regenerated fibres",22,Processed
65174,Yarn of discontin or waste regenerated fibres,22,Processed
6518,Yarn of glass fibre,22,Processed
65191,Yarn of text. Fibres spun or covered with metal,22,Processed
65192,Yarn of jute,22,Processed
65193,Yarn of other vegetable textile fibres,22,Processed
65194,Paper yarn,22,Processed
65211,"Cotton gauze, unbleached",22,Processed
65212,"Terry fabrics of cotton, unbleached",22,Processed
65213,"Other cotton fabrics, woven unbleached",22,Processed
65221,"Cotton gauze, bleached, dyed, etc.",22,Processed
65222,"Terry fabrics of cotton, bleached, dyed, etc.",22,Processed
65223,Pile and chenille fabrics of cotton,22,Processed
65229,"Other cotton fabrics, woven, bleached, dyed, etc",22,Processed
65311,"Silk fabrics, woven, other than of noil silk",22,Processed
65312,"Fabrics, woven, of noil silk",22,Processed
65313,Pile and chenille fabrics of silk,22,Processed
65321,"Fabrics, woven, of wool or animal hair",22,Processed
65322,Pile & chenille fabrics of wool or an. hair,22,Processed
65331,"Fabrics, woven, of flax or of ramie",22,Processed
65332,"Fabrics, woven, of true hemp",22,Processed
6534,"Jute fabrics, woven",22,Processed
65351,"Fabrics, woven of continuous synthetic fibres",22,Processed
65352,"Fabrics, woven of discontinuous synthetic fibres",22,Processed
65353,Pile and chenille fabrics of synthetic fibres,22,Processed
65361,"Fabrics, woven, of continuous regenerated fibres",22,Processed
65362,"Fabrics, woven, of discontinuous regenr. Fibres",22,Processed
65363,Pile and chenille fabrics of regenerated fibr.,22,Processed
6537,Knitted or crochd fabrics not elast nor rubberd,22,Processed
6538,Fabrics of glass fibre,22,Processed
65391,"Fabrics, woven, of metal thread or of yarn",22,Processed
65392,"Fabrics, woven, of coarse animal hair not horse",22,Processed
65393,"Fabrics, woven, of horsehair",22,Processed
65394,"Fabrics, woven, of vegetable textile fibres n.e.s",22,Processed
65395,"Fabrics, woven, of paper yarn",22,Processed
65396,"Pile or chenille fabrics, n.e.s.",22,Processed
65401,Narrow fabrics other than woven labels/badges,22,Processed
65402,"Woven labels, badges, etc., not embroidered",22,Processed
65403,"Trimmings, tapes, etc., not elastic",22,Processed
65404,"Tulle and other net fabrics, plain",22,Processed
65405,Other tulle and net fabrics; lace,22,Processed
65406,Embroidery,22,Processed
6551,Felts and felt articles n.e.s.,22,Processed
65541,"Bonded fibre fabrics & articles thereof, n.e.s.",22,Processed
65542,Textile fabrics coated with gum or amylaceous,22,Processed
65543,Textile fabrics impregnated or coated w. cellul.,22,Processed
65544,Textile fabrics impr. or coated with oil,22,Processed
65545,Rubberized textile fabrics not knitted or croch,22,Processed
65546,Other impregnated or coated textile fabrics etc,22,Processed
6555,Elastic fabrics & trimmings of elastic,22,Processed
65561,"Cordage, cable, rope, twine",22,Processed
65562,"Nets and netting of cordage, etc.",22,Processed
65563,"Other articles of cordage, etc.",22,Processed
65571,Hat bodies of wool felt and fur felt,22,Processed
65572,Other hat bodies,22,Processed
65581,"Wadding and articles of wadding, etc.",22,Processed
65582,"Wicks of textile fabrics, gas mantle fabrics",22,Processed
6561,Bags and sacks of textile materials,22,Processed
6578,"Mats, matting, screens of vegetable plaiting mat.",22,Processed
6611,Lime,22,Processed
6612,Cement,22,Processed
66131,Paving and flagstones of natural stone,22,Processed
66132,Worked building or monumental stone,22,Processed
66133,Worked slate,22,Processed
66181,Articles of asphalt or of similar materials,22,Processed
66182,Building materials of vegetable substances,22,Processed
66183,Articles of asbestos cement or of fibre cement,22,Processed
66231,"Heat insulating bricks, etc. of infusorial earths",22,Processed
66232,"Other refractory bricks, etc.",22,Processed
66233,Refractory cements or mortars,22,Processed
66241,Building bricks,22,Processed
66242,"Roofing tiles, chimney pots and other ceramic",22,Processed
66243,"Ceramic piping, conduits and guttering",22,Processed
66244,"Unglazed ceramic setts, flags and tiles",22,Processed
66245,"Glazed ceramic setts, flags and tiles",22,Processed
66312,Grinding stones for use directly in hand,22,Processed
6632,Abrasive cloths and papers and similar art.,22,Processed
6634,Worked mica and articles thereof,22,Processed
6635,"Mineral insulating materials, n.e.s",22,Processed
66361,Articles of plaster,22,Processed
66362,"Articles of cement, of concrete or artf/.stone",22,Processed
66363,Other non-ceramic art. of mineral substances,22,Processed
6637,"Refractory products, no construction materials",22,Processed
66381,"Manuf. of asbestos, other than friction materials",22,Processed
66382,Friction materials of asbestos not mineral,22,Processed
