HS 1988/92 Product Code,HS 1988/92 Product Description,GTAP Product Code,GTAP Product Description
820559,"Tools for masons, watchmakers, miners and hand",37,FMP - Metal products
820560,Blow torches,37,FMP - Metal products
820570,"Vices, clamps and the like",37,FMP - Metal products
820580,"Anvils, portable forges and hand or pedal-opera",37,FMP - Metal products
820590,Sets of articles of two or more of the foregoin,37,FMP - Metal products
820600,Tools of two or more of the heading Nos 82.02 t,37,FMP - Metal products
820711,Rock drilling or earth boring tools with workin,37,FMP - Metal products
820712,Rock drilling or earth boring tools with workin,37,FMP - Metal products
820720,Dies for drawing or extruding metal,37,FMP - Metal products
820730,"Tools for pressing, stamping or punching",37,FMP - Metal products
820740,Tools for taping or threading,37,FMP - Metal products
820750,"Tools for drilling, other than for rock drillin",37,FMP - Metal products
820760,Tools for boring or broaching,37,FMP - Metal products
820770,Tools for milling,37,FMP - Metal products
820780,Tools for turning,37,FMP - Metal products
820790,"Screwdriver bits, lapping tools and other inter",37,FMP - Metal products
820810,Knives and blades for machines or mechanical ap,37,FMP - Metal products
820820,Knives and blades for machines or mechanical ap,37,FMP - Metal products
820830,Knives and blades for kitchen appliances or foo,37,FMP - Metal products
820840,"Knives and blades for agricultural, horticultur",37,FMP - Metal products
820890,"Knives and blades for leather, paper, tobacco m",37,FMP - Metal products
820900,"Plates, tips and the like for tools of sintered",37,FMP - Metal products
821000,"Hand-operated mechanical appliances,weighing 10",37,FMP - Metal products
821110,Sets of different knives or sets of different a,37,FMP - Metal products
821191,Table knives having fixed blades,37,FMP - Metal products
821192,"Butcher's knives, hunting knives and other kniv",37,FMP - Metal products
821193,Pocket and pen knives and other knives with fol,37,FMP - Metal products
821194,Blades for knives of hd 8211.10 to 8211.94,37,FMP - Metal products
821210,Razors including safety razors and open blade t,37,FMP - Metal products
821220,"Safety razor blades, including razor blade blan",37,FMP - Metal products
821290,Parts of non-electric razors,37,FMP - Metal products
821300,"Scissors, tailors' shears and similar shears, a",37,FMP - Metal products
821410,"Paper knives,letter openers,erasing knives,penc",37,FMP - Metal products
821420,Manicure or pedicure sets and instruments (incl,37,FMP - Metal products
821490,"Kitchen chopper, cleavers and mincing knives an",37,FMP - Metal products
821510,Tableware sets containing at least one article,37,FMP - Metal products
821520,Tableware sets not containing articles plated w,37,FMP - Metal products
821591,Tableware articles not in sets plated with prec,37,FMP - Metal products
821599,Tableware articles not in sets and not plated w,37,FMP - Metal products
830110,Padlocks of base metal,37,FMP - Metal products
830120,Locks of a kind used for motor vehicles of base,37,FMP - Metal products
830130,Locks of a kind used for furniture of base meta,37,FMP - Metal products
830140,"Locks of base metal, nes",37,FMP - Metal products
830150,"Clasps and frames with clasps, incorporating lo",37,FMP - Metal products
830160,"Lock parts,including parts of clasps or frames",37,FMP - Metal products
830170,"Keys, including blanks for keys presented separ",37,FMP - Metal products
830210,Hinges of base metal,37,FMP - Metal products
830220,Castors of base metal,37,FMP - Metal products
830230,"Mountings,fittings and similar art. of base mtl",37,FMP - Metal products
830241,"Mountings, fittings and similar articles of bas",37,FMP - Metal products
830242,"Mountings, fittings and similar articles of bas",37,FMP - Metal products
830249,"Mountings, fittings and similar articles of bas",37,FMP - Metal products
830250,"Hat-racks, hat-pegs, brackets and similar fixtu",37,FMP - Metal products
830260,"Door closures, automatic, of base metal",37,FMP - Metal products
830300,"Safes,safe deposit lockers,cash,deep or strong",37,FMP - Metal products
830400,"Office/desk equipment,base mtl eg filing cab,tr",37,FMP - Metal products
830510,Fitting for loose-leaf binders or files of base,37,FMP - Metal products
830520,"Staples in strips,base mtl,nes (eg for offices,",37,FMP - Metal products
830590,"Letter corners,letter or paper clips and simila",37,FMP - Metal products
830610,"Bells, gongs and the like, of base metal",37,FMP - Metal products
830621,Statuettes and other ornaments plated with prec,37,FMP - Metal products
830629,"Statuettes and other ornaments, nes",37,FMP - Metal products
830630,"Photograph, picture, or similar frames and mirr",37,FMP - Metal products
830710,"Tubing, flexible, with or without fittings of i",37,FMP - Metal products
830790,"Tubing, flexible, with or without fittings, of",37,FMP - Metal products
830810,"Hooks,eyes and eyelets of base mtl for clothing",37,FMP - Metal products
830820,"Rivets,tubular or bifurcated,of base mtl for cl",37,FMP - Metal products
830890,"Beads, spangles & other made up art nes,for clo",37,FMP - Metal products
830910,"Corks, crown, of base metal",37,FMP - Metal products
830990,"Stoppers,caps,lids,seals and oth packing access",37,FMP - Metal products
831000,"Letters,numbers,sign plates&sim art of base mtl",37,FMP - Metal products
831110,"Electrodes, coated, of base metal, for electric",37,FMP - Metal products
831120,"Wire, cored, of base metal, for electric arc we",37,FMP - Metal products
831130,Coated rods and cored wire of base mtl for sold,37,FMP - Metal products
831190,"Electrodes&sim prod of base mtl/mtl carbd,nes,f",37,FMP - Metal products
840110,Nuclear reactors,37,FMP - Metal products
840140,Parts of nuclear reactors,37,FMP - Metal products
840211,Watertube boilers with a steam production excee,37,FMP - Metal products
840212,Watertube boilers with a steam production not e,37,FMP - Metal products
840219,"Vapour generating boilers nes, including hybrid",37,FMP - Metal products
840220,Super-heated water boilers,37,FMP - Metal products
840290,Parts of steam or vapour generating boilers nes,37,FMP - Metal products
840310,Central heating boilers nes,37,FMP - Metal products
840390,Parts of central heating boiler nes,37,FMP - Metal products
840410,Auxiliary plant for use with steam or vapour ge,37,FMP - Metal products
840420,Condensers for steam or vapour power units,37,FMP - Metal products
840490,Parts for auxiliary plant & condenser for steam,37,FMP - Metal products
848510,Ships' or boats propellers and blades therefor,37,FMP - Metal products
930700,"Swords,cutlasses,bayonets,lances&sim arms&parts",37,FMP - Metal products
940600,Prefabricated buildings,37,FMP - Metal products
840731,"Engines, spark-ignition reciprocating, displaci",38,MVH - Motor vehicules and parts
840732,"Engines, spark-ignition reciprocating, displaci",38,MVH - Motor vehicules and parts
840733,"Engines, spark-ignition reciprocating displacin",38,MVH - Motor vehicules and parts
840734,"Engines, spark-ignition reciprocating displacin",38,MVH - Motor vehicules and parts
840820,"Engines, diesel, for the vehicles of Chapter 87",38,MVH - Motor vehicules and parts
840991,Parts for spark-ignition type engines nes,38,MVH - Motor vehicules and parts
840999,Parts for diesel and semi-diesel engines,38,MVH - Motor vehicules and parts
860900,Cargo containers designed to be carried by one,38,MVH - Motor vehicules and parts
870120,Road tractors for semi-trailers (truck tractors,38,MVH - Motor vehicules and parts
870210,Diesel powered buses with a seating capacity of,38,MVH - Motor vehicules and parts
870290,Buses with a seating capacity of more than nine,38,MVH - Motor vehicules and parts
870310,"Snowmobiles, golf cars and similar vehicles",38,MVH - Motor vehicules and parts
870321,Automobiles with reciprocating piston engine di,38,MVH - Motor vehicules and parts
870322,Automobiles with reciprocating piston engine di,38,MVH - Motor vehicules and parts
870323,Automobiles with reciprocating piston engine di,38,MVH - Motor vehicules and parts
870324,Automobiles with reciprocating piston engine di,38,MVH - Motor vehicules and parts
870331,Automobiles with diesel engine displacing not m,38,MVH - Motor vehicules and parts
870332,Automobiles with diesel engine displacing more,38,MVH - Motor vehicules and parts
870333,Automobiles with diesel engine displacing more,38,MVH - Motor vehicules and parts
870390,Automobiles nes including gas turbine powered,38,MVH - Motor vehicules and parts
870421,Diesel powered trucks with a GVW not exceeding,38,MVH - Motor vehicules and parts
870422,Diesel powered trucks with a GVW exc five tonne,38,MVH - Motor vehicules and parts
870423,Diesel powered trucks with a GVW exceeding twen,38,MVH - Motor vehicules and parts
870431,Gas powered trucks with a GVW not exceeding fiv,38,MVH - Motor vehicules and parts
870432,Gas powered trucks with a GVW exceeding five to,38,MVH - Motor vehicules and parts
870490,Trucks nes,38,MVH - Motor vehicules and parts
870510,Mobile cranes,38,MVH - Motor vehicules and parts
870520,Mobile drilling derricks,38,MVH - Motor vehicules and parts
870530,Fire fighting vehicles,38,MVH - Motor vehicules and parts
870540,Mobile concrete mixers,38,MVH - Motor vehicules and parts
870590,Special purpose motor vehicles nes,38,MVH - Motor vehicules and parts
870600,Chassis fitted with engines for the vehicles of,38,MVH - Motor vehicules and parts
870710,Bodies for passenger carrying vehicles,38,MVH - Motor vehicules and parts
870790,"Bodies for tractors, buses, trucks and special",38,MVH - Motor vehicules and parts
870810,Bumpers and parts for motor vehicles,38,MVH - Motor vehicules and parts
870821,Safety seat belts for motor vehicles,38,MVH - Motor vehicules and parts
870829,Parts and accessories of bodies nes for motor v,38,MVH - Motor vehicules and parts
870831,Mounted brake linings for motor vehicles,38,MVH - Motor vehicules and parts
870839,Brake system parts nes for motor vehicles,38,MVH - Motor vehicules and parts
870840,Tansmissions for motor vehicles,38,MVH - Motor vehicules and parts
870850,Drive axles with differential for motor vehicle,38,MVH - Motor vehicules and parts
870860,Non-driving axles and parts for motor vehicles,38,MVH - Motor vehicules and parts
870870,Wheels including parts and accessories for moto,38,MVH - Motor vehicules and parts
870880,Shock absorbers for motor vehicles,38,MVH - Motor vehicules and parts
870891,Radiators for motor vehicles,38,MVH - Motor vehicules and parts
870892,Mufflers and exhaust pipes for motor vehicles,38,MVH - Motor vehicules and parts
870893,Clutches and parts for motor vehicles,38,MVH - Motor vehicules and parts
870894,"Steering wheels, steering columns and steering",38,MVH - Motor vehicules and parts
870899,Motor vehicle parts nes,38,MVH - Motor vehicules and parts
871610,Trailers for housing or camping,38,MVH - Motor vehicules and parts
871631,Tanker trailers and semi-trailers,38,MVH - Motor vehicules and parts
871639,Trailers nes for the transport of goods,38,MVH - Motor vehicules and parts
871640,Trailers and semi-trailers nes,38,MVH - Motor vehicules and parts
871690,Trailer and other vehicle parts nes,38,MVH - Motor vehicules and parts
840710,"Aircraft engines, spark-ignition reciprocating",39,OTN - Transport equipment n.e.c.
840910,Parts for spark-ignition type aircraft engines,39,OTN - Transport equipment n.e.c.
841111,Turbo-jets of a thrust not exceeding 25 KN,39,OTN - Transport equipment n.e.c.
841112,Turbo-jets of a thrust exceeding 25 KN,39,OTN - Transport equipment n.e.c.
841121,Turbo-propellers of a power not exceeding 1100,39,OTN - Transport equipment n.e.c.
841122,Turbo-propellers of a power exceeding 1100 KW,39,OTN - Transport equipment n.e.c.
841191,Parts of turbo-jets or turbo-propellers,39,OTN - Transport equipment n.e.c.
841210,Reaction engines nes other than turbo jets,39,OTN - Transport equipment n.e.c.
860110,Rail locomotives powered from an external sourc,39,OTN - Transport equipment n.e.c.
860120,Rail locomotives powered by electric batteries,39,OTN - Transport equipment n.e.c.
860210,"Rail locomotives, diesel-electric",39,OTN - Transport equipment n.e.c.
860290,Rail locomotives nes and locomotive tenders,39,OTN - Transport equipment n.e.c.
860310,Self-propelled railway cars powered from an ext,39,OTN - Transport equipment n.e.c.
860390,Self-propelled railway cars nes,39,OTN - Transport equipment n.e.c.
860400,Railway maintenance-of-way service vehicles,39,OTN - Transport equipment n.e.c.
860500,"Railway passenger and special purpose coaches,",39,OTN - Transport equipment n.e.c.
860610,"Railway tank cars, not self-propelled",39,OTN - Transport equipment n.e.c.
860620,"Railway cars, insulated or refrigerated, other",39,OTN - Transport equipment n.e.c.
860630,"Railway cars, self-discharging, other than tank",39,OTN - Transport equipment n.e.c.
860691,"Railway cars, closed and covered",39,OTN - Transport equipment n.e.c.
860692,"Railway cars, open, with non-removable sides of",39,OTN - Transport equipment n.e.c.
860699,Railway cars nes,39,OTN - Transport equipment n.e.c.
860711,Driving bogies and bissel-bogies,39,OTN - Transport equipment n.e.c.
860712,Bogies and bissel-bogies nes,39,OTN - Transport equipment n.e.c.
860719,Axles and wheels and parts,39,OTN - Transport equipment n.e.c.
860721,Air brakes and parts for railway rolling stock,39,OTN - Transport equipment n.e.c.
860729,Brakes nes and parts thereof for railway rollin,39,OTN - Transport equipment n.e.c.
860730,Coupling devices and parts for railway rolling,39,OTN - Transport equipment n.e.c.
860791,Locomotive parts nes,39,OTN - Transport equipment n.e.c.
860799,Railway rolling stock parts nes,39,OTN - Transport equipment n.e.c.
860800,"Signalling devices for railways, waterways and",39,OTN - Transport equipment n.e.c.
871110,Motorcycles with reciprocating piston engine di,39,OTN - Transport equipment n.e.c.
871120,Motorcycles with reciprocating piston engine di,39,OTN - Transport equipment n.e.c.
871130,Motorcycles with reciprocating piston engine di,39,OTN - Transport equipment n.e.c.
871140,Motorcycles with reciprocating piston engine di,39,OTN - Transport equipment n.e.c.
871150,Motorcycles with reciprocating piston engine di,39,OTN - Transport equipment n.e.c.
871190,Motorcycles with other than a reciprocating pis,39,OTN - Transport equipment n.e.c.
871200,Bicycles and other cycles (including delivery t,39,OTN - Transport equipment n.e.c.
871310,Wheelchairs not mechanically propelled,39,OTN - Transport equipment n.e.c.
871390,"Wheelchairs, mechanically propelled",39,OTN - Transport equipment n.e.c.
871411,Motorcycle saddles,39,OTN - Transport equipment n.e.c.
871419,Motorcycle parts nes,39,OTN - Transport equipment n.e.c.
871420,Wheelchair parts nes,39,OTN - Transport equipment n.e.c.
871491,"Bicycle frames and forks, and parts thereof",39,OTN - Transport equipment n.e.c.
871492,Bicycle wheel rims and spokes,39,OTN - Transport equipment n.e.c.
871493,Bicycle hubs and free-wheel sprocket wheels,39,OTN - Transport equipment n.e.c.
871494,"Bicycle brakes, including coaster braking hubs,",39,OTN - Transport equipment n.e.c.
871495,Bicycle saddles,39,OTN - Transport equipment n.e.c.
871496,Bicycle pedals and crank-gear and parts thereof,39,OTN - Transport equipment n.e.c.
871499,Bicycle parts nes,39,OTN - Transport equipment n.e.c.
871680,"Wheelbarrows, hand-carts, rickshaws and other h",39,OTN - Transport equipment n.e.c.
880110,Gliders and hang gliders,39,OTN - Transport equipment n.e.c.
880190,"Balloons, dirigibles and non-powered aircraft n",39,OTN - Transport equipment n.e.c.
880211,Helicopters of an unladen weight not exceeding,39,OTN - Transport equipment n.e.c.
880212,"Helicopters of an unladen weight exceeding 2,00",39,OTN - Transport equipment n.e.c.
880220,Aircraft nes of an unladen weight not exceeding,39,OTN - Transport equipment n.e.c.
880230,"Aircraft nes of an unladen weight > 2,000 kg bu",39,OTN - Transport equipment n.e.c.
880240,"Aircraft nes of an unladen weight exceeding 15,",39,OTN - Transport equipment n.e.c.
880250,Spacecraft (including satellites) and spacecraf,39,OTN - Transport equipment n.e.c.
880310,Aircraft propellers and rotors and parts thereo,39,OTN - Transport equipment n.e.c.
880320,Aircraft under-carriages and parts thereof,39,OTN - Transport equipment n.e.c.
880330,Aircraft parts nes,39,OTN - Transport equipment n.e.c.
880390,"Parts of balloons, dirigibles, and spacecraft n",39,OTN - Transport equipment n.e.c.
880510,Aircraft launching and deck-arrestor gear and p,39,OTN - Transport equipment n.e.c.
880520,Flight simulators and parts thereof,39,OTN - Transport equipment n.e.c.
890110,"Cruise ships, excursion boats etc principally d",39,OTN - Transport equipment n.e.c.
890120,Tankers,39,OTN - Transport equipment n.e.c.
890130,Refrigerated vessels other than tankers,39,OTN - Transport equipment n.e.c.
890190,Cargo vessels nes and other vessels for the tra,39,OTN - Transport equipment n.e.c.
890200,Fishing vessels and factory ships,39,OTN - Transport equipment n.e.c.
890310,Inflatable pleasure craft,39,OTN - Transport equipment n.e.c.
890391,"Sailboats, with or without auxiliary motor",39,OTN - Transport equipment n.e.c.
890392,"Motorboats, other than outboard motorboats",39,OTN - Transport equipment n.e.c.
890399,"Rowing boats, canoes, sculls and other pleasure",39,OTN - Transport equipment n.e.c.
890400,Tugs and pusher craft,39,OTN - Transport equipment n.e.c.
890510,Dredgers,39,OTN - Transport equipment n.e.c.
890520,Floating or submersible drilling or production,39,OTN - Transport equipment n.e.c.
890590,Floating docks and vessels which perform specia,39,OTN - Transport equipment n.e.c.
890600,"Warships, lifeboats, hospital ships and vessels",39,OTN - Transport equipment n.e.c.
890710,Inflatable rafts including those for carrying s,39,OTN - Transport equipment n.e.c.
890790,"Buoys, beacons, coffer-dams, pontoons and other",39,OTN - Transport equipment n.e.c.
890800,Vessels and other floating structures for break,39,OTN - Transport equipment n.e.c.
844312,"Sheet fed, office type (sheet size not exc-22x3",40,ELE - Electronic equipment
846910,Automatic typewriters and word-processing machi,40,ELE - Electronic equipment
846921,"Typewriters, electric, weighing not more than 1",40,ELE - Electronic equipment
846931,"Typewriters, non-electric, weighing not more th",40,ELE - Electronic equipment
847010,Electronic calculators capable of oper without,40,ELE - Electronic equipment
847021,"Electronic calculating machines, incorporating",40,ELE - Electronic equipment
847029,"Electronic calculating machines, nes",40,ELE - Electronic equipment
847030,"Calculating machines, nes",40,ELE - Electronic equipment
847040,Accounting machines,40,ELE - Electronic equipment
847050,Cash registers,40,ELE - Electronic equipment
847090,Postage franking mchy ticket-issuing mchy etc i,40,ELE - Electronic equipment
847110,Analogue or hybrid automatic data processing ma,40,ELE - Electronic equipment
847120,Digital auto data process mach cntg in the same,40,ELE - Electronic equipment
847191,Digital process units whether or not presented,40,ELE - Electronic equipment
847192,"Input or output units, whether or not presented",40,ELE - Electronic equipment
847193,"Storage units, whether or not presented with th",40,ELE - Electronic equipment
847199,Automatic data processing machines and units th,40,ELE - Electronic equipment
847210,Office duplicating machines,40,ELE - Electronic equipment
847220,Addressing machines and address plate embossing,40,ELE - Electronic equipment
847230,Mchy for sorting or folding mail etc & mchy for,40,ELE - Electronic equipment
847290,"Office machines, nes",40,ELE - Electronic equipment
847310,Parts and accessories of typewriters and word-p,40,ELE - Electronic equipment
847321,Parts and accessories of electronic calculating,40,ELE - Electronic equipment
847329,Parts and accessories of calculating & accounti,40,ELE - Electronic equipment
847330,Parts and accessories of automatic data process,40,ELE - Electronic equipment
847340,"Parts and accessories of other office machines,",40,ELE - Electronic equipment
851710,Telephone sets,40,ELE - Electronic equipment
851720,Teleprinters,40,ELE - Electronic equipment
851730,Telephonic or telegraphic switching apparatus,40,ELE - Electronic equipment
851781,"Telephonic apparatus, nes",40,ELE - Electronic equipment
851782,"Telegraphic apparatus, nes",40,ELE - Electronic equipment
851790,Parts of electrical apparatus for line telephon,40,ELE - Electronic equipment
851810,Microphones and stands therefor,40,ELE - Electronic equipment
851821,"Single loudspeakers, mounted in the same enclos",40,ELE - Electronic equipment
851822,"Multiple loudspeakers, mounted in the same encl",40,ELE - Electronic equipment
851829,"Loudspeakers, nes",40,ELE - Electronic equipment
851830,"Headphones, earphones and combined microphone/s",40,ELE - Electronic equipment
851840,Audio-frequency electric amplifiers,40,ELE - Electronic equipment
851850,Electric sound amplifier sets,40,ELE - Electronic equipment
851890,"Parts of microphones,loudspeakers,headphones,ea",40,ELE - Electronic equipment
851910,Coin or disc-operated record-players,40,ELE - Electronic equipment
851921,"Record-players without loudspeaker, nes",40,ELE - Electronic equipment
851929,"Record-players, nes",40,ELE - Electronic equipment
851931,Turntables with automatic record changing mecha,40,ELE - Electronic equipment
851939,"Turntables, nes",40,ELE - Electronic equipment
851940,Transcribing machines,40,ELE - Electronic equipment
851991,"Sound reproducing apparatus,cassette type,not i",40,ELE - Electronic equipment
851999,"Sound reproducing apparatus, not incorporating",40,ELE - Electronic equipment
852010,Dictating mach not capable of operating without,40,ELE - Electronic equipment
852020,Telephone answering machines,40,ELE - Electronic equipment
852031,Magnetic tape rec incorporating sound reproduci,40,ELE - Electronic equipment
852039,Magnetic tape recorders incorporating sound rep,40,ELE - Electronic equipment
852090,Magnetic tape recorders and other sound recordi,40,ELE - Electronic equipment
852110,Video recording or reproducing apparatus magnet,40,ELE - Electronic equipment
852190,Video recording or reproducing apparatus nes,40,ELE - Electronic equipment
852210,Pick-up cartridges,40,ELE - Electronic equipment
852290,Parts and accessories of apparatus of heading N,40,ELE - Electronic equipment
852510,Transmission apparatus for radio-teleph radio-b,40,ELE - Electronic equipment
852520,"Transmission apparatus, for radioteleph incorpo",40,ELE - Electronic equipment
852530,Television cameras,40,ELE - Electronic equipment
852711,Radio broad rece capable of op w/o an external,40,ELE - Electronic equipment
852719,Radio broad rece capable of op w/o an external,40,ELE - Electronic equipment
852721,Radio rece not capable of op w/o ext source of,40,ELE - Electronic equipment
852729,Radio rece not capable of op w/o ext source of,40,ELE - Electronic equipment
852731,Radio broad rece combined with sound record/rep,40,ELE - Electronic equipment
852732,Radio broad rece not combi with sound recording,40,ELE - Electronic equipment
852739,Radio-broadcast receivers nes,40,ELE - Electronic equipment
852790,Radio reception apparatus nes,40,ELE - Electronic equipment
852810,Television receivers including video monitors a,40,ELE - Electronic equipment
852820,Television receivers an including video monitor,40,ELE - Electronic equipment
852910,Aerials and aerial reflectors of all kinds; par,40,ELE - Electronic equipment
852990,Parts suitable for use solely or princ with the,40,ELE - Electronic equipment
853210,Fixed capacitors designed for use in 50/60 Hz c,40,ELE - Electronic equipment
853221,"Electrical capacitors, fixed, tantalum, nes",40,ELE - Electronic equipment
853222,"Electrical capacitors, fixed, aluminium electro",40,ELE - Electronic equipment
853223,"Electrical capacitors, fixed, ceramic dielectri",40,ELE - Electronic equipment
853224,"Electrical capacitors, fixed, ceramic dielectri",40,ELE - Electronic equipment
853225,"Electrical capacitors, fixed, dielectric of pap",40,ELE - Electronic equipment
853229,"Electrical capacitors, fixed, nes",40,ELE - Electronic equipment
853230,"Electrical capacitors, variable or adjustable (",40,ELE - Electronic equipment
853290,Parts of electrical capacitors,40,ELE - Electronic equipment
853310,"Electrical resistors, fixed carbon, composition",40,ELE - Electronic equipment
853321,Electrical resistors fixed for a power handling,40,ELE - Electronic equipment
853329,"Electrical resistors, fixed, other than heating",40,ELE - Electronic equipment
853331,"Wirewound variable resistors, including rheosta",40,ELE - Electronic equipment
853339,"Wirewound variable resistors, including rheosta",40,ELE - Electronic equipment
853340,"Variable resistors, including rheostats and pot",40,ELE - Electronic equipment
853390,"Parts of electrical resistors, rheostats and po",40,ELE - Electronic equipment
853400,Printed circuits,40,ELE - Electronic equipment
854011,"Cathode-ray television picture tubes,including",40,ELE - Electronic equipment
854012,Cathode-ray TV picture tubes incl video monitor,40,ELE - Electronic equipment
854020,"Television camera tubes, image converter and ot",40,ELE - Electronic equipment
854030,"Cathode-ray tubes, nes",40,ELE - Electronic equipment
854041,Magnetron tubes,40,ELE - Electronic equipment
854042,Klystron tubes,40,ELE - Electronic equipment
854049,"Microwave tubes, nes",40,ELE - Electronic equipment
854081,Receiver or amplifier valves and tubes,40,ELE - Electronic equipment
854089,"Valve and tubes, nes",40,ELE - Electronic equipment
854091,Parts of cathode-ray tubes,40,ELE - Electronic equipment
854099,"Parts of valve and tubes, nes",40,ELE - Electronic equipment
854110,"Diodes, other than photosensitive or light emit",40,ELE - Electronic equipment
854121,"Transistors,oth than photosensitive,with a diss",40,ELE - Electronic equipment
854129,"Transistors, other than photosensitive transist",40,ELE - Electronic equipment
854130,"Thyristors, diacs and triacs, other than photos",40,ELE - Electronic equipment
854140,"Photosensitive semiconductor devices,photovolta",40,ELE - Electronic equipment
854150,"Semiconductor devices, nes",40,ELE - Electronic equipment
854160,Mounted piezo-electric crystals,40,ELE - Electronic equipment
854190,Parts of mounted piezo-electric crystals and se,40,ELE - Electronic equipment
854211,"Monolithic integrated circuits, digital",40,ELE - Electronic equipment
854219,"Monolithic integrated circuits, nes",40,ELE - Electronic equipment
854220,Hybrid integrated circuits,40,ELE - Electronic equipment
854280,Electronic integrated circuits and microassembl,40,ELE - Electronic equipment
854290,Parts of electronic integrated circuits and mic,40,ELE - Electronic equipment
900911,"Electrostatic photo-copying apparatus, direct p",40,ELE - Electronic equipment
900912,"Electrostatic photo-copying apparatus, indirect",40,ELE - Electronic equipment
900921,"Photo-copying apparatus, incorporating an optic",40,ELE - Electronic equipment
900922,"Contact type photo-copying apparatus,nes",40,ELE - Electronic equipment
900930,Thermo-copying apparatus,40,ELE - Electronic equipment
900990,Parts and accessories for photo-copying apparat,40,ELE - Electronic equipment
630110,Electric blankets,41,OME - Machinery and equipment n.e.c.
731511,"Chain, roller, iron or steel",41,OME - Machinery and equipment n.e.c.
731512,"Chain, articulated link, iron or steel, nes",41,OME - Machinery and equipment n.e.c.
731519,"Chain parts, articulated link, iron or steel",41,OME - Machinery and equipment n.e.c.
732111,Cooking appliances&plate warmers for gas fuel o,41,OME - Machinery and equipment n.e.c.
732112,Cooking appliances & plate warmers for liquid f,41,OME - Machinery and equipment n.e.c.
732113,Cooking appliances & plate warmers for solid fu,41,OME - Machinery and equipment n.e.c.
732181,"Household or camping appliances,i/s,for htg or",41,OME - Machinery and equipment n.e.c.
732182,"Household or camping appliances,i/s,for htg or",41,OME - Machinery and equipment n.e.c.
732183,"Household or camping appliances,i/s,for htg or",41,OME - Machinery and equipment n.e.c.
732190,Appliance parts clearly identifiable as for hou,41,OME - Machinery and equipment n.e.c.
732290,"Air heaters,hot air distributors,iron or steel&",41,OME - Machinery and equipment n.e.c.
741700,"Cooking or heating apparatus, domestic, non-ele",41,OME - Machinery and equipment n.e.c.
840120,Machinery and apparatus for isotopic separation,41,OME - Machinery and equipment n.e.c.
840510,Producer gas or water gas generators acetylene,41,OME - Machinery and equipment n.e.c.
840590,"Parts of prod gas or wat gas gen,acetylene gas",41,OME - Machinery and equipment n.e.c.
840611,Steam and vapour turbines for marine propulsion,41,OME - Machinery and equipment n.e.c.
840619,Steam and vapour turbines nes,41,OME - Machinery and equipment n.e.c.
840690,Parts of steam and vapour turbines,41,OME - Machinery and equipment n.e.c.
840721,"Outboard motors, spark-ignition reciprocating o",41,OME - Machinery and equipment n.e.c.
840729,Marine engines nes of the spark-ignition recipr,41,OME - Machinery and equipment n.e.c.
840790,"Engines, spark-ignition type nes",41,OME - Machinery and equipment n.e.c.
840810,"Marine propulsion engines, diesel",41,OME - Machinery and equipment n.e.c.
840890,"Engines, diesel nes",41,OME - Machinery and equipment n.e.c.
841011,Hydraulic turbines & water wheels of a power no,41,OME - Machinery and equipment n.e.c.
841012,Hyd turbines & water wheels of a power exc 1000,41,OME - Machinery and equipment n.e.c.
841013,Hydraulic turbines and water wheels of a power,41,OME - Machinery and equipment n.e.c.
841090,Parts of hydraulic turbines & water wheels incl,41,OME - Machinery and equipment n.e.c.
841181,Gas turbines nes of a power not exceeding 5000,41,OME - Machinery and equipment n.e.c.
841182,Gas turbines nes of a power exceeding 5000 KW,41,OME - Machinery and equipment n.e.c.
841199,Parts of gas turbines nes,41,OME - Machinery and equipment n.e.c.
841221,Hydraulic power engines & motors linear acting,41,OME - Machinery and equipment n.e.c.
841229,Hydraulic power engines & motors nes,41,OME - Machinery and equipment n.e.c.
841231,Pneumatic power engines & motors linear acting,41,OME - Machinery and equipment n.e.c.
841239,Pneumatic power engines & motors nes,41,OME - Machinery and equipment n.e.c.
841280,Engines and motors nes,41,OME - Machinery and equipment n.e.c.
841290,Parts of hydraulic & pneumatic & other power en,41,OME - Machinery and equipment n.e.c.
841311,Pumps with or w/o a meas device for disp fuel/l,41,OME - Machinery and equipment n.e.c.
841319,Pumps fitted or designed to be fitted with a me,41,OME - Machinery and equipment n.e.c.
841320,"Hand pumps nes, o/t those of subheading No 8413",41,OME - Machinery and equipment n.e.c.
841330,"Fuel, lubricating or cooling medium pumps for i",41,OME - Machinery and equipment n.e.c.
841340,Concrete pumps,41,OME - Machinery and equipment n.e.c.
841350,Reciprocating positive displacement pumps nes,41,OME - Machinery and equipment n.e.c.
841360,Rotary positive displacement pumps nes,41,OME - Machinery and equipment n.e.c.
841370,Centrifugal pumps nes,41,OME - Machinery and equipment n.e.c.
841381,Pumps nes,41,OME - Machinery and equipment n.e.c.
841382,Liquid elevators,41,OME - Machinery and equipment n.e.c.
841391,Parts of pumps for liquid whether or not fitted,41,OME - Machinery and equipment n.e.c.
841392,Parts of liquid elevators,41,OME - Machinery and equipment n.e.c.
841410,Vacuum pumps,41,OME - Machinery and equipment n.e.c.
841420,Hand or foot-operated air pumps,41,OME - Machinery and equipment n.e.c.
841430,Compressors of a kind used in refrigerating equ,41,OME - Machinery and equipment n.e.c.
841440,Air compressors mounted on a wheeled chassis fo,41,OME - Machinery and equipment n.e.c.
